"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.3607315533326,3.80784128484026
2.5,90,-179.9,-1.21437533932848,3.8588971305553
2.5,90,-179.8,-1.06609725210496,3.90431370892461
2.5,90,-179.7,-0.916118370802793,3.94401632495482
2.5,90,-179.6,-0.764663121201537,3.97793945522779
2.5,90,-179.5,-0.611958845079568,4.0060269370431
2.5,90,-179.4,-0.458235354615922,4.02823213139143
2.5,90,-179.3,-0.303724473920926,4.04451805839456
2.5,90,-179.2,-0.148659569928096,4.05485750405805
2.5,90,-179.1,0.00672492499831612,4.05923309740686
2.5,90,-179,0.162193996288926,4.05763735731105
2.5,90,-178.9,0.317512533703814,4.0500727085544
2.5,90,-178.8,0.472445818608185,4.03655146695066
2.5,90,-178.7,0.626760009402844,4.01709579356779
2.5,90,-178.6,0.780222622533431,3.99173761837584
2.5,90,-178.5,0.932603006540797,3.9605185338868
2.5,90,-178.4,1.08367280667863,3.92348965960183
2.5,90,-178.3,1.23320641771798,3.88071147831882
2.5,90,-178.2,1.38098142267381,3.83225364557966
2.5,90,-178.1,1.5267790153309,3.77819477374845
2.5,90,-178,1.67038440461044,3.71862219240606
2.5,90,-177.9,1.81158719900181,3.65363168692249
2.5,90,-177.8,1.95018176948744,3.5833272172218
2.5,90,-177.7,2.08596758960638,3.50782061888511
2.5,90,-177.6,2.21874955153317,3.42723128884321
2.5,90,-177.5,2.3483382572907,3.34168585798928
2.5,90,-177.4,2.47455028446397,3.25131785309552
2.5,90,-177.3,2.59720842603389,3.15626735044258
2.5,90,-177.2,2.71614190420608,3.05668062356735
2.5,90,-177.1,2.831186558359,2.95270978750556
2.5,90,-177,2.94218500748517,2.84451244184664
2.5,90,-176.9,3.04898678773463,2.73225131483677
2.5,90,-176.8,3.15144846590018,2.61609391065495
2.5,90,-176.7,3.24943372989524,2.49621216185563
2.5,90,-176.6,3.34281345747251,2.37278208881767
2.5,90,-176.5,3.43146576461061,2.24598346786274
2.5,90,-176.4,3.51527603515069,2.11599950951793
2.5,90,-176.3,3.59413693340067,1.98301654818754
2.5,90,-176.2,3.6679484015328,1.84722374428253
2.5,90,-176.1,3.73661764368435,1.70881279962577
2.5,90,-176,3.80005909872774,1.5679776867179
2.5,90,-175.9,3.85819440370495,1.42491439221038
2.5,90,-175.8,3.91095234992399,1.27982067469375
2.5,90,-175.7,3.95826883368834,1.1328958366738
2.5,90,-175.6,4.00008680357795,0.984340510379943
2.5,90,-175.5,4.03635620612117,0.834356456828262
2.5,90,-175.4,4.0670339315931,0.683146377355204
2.5,90,-175.3,4.09208376154808,0.530913736642186
2.5,90,-175.2,4.11147631954478,0.37786259607581
2.5,90,-175.1,4.12518902635346,0.224197456130715
2.5,90,-175,4.13320606074833,0.0701231063256147
2.5,90,-174.9,4.13551832678696,-0.0841555188084716
2.5,90,-174.8,4.13212342826524,-0.238433479397902
2.5,90,-174.7,4.12302565081416,-0.392505967245784
2.5,90,-174.6,4.10823595187584,-0.546168441948066
2.5,90,-174.5,4.08777195856477,-0.699216767862854
2.5,90,-174.4,4.06165797318838,-0.85144735366901
2.5,90,-174.3,4.02992498597299,-1.00265729620596
2.5,90,-174.2,3.99261069431856,-1.15264453021341
2.5,90,-174.1,3.94975952769356,-1.30120798549242
2.5,90,-174,3.9014226770798,-1.4481477528878
2.5,90,-173.9,3.84765812769225,-1.59326526034634
2.5,90,-173.8,3.78853069353008,-1.73636346014202
2.5,90,-173.7,3.72411205216687,-1.87724702817369
2.5,90,-173.6,3.65448077806171,-2.01572257604224
2.5,90,-173.5,3.57972237256954,-2.1515988764005
2.5,90,-173.4,3.49992928875171,-2.2846871018441
2.5,90,-173.3,3.415200949036,-2.41480107738049
2.5,90,-173.2,3.3256437537511,-2.54175754627538
2.5,90,-173.1,3.23137107856376,-2.66537644883744
2.5,90,-173,3.13250325887752,-2.78548121346476
2.5,90,-172.9,3.02916755931022,-2.90189905904354
2.5,90,-172.8,2.92149812645351,-3.01446130756336
2.5,90,-172.7,2.8096359232271,-3.12300370559998
2.5,90,-172.6,2.69372864327823,-3.2273667531129
2.5,90,-172.5,2.57393060403341,-3.32739603782177
2.5,90,-172.4,2.45040261719237,-3.42294257325557
2.5,90,-172.3,2.3233118356503,-3.51386313842498
2.5,90,-172.2,2.19283157605238,-3.60002061694246
