"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.95940639509361,3.83900093802059
2.5,90,-179.9,-1.64189735448378,3.98556592025109
2.5,90,-179.8,-1.31364274009581,4.10596447775045
2.5,90,-179.7,-0.976788392397336,4.19942990482295
2.5,90,-179.6,-0.633532713408582,4.26537032587914
2.5,90,-179.5,-0.286112548336254,4.30337207408434
2.5,90,-179.4,0.063211125041613,4.31320194428172
2.5,90,-179.3,0.412167611160401,4.29480831219342
2.5,90,-179.2,0.758490927605092,4.24832111859327
2.5,90,-179.1,1.09993416472541,4.17405072376273
2.5,90,-179,1.43428368747677,4.07248564405625
2.5,90,-178.9,1.75937309450539,3.94428918878317
2.5,90,-178.8,2.07309685141605,3.7902950218313
2.5,90,-178.7,2.37342351750174,3.61150167848629
2.5,90,-178.6,2.65840848796494,3.40906607371484
2.5,90,-178.5,2.92620617680084,3.1842960437546
2.5,90,-178.4,3.17508156901921,2.93864196816925
2.5,90,-178.3,3.40342107474272,2.67368752455751
2.5,90,-178.2,3.60974262190173,2.39113963283854
2.5,90,-178.1,3.79270492873996,2.09281765044697
2.5,90,-178,3.95111590212057,1.78064188384643
2.5,90,-177.9,4.08394011265827,1.45662148549758
2.5,90,-177.8,4.19030530298,1.12284180877361
2.5,90,-177.7,4.26950789090477,0.781451296298485
2.5,90,-177.6,4.32101743501409,0.434647979773015
2.5,90,-177.5,4.34448003592977,0.0846656715424026
2.5,90,-177.4,4.33972065260227,-0.266240070063505
2.5,90,-177.3,4.3067443190145,-0.615806118225494
2.5,90,-177.2,4.24573625289724,-0.961776013647749
2.5,90,-177.1,4.15706085430562,-1.30191417426717
2.5,90,-177,4.04125959819493,-1.63401999378592
2.5,90,-176.9,3.89904783143253,-1.95594174452962
2.5,90,-176.8,3.73131049095739,-2.26559020097067
2.5,90,-176.7,3.53909676602779,-2.56095190152611
2.5,90,-176.6,3.32361373364726,-2.84010196795978
2.5,90,-176.5,3.08621900229661,-3.10121640388806
2.5,90,-176.4,2.82841240500683,-3.34258379648454
2.5,90,-176.3,2.55182678853563,-3.56261634852426
2.5,90,-176.2,2.25821795094718,-3.75986017136719
2.5,90,-176.1,1.94945378519218,-3.9330047733651
2.5,90,-176,1.62750269132616,-4.08089168245874
2.5,90,-175.9,1.2944213247499,-4.20252214640726
2.5,90,-175.8,0.952341752274097,-4.29706385914185
2.5,90,-175.7,0.603458091878842,-4.36385666713561
2.5,90,-175.6,0.250012715720822,-4.40241721541626
2.5,90,-175.5,-0.105717900790613,-4.4124424988895
2.5,90,-175.4,-0.46143759819418,-4.39381229096131
2.5,90,-175.3,-0.814845132438498,-4.34659042801987
2.5,90,-175.2,-1.16364886471249,-4.27102493512649
2.5,90,-175.1,-1.50558145038941,-4.16754698523805
2.5,90,-175,-1.83841443499936,-4.03676869140088
2.5,90,-174.9,-2.15997266486031,-3.87947973858111
2.5,90,-174.8,-2.46814842028043,-3.69664286908437
2.5,90,-174.7,-2.76091518009833,-3.48938824282728
2.5,90,-174.6,-3.03634092776428,-3.25900670100791
2.5,90,-174.5,-3.29260091119064,-3.00694196893399
2.5,90,-174.4,-3.52798977120637,-2.73478184086343
2.5,90,-174.3,-3.74093295664639,-2.44424839663448
2.5,90,-174.2,-3.92999734787235,-2.13718730657216
2.5,90,-174.1,-4.0939010148524,-1.81555628759837
2.5,90,-174,-4.23152204080533,-1.48141277959712
2.5,90,-173.9,-4.34190634781461,-1.13690091685081
2.5,90,-173.8,-4.42427446672173,-0.784237874709483
2.5,90,-173.7,-4.47802719997793,-0.425699676553338
2.5,90,-173.6,-4.50275013294066,-0.0636065505002607
2.5,90,-173.5,-4.49821695630498,0.299692070836869
2.5,90,-173.4,-4.46439156991634,0.661832810961139
2.5,90,-173.3,-4.40142894607743,1.02045377123095
2.5,90,-173.2,-4.30967473858317,1.3732100124691
2.5,90,-173.1,-4.18966363204506,1.71778899383776
2.5,90,-173,-4.04211643453982,2.05192586572353
2.5,90,-172.9,-3.86793592518014,2.3734185134351
2.5,90,-172.8,-3.66820147679748,2.68014224929465
2.5,90,-172.7,-3.44416248248123,2.97006405221985
2.5,90,-172.6,-3.19723062317897,3.24125625612952
2.5,90,-172.5,-2.92897102185408,3.49190959148004
2.5,90,-172.4,-2.64109233777057,3.72034548791717
2.5,90,-172.3,-2.33543586224592,3.92502755041851
2.5,90,-172.2,-2.01396368464032,4.1045721263586
2.5,90,-172.1,-1.67874600435701,4.25775788664073
2.5,90,-172,-1.33194767116156,4.38353435036583
2.5,90,-171.9,-0.975814042133703,4.4810292894088
2.5,90,-171.8,-0.612656248982741,4.54955495670661
2.5,90,-171.7,-0.244835974248926,4.58861308997432
2.5,90,-171.6,0.12525016097967,4.59789865090587
2.5,90,-171.5,0.495186491808393,4.57730226862179
2.5,90,-171.4,0.862554378064915,4.52691136513706
2.5,90,-171.3,1.22494833608582,4.4470099498713
2.5,90,-171.2,1.57999212216808,4.33807707963966
2.5,90,-171.1,1.92535465585202,4.20078399007781
2.5,90,-171,2.25876567179286,4.03598991399151
2.5,90,-170.9,2.57803099039521,3.84473661161014
2.5,90,-170.8,2.88104729963748,3.62824164708459
2.5,90,-170.7,3.16581634357858,3.38789045473389
2.5,90,-170.6,3.43045841690677,3.12522724743448
2.5,90,-170.5,3.67322506953533,2.84194482808903
2.5,90,-170.4,3.89251093063555,2.53987337324355
2.5,90,-170.3,4.08686456759446,2.22096826556656
2.5,90,-170.2,4.25499830214238,1.88729705900706
2.5,90,-170.1,4.39579691326635,1.54102566694584
2.5,90,-170,4.50832516445705,1.18440386948992
2.5,90,-169.9,4.59183410126225,0.819750241192512
2.5,90,-169.8,4.64576607398256,0.44943660485304
2.5,90,-169.7,4.66975844956924,0.0758721206393592
2.5,90,-169.6,4.66364598630073,-0.298512877462382
