"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.92745813710658,3.66077304443646
2.5,90,-179.9,-1.59510296109462,3.81726262599247
2.5,90,-179.8,-1.25016126225725,3.9436095562111
2.5,90,-179.7,-0.895368236640182,4.03881213304193
2.5,90,-179.6,-0.533537819539569,4.10211732958177
2.5,90,-179.5,-0.167540000531472,4.13302688903595
2.5,90,-179.4,0.199722323988998,4.1313013399835
2.5,90,-179.3,0.56533676882202,4.09696189782828
2.5,90,-179.2,0.926404954182385,4.03029023618366
2.5,90,-179.1,1.28006588104471,3.93182612996182
2.5,90,-179,1.62351899349658,3.80236298996015
2.5,90,-178.9,1.95404673661994,3.64294132659629
2.5,90,-178.8,2.26903642272608,3.45484019798011
2.5,90,-178.7,2.56600122469284,3.23956671457067
2.5,90,-178.6,2.84260012264821,2.99884368909583
2.5,90,-178.5,3.09665663924556,2.73459553606438
2.5,90,-178.4,3.32617620919609,2.44893253994046
2.5,90,-178.3,3.52936204048036,2.14413362473839
2.5,90,-178.2,3.70462933763449,1.82262777032291
2.5,90,-178.1,3.85061777159224,1.48697423194357
2.5,90,-178,3.96620209562834,1.13984172940101
2.5,90,-177.9,4.05050082285472,0.783986780651633
2.5,90,-177.8,4.10288289733192,0.422231361526948
2.5,90,-177.7,4.12297230801622,0.0574400785245723
2.5,90,-177.6,4.11065061232,-0.307502954728489
2.5,90,-177.5,4.06605735385799,-0.669717344761051
2.5,90,-177.4,3.98958837682675,-1.02634955640895
2.5,90,-177.3,3.88189205725981,-1.37459577031864
2.5,90,-177.2,3.74386348895693,-1.71172427132115
2.5,90,-177.1,3.57663667904863,-2.03509718383808
2.5,90,-177,3.38157482477249,-2.34219137671159
2.5,90,-176.9,3.1602587589661,-2.63061836757802
2.5,90,-176.8,2.91447366687399,-2.89814306608561
2.5,90,-176.7,2.64619419100346,-3.14270120577019
2.5,90,-176.6,2.35756805381965,-3.36241532616975
2.5,90,-176.5,2.05089833992876,-3.55560917966372
2.5,90,-176.4,1.72862458997849,-3.72082045143097
2.5,90,-176.3,1.39330286769506,-3.8568116957253
2.5,90,-176.2,1.04758496922939,-3.96257940720776
2.5,90,-176.1,0.694196950220354,-4.03736116222653
2.5,90,-176,0.335917150671446,-4.08064078153725
2.5,90,-175.9,-0.0244460991589304,-4.0921514828666
2.5,90,-175.8,-0.384076907153124,-4.07187700878466
2.5,90,-175.7,-0.740174197409394,-4.02005073241298
2.5,90,-175.6,-1.08997385507299,-3.93715276040718
2.5,90,-175.5,-1.43077045824145,-3.82390506926502
2.5,90,-175.4,-1.75993842201546,-3.68126472717935
2.5,90,-175.3,-2.07495238598486,-3.51041526924087
2.5,90,-175.2,-2.37340668404461,-3.31275630866694
2.5,90,-175.1,-2.65303374435271,-3.08989148076441
2.5,90,-175,-2.91172127737988,-2.84361482941087
2.5,90,-174.9,-3.14752812125174,-2.57589575785729
2.5,90,-174.8,-3.35869862584583,-2.28886267651638
2.5,90,-174.7,-3.54367547025196,-1.98478549002692
2.5,90,-174.6,-3.70111082211324,-1.66605707420159
2.5,90,-174.5,-3.82987576190641,-1.33517390041547
2.5,90,-174.4,-3.92906791025542,-0.99471597053546
2.5,90,-174.3,-3.99801721176885,-0.647326229586185
2.5,90,-174.2,-4.03628984450608,-0.295689625988226
2.5,90,-174.1,-4.04369023987293,0.0574880096218379
2.5,90,-174,-4.02026121338558,0.409501096262385
2.5,90,-173.9,-3.96628222218695,0.757665276153044
2.5,90,-173.8,-3.88226578032083,1.09933806403772
2.5,90,-173.7,-3.76895207743901,1.43193901084647
2.5,90,-173.6,-3.62730186071485,1.75296922601915
2.5,90,-173.5,-3.45848765314965,2.06003010979695
2.5,90,-173.4,-3.26388339408102,2.35084115491438
2.5,90,-173.3,-3.04505259943655,2.62325668631401
2.5,90,-173.2,-2.80373515003756,2.8752814176533
2.5,90,-173.1,-2.54183282596668,3.10508471438211
2.5,90,-173,-2.26139371360558,3.31101346492923
2.5,90,-172.9,-1.96459561936955,3.49160347393335
2.5,90,-172.8,-1.6537286303734,3.64558930437058
2.5,90,-172.7,-1.3311769672187,3.77191250875301
2.5,90,-172.6,-0.999400277789515,3.86972820317094
2.5,90,-172.5,-0.660914523356272,3.93840995171549
2.5,90,-172.4,-0.3182726094417,3.9775529426186
2.5,90,-172.3,0.0259550862161359,3.98697545117707
2.5,90,-172.2,0.369200137604671,3.9667185980624
2.5,90,-172.1,0.708915297823898,3.91704442485552
2.5,90,-172,1.042593385152,3.83843232147764
2.5,90,-171.9,1.36778568780639,3.7315738525165
2.5,90,-171.8,1.68211975324077,3.59736604117958
2.5,90,-171.7,1.98331643460002,3.43690318065809
2.5,90,-171.6,2.26920607463094,3.25146725297875
