"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.95862123702806,3.82331085841853
2.5,90,-179.9,-2.12285587380586,3.73527050847419
2.5,90,-179.8,-2.28323910534777,3.64018907098712
2.5,90,-179.7,-2.43947135731615,3.53822873864826
2.5,90,-179.6,-2.59125920635848,3.42956415942094
2.5,90,-179.5,-2.73831587086142,3.31438227944096
2.5,90,-179.4,-2.88036170833782,3.19288216964
2.5,90,-179.3,-3.01712471915845,3.06527483426551
2.5,90,-179.2,-3.14834105607813,2.93178299944507
2.5,90,-179.1,-3.27375553874097,2.79264087995025
2.5,90,-179,-3.39312217208583,2.64809392235289
2.5,90,-178.9,-3.506204667312,2.49839852283881
2.5,90,-178.8,-3.61277696381438,2.34382171804502
2.5,90,-178.7,-3.71262375025669,2.18464084741965
2.5,90,-178.6,-3.80554098272626,2.02114318576537
2.5,90,-178.5,-3.89133639770803,1.85362554481495
2.5,90,-178.4,-3.96983001742913,1.68239384290241
2.5,90,-178.3,-4.04085464496624,1.50776264202724
2.5,90,-178.2,-4.10425634637226,1.33005465186637
2.5,90,-178.1,-4.15989491697448,1.14960020055961
2.5,90,-178,-4.20764432892139,0.966736672378728
2.5,90,-177.9,-4.24739315701181,0.781807912687202
2.5,90,-177.8,-4.27904497983046,0.595163600896513
2.5,90,-177.7,-4.3025187532366,0.407158592429802
2.5,90,-177.6,-4.31774915330894,0.218152231005581
2.5,90,-177.5,-4.32468688593938,0.0285076328512329
2.5,90,-177.4,-4.32329896038986,-0.161409055254988
2.5,90,-177.3,-4.31356892427898,-0.351229421936952
2.5,90,-177.2,-4.29549705764785,-0.540583578733178
2.5,90,-177.1,-4.26910052396408,-0.729100966487887
2.5,90,-177,-4.23441347615803,-0.916411177721899
2.5,90,-176.9,-4.19148711604405,-1.1021447918833
2.5,90,-176.8,-4.1403897057565,-1.28593422021228
2.5,90,-176.7,-4.081206530126,-1.46741455680976
2.5,90,-176.6,-4.01403980922939,-1.6462244323882
2.5,90,-176.5,-3.93900856066509,-1.82200686710596
