"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.77207936813921,3.8240262266268
2.5,90,-179.9,-2.14077360534502,3.6340455933498
2.5,90,-179.8,-2.48932771743626,3.40855079622637
2.5,90,-179.7,-2.8143210766746,3.14965976976829
2.5,90,-179.6,-3.11255447546785,2.8598200827177
2.5,90,-179.5,-3.3810819260986,2.54178588583406
2.5,90,-179.4,-3.61724006689855,2.19859178711788
2.5,90,-179.3,-3.81867487737748,1.83352390264597
2.5,90,-179.2,-3.98336543054089,1.45008836006861
2.5,90,-179.1,-4.10964443916772,1.05197755802618
2.5,90,-179,-4.19621538389079,0.643034508003002
2.5,90,-178.9,-4.24216604422057,0.227215605213223
2.5,90,-178.8,-4.24697828885427,-0.19144780821905
2.5,90,-178.7,-4.21053401836334,-0.608888711433926
2.5,90,-178.6,-4.13311719129118,-1.02104411865254
2.5,90,-178.5,-4.01541190343762,-1.42389484740008
2.5,90,-178.4,-3.85849652927089,-1.81350494827095
2.5,90,-178.3,-3.66383397359476,-2.18606040568283
2.5,90,-178.2,-3.43325812041592,-2.53790672528702
2.5,90,-178.1,-3.16895660400759,-2.8655850337979
2.5,90,-178,-2.87345006406575,-3.16586633087397
2.5,90,-177.9,-2.54956808222973,-3.43578355019615
2.5,90,-177.8,-2.20042203072222,-3.67266110788825
2.5,90,-177.7,-1.82937509511976,-3.87414164069388
2.5,90,-177.6,-1.44000976196577,-4.03820966363662
2.5,90,-177.5,-1.03609308779093,-4.16321190697195
2.5,90,-177.4,-0.621540088842715,-4.2478741247946
2.5,90,-177.3,-0.200375610212818,-4.29131420236903
2.5,90,-177.2,0.223304951125558,-4.29305142576097
2.5,90,-177.1,0.645375682746044,-4.25301181529401
2.5,90,-177,1.06172055779266,-4.17152946336115
2.5,90,-176.9,1.46827380140706,-4.04934385679352
2.5,90,-176.8,1.86105982306094,-3.88759320392688
2.5,90,-176.7,2.23623231897364,-3.68780382630888
2.5,90,-176.6,2.59011215645344,-3.45187571425644
2.5,90,-176.5,2.9192236635662,-3.18206438379798
2.5,90,-176.4,3.22032896287477,-2.88095920954584
2.5,90,-176.3,3.49046000699103,-2.55145844334574
2.5,90,-176.2,3.72694799611868,-2.19674116180337
2.5,90,-176.1,3.92744988344324,-1.82023641663733
2.5,90,-176,4.08997170287137,-1.42558988995392
2.5,90,-175.9,4.21288848496011,-1.0166283816874
2.5,90,-175.8,4.2949605605922,-0.597322478341124
2.5,90,-175.7,4.33534608770315,-0.171747770584919
2.5,90,-175.6,4.33360967379631,0.255954997982207
