"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.87150392782005,3.86382441291891
2.5,90,-179.9,-1.76332472510428,3.91306720486518
2.5,90,-179.8,-1.65385113803903,3.95930291105905
2.5,90,-179.7,-1.54316501726564,4.00249510512312
2.5,90,-179.6,-1.43134965779423,4.04260952370034
2.5,90,-179.5,-1.31848975874815,4.0796141689397
2.5,90,-179.4,-1.20467137266823,4.1134794108053
2.5,90,-179.3,-1.0899818442075,4.14417808804526
2.5,90,-179.2,-0.974509738181078,4.17168560664934
2.5,90,-179.1,-0.858344757072411,4.19598003463142
2.5,90,-179,-0.741577648230826,4.21704219199524
2.5,90,-178.9,-0.624300101130088,4.23485573477912
2.5,90,-178.8,-0.506604635185616,4.24940723212656
2.5,90,-178.7,-0.388584478752352,4.26068623539489
2.5,90,-178.6,-0.270333440041899,4.26868533839209
2.5,90,-178.5,-0.151945770804902,4.27340022792195
2.5,90,-178.4,-0.0335160237235506,4.27482972391853
2.5,90,-178.3,0.0848610954559104,4.27297580856154
2.5,90,-178.2,0.203090879945433,4.2678436438826
2.5,90,-178.1,0.321078776927432,4.25944157749833
2.5,90,-178,0.438730544346244,4.24778113623609
2.5,90,-177.9,0.555952408236155,4.23287700755294
2.5,90,-177.8,0.672651219328535,4.21474700878393
2.5,90,-177.7,0.788734607680073,4.19341204439176
2.5,90,-177.6,0.90411113407984,4.16889605152439
2.5,90,-177.5,1.01869043702437,4.14122593431801
2.5,90,-177.4,1.13238337409628,4.11043148750842
2.5,90,-177.3,1.2451021566422,4.07654531003375
2.5,90,-177.2,1.3567604767222,4.03960270942162
2.5,90,-177.1,1.46727362538906,3.99964159785611
2.5,90,-177,1.57655860145709,3.95670238090959
2.5,90,-176.9,1.68453421002842,3.91082784000349
2.5,90,-176.8,1.79112115016635,3.86206300972707
2.5,90,-176.7,1.89624209123121,3.81045505119408
2.5,90,-176.6,1.9998217375272,3.75605312265497
2.5,90,-176.5,2.10178688104806,3.69890824860204
2.5,90,-176.4,2.20206644224736,3.63907318861288
2.5,90,-176.3,2.30059149890232,3.57660230716623
2.5,90,-176.2,2.39729530327894,3.51155144564073
2.5,90,-176.1,2.49211328794465,3.44397779766595
2.5,90,-176,2.58498306070709,3.373939788941
2.5,90,-175.9,2.67584438928399,3.30149696256719
2.5,90,-175.8,2.7646391764289,3.22670987085916
2.5,90,-175.7,2.85131142634642,3.14963997450526
2.5,90,-175.6,2.93580720332929,3.07034954984322
2.5,90,-175.5,3.01807458363684,2.98890160490245
2.5,90,-175.4,3.09806360170708,2.90535980474242
2.5,90,-175.3,3.17572619185496,2.81978840648718
2.5,90,-175.2,3.25101612665298,2.73225220432212
2.5,90,-175.1,3.32388895321992,2.64281648458233
2.5,90,-175,3.39430192865654,2.55154699092265
2.5,90,-174.9,3.46221395586393,2.45850989942196
2.5,90,-174.8,3.5275855209615,2.36377180333741
2.5,90,-174.7,3.59037863348718,2.26739970709198
2.5,90,-174.6,3.6505567705118,2.16946102895227
2.5,90,-174.5,3.70808482573566,2.07002361173261
2.5,90,-174.4,3.76292906455585,1.96915574075161
2.5,90,-174.3,3.81505708600207,1.86692616816519
2.5,90,-174.2,3.86443779233504,1.76340414271101
2.5,90,-174.1,3.91104136698797,1.65865944382177
2.5,90,-174,3.95483926140921,1.55276241900106
2.5,90,-173.9,3.99580419123335,1.44578402330688
2.5,90,-173.8,4.03391014207338,1.33779585975236
2.5,90,-173.7,4.06913238508537,1.2288702194156
2.5,90,-173.6,4.10144750231605,1.11908012004672
2.5,90,-173.5,4.1308334217006,1.00849934197253
2.5,90,-173.4,4.1572694614368,0.897202460128225
2.5,90,-173.3,4.18073638332403,0.785264871088185
2.5,90,-173.2,4.20121645452214,0.672762814026425
2.5,90,-173.1,4.21869351705926,0.559773384609535
2.5,90,-173,4.23315306429905,0.446374540909935
2.5,90,-172.9,4.24458232346983,0.332645100524594
2.5,90,-172.8,4.25297034326048,0.218664728193305
2.5,90,-172.7,4.25830808540351,0.104513913326656
2.5,90,-172.6,4.26058851909383,-0.00972606301868639
2.5,90,-172.5,4.25980671703514,-0.123973172049862
2.5,90,-172.4,4.25595995186367,-0.238144692225808
2.5,90,-172.3,4.2490477916729,-0.352157275379354
2.5,90,-172.2,4.23907219335252,-0.465927023886082
2.5,90,-172.1,4.22603759246076,-0.5793695786528
2.5,90,-172,4.2099509883712,-0.692400217560133
2.5,90,-171.9,4.19082202347293,-0.804933963858417
2.5,90,-171.8,4.16866305525576,-0.916885703888183
2.5,90,-171.7,4.14348922018036,-1.02817031337364
2.5,90,-171.6,4.11531848831424,-1.13870279142601
2.5,90,-171.5,4.08417170780945,-1.24839840128981
2.5,90,-171.4,4.05007263840348,-1.35717281677384
2.5,90,-171.3,4.01304797324155,-1.46494227323061
2.5,90,-171.2,3.9731273484435,-1.57162372188206
2.5,90,-171.1,3.93034333997133,-1.67713498623873
2.5,90,-171,3.88473144749143,-1.78139491932393
2.5,90,-170.9,3.8363300650682,-1.88432356039333
2.5,90,-170.8,3.78518043866976,-1.98584228983607
2.5,90,-170.7,3.73132661061166,-2.08587398095432
2.5,90,-170.6,3.67481535120799,-2.18434314734405
2.5,90,-170.5,3.6156960780395,-2.28117608464224
2.5,90,-170.4,3.55402076338412,-2.37630100546115
2.5,90,-170.3,3.48984383048428,-2.46964816640116
2.5,90,-170.2,3.42322203944608,-2.56114998611679
2.5,90,-170.1,3.35421436367744,-2.6507411535057
2.5,90,-170,3.28288185787201,-2.73835872519745
2.5,90,-169.9,3.20928751863483,-2.82394221163338
2.5,90,-169.8,3.13349613892051,-2.9074336511542
2.5,90,-169.7,3.05557415751605,-2.98877767164135
2.5,90,-169.6,2.97558950484688,-3.06792153939415
2.5,90,-169.5,2.89361144641574,-3.14481519506356
2.5,90,-169.4,2.80971042519998,-3.2194112766031
2.5,90,-169.3,2.723957904332,-3.2916651293388
2.5,90,-169.2,2.63642621137228,-3.3615348033973
2.5,90,-169.1,2.54718838545288,-3.42898103886702
2.5,90,-169,2.4563180285226,-3.49396723919689
2.5,90,-168.9,2.36388916186504,-3.5564594334599
2.5,90,-168.8,2.26997608898562,-3.61642622822424
2.5,90,-168.7,2.1746532658774,-3.67383874987976
2.5,90,-168.6,2.07799517957673,-3.72867057836236
2.5,90,-168.5,1.98007623581109,-3.78089767330168
2.5,90,-168.4,1.88097065642441,-3.83049829368715
2.5,90,-168.3,1.7807523871397,-3.87745291220406
2.5,90,-168.2,1.67949501608836,-3.92174412543302
2.5,90,-168.1,1.5772717034011,-3.96335656113359
2.5,90,-168,1.47415512201653,-4.00227678384561
2.5,90,-167.9,1.37021740972777,-4.03849320003796
2.5,90,-167.8,1.26553013234735,-4.07199596401814
2.5,90,-167.7,1.16016425773795,-4.10277688578289
2.5,90,-167.6,1.05419014032519,-4.13082934194375
2.5,90,-167.5,0.947677515583844,-4.15614819080171
2.5,90,-167.4,0.840695503872007,-4.17872969257198
2.5,90,-167.3,0.733312622878406,-4.19857143567551
2.5,90,-167.2,0.625596807850131,-4.21567226991882
2.5,90,-167.1,0.517615438679472,-4.23003224727876
2.5,90,-167,0.409435372854009,-4.24165257089625
2.5,90,-166.9,0.301122983212024,-4.25053555276325
2.5,90,-166.8,0.192744199395748,-4.25668458046303
2.5,90,-166.7,0.0843645518615361,-4.2601040931948
2.5,90,-166.6,-0.0239507827137535,-4.26079956718412
2.5,90,-166.5,-0.132136935796275,-4.2587775104491
2.5,90,-166.4,-0.240129302283842,-4.25404546676318
2.5,90,-166.3,-0.347863497851535,-4.24661202852828
2.5,90,-166.2,-0.45527531944668,-4.23648685814954
2.5,90,-166.1,-0.562300709973544,-4.22368071738638
2.5,90,-166,-0.668875728143264,-4.20820550404466
2.5,90,-165.9,-0.774936524386378,-4.19007429527421
2.5,90,-165.8,-0.8804193236379,-4.16930139664433
2.5,90,-165.7,-0.985260415706173,-4.14590239608943
2.5,90,-165.6,-1.08939615382983,-4.11989422174847
2.5,90,-165.5,-1.1927629619137,-4.09129520266518
2.5,90,-165.4,-1.29529735081341,-4.06012513127334
2.5,90,-165.3,-1.3969359439153,-4.02640532656166
2.5,90,-165.2,-1.49761551213036,-3.99015869679736
2.5,90,-165.1,-1.59727301829308,-3.95140980068621
2.5,90,-165,-1.69584567082788,-3.91018490585883
2.5,90,-164.9,-1.79327098642014,-3.8665120436001
2.5,90,-164.8,-1.88948686130598,-3.82042105877762
2.5,90,-164.7,-1.98443165067783,-3.77194365397831
2.5,90,-164.6,-2.07804425559129,-3.72111342692675
2.5,90,-164.5,-2.17026421665616,-3.66796590033527
2.5,90,-164.4,-2.26103181369886,-3.61253854342237
2.5,90,-164.3,-2.35028817050046,-3.55487078443196
2.5,90,-164.2,-2.43797536364029,-3.49500401358991
2.5,90,-164.1,-2.52403653441416,-3.43298157604532
2.5,90,-164,-2.60841600274771,-3.36884875446006
2.5,90,-163.9,-2.69105938198907,-3.30265274103076
2.5,90,-163.8,-2.77191369344396,-3.23444259885005
2.5,90,-163.7,-2.8509274795075,-3.16426921263794
2.5,90,-163.6,-2.92805091425251,-3.09218522899819
2.5,90,-163.5,-3.00323591035436,-3.01824498647521
2.5,90,-163.4,-3.07643622126339,-2.94250443580697
2.5,90,-163.3,-3.14760753758346,-2.86502105088149
2.5,90,-163.2,-3.21670757667207,-2.78585373101316
2.5,90,-163.1,-3.28369616454775,-2.70506269525477
2.5,90,-163,-3.34853530927081,-2.62270936955312
2.5,90,-162.9,-3.41118926505389,-2.53885626763841
2.5,90,-162.8,-3.47162458645773,-2.45356686660901
2.5,90,-162.7,-3.52981017213383,-2.36690547823404
2.5,90,-162.6,-3.58571729768871,-2.2789371170443
2.5,90,-162.5,-3.63931963736166,-2.1897273663181
2.5,90,-162.4,-3.69059327432832,-2.09934224309226
2.5,90,-162.3,-3.73951669956602,-2.00784806333776
2.5,90,-162.2,-3.78607079933965,-1.91531130843696
2.5,90,-162.1,-3.83023883148902,-1.82179849408313
2.5,90,-162,-3.87200639081947,-1.72737604269377
2.5,90,-161.9,-3.91136136401268,-1.63211016038841
2.5,90,-161.8,-3.94829387458666,-1.53606671952778
2.5,90,-161.7,-3.98279621853822,-1.43931114774713
2.5,90,-161.6,-4.01486279139836,-1.34190832434168
