"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-2.01027808611633,3.28287885978502
2.5,90,-179.9,-1.86523349975459,3.36576174914272
2.5,90,-179.8,-1.71686151635096,3.44226220729953
2.5,90,-179.7,-1.5654387358601,3.51225346553288
2.5,90,-179.6,-1.41124586643723,3.57562021690694
2.5,90,-179.5,-1.25456731161585,3.63225867686567
2.5,90,-179.4,-1.09569076666407,3.68207663706256
2.5,90,-179.3,-0.934906823066351,3.72499351398246
2.5,90,-179.2,-0.772508579883071,3.76094039370405
2.5,90,-179.1,-0.608791260574482,3.78986007392366
2.5,90,-179,-0.444051833737895,3.81170710411561
2.5,90,-178.9,-0.278588636104479,3.8264478244443
2.5,90,-178.8,-0.112700996069905,3.83406040377326
2.5,90,-178.7,0.0533111440018834,3.8345348768401
2.5,90,-178.6,0.219147608463173,3.82787318038754
2.5,90,-178.5,0.384508373782503,3.81408918776419
2.5,90,-178.4,0.549093960316072,3.79320874123824
2.5,90,-178.3,0.712605832004505,3.7652696810067
2.5,90,-178.2,0.874746805410016,3.73032186963657
2.5,90,-178.1,1.03522146934233,3.68842721044605
2.5,90,-178,1.19373661612498,3.63965965812607
2.5,90,-177.9,1.35000168532947,3.58410521972085
2.5,90,-177.8,1.50372922055978,3.52186194393048
2.5,90,-177.7,1.65463533960249,3.45303989657397
2.5,90,-177.6,1.80244021797545,3.37776111995914
2.5,90,-177.5,1.94686858561281,3.29615957384664
2.5,90,-177.4,2.08765023612054,3.20838105567311
2.5,90,-177.3,2.22452054772749,3.11458309771216
2.5,90,-177.2,2.35722101475092,3.01493483890101
2.5,90,-177.1,2.48549978808906,2.90961686914868
2.5,90,-177,2.60911222296049,2.79882104406271
2.5,90,-176.9,2.7278214318239,2.68275026819131
2.5,90,-176.8,2.84139884014906,2.56161824506658
2.5,90,-176.7,2.9496247424621,2.43564919255816
2.5,90,-176.6,3.05228885586673,2.30507752229868
2.5,90,-176.5,3.14919086805093,2.17014748221766
2.5,90,-176.4,3.24014097662236,2.03111276152439
2.5,90,-176.3,3.32496041648772,1.8882360577973
2.5,90,-176.2,3.40348197189466,1.74178860617586
2.5,90,-176.1,3.47555046969775,1.59204967099623
2.5,90,-176,3.54102325038999,1.43930600056844
2.5,90,-175.9,3.59977061346045,1.28385124615145
2.5,90,-175.8,3.65167623369888,1.12598534653827
2.5,90,-175.7,3.69663754516573,0.966013880016053
2.5,90,-175.6,3.73456608968381,0.804247385807598
2.5,90,-175.5,3.76538782688249,0.641000657427591
2.5,90,-175.4,3.78904340303639,0.4765920106975
2.5,90,-175.3,3.8054883761849,0.311342529448737
2.5,90,-175.2,3.81469339529544,0.145575292205957
2.5,90,-175.1,3.81664433153723,-0.0203854166257443
2.5,90,-175,3.8113423600626,-0.186214907346696
2.5,90,-174.9,3.79880399104337,-0.35158889343209
2.5,90,-174.8,3.77906104907898,-0.516184303868731
2.5,90,-174.7,3.75216060047503,-0.679680095252719
2.5,90,-174.6,3.7181648282823,-0.841758059492323
2.5,90,-174.5,3.67715085538222,-1.00210362295278
2.5,90,-174.4,3.62921051630131,-1.16040663291092
2.5,90,-174.3,3.57445007882868,-1.31636212726268
2.5,90,-174.2,3.51298991689413,-1.46967108353981
2.5,90,-174.1,3.44496413653418,-1.62004114344499
2.5,90,-174,3.37052015712581,-1.76718730930596
2.5,90,-173.9,3.28981825039921,-1.91083260907358
2.5,90,-173.8,3.20303104004603,-2.05070872674907
2.5,90,-173.7,3.1103429650178,-2.18655659541266
2.5,90,-173.6,3.01194970985398,-2.31812695034137
2.5,90,-173.5,2.9080576055902,-2.44518084004206
2.5,90,-173.4,2.79888300497212,-2.56749009338131
2.5,90,-173.3,2.6846516358351,-2.68483774136698
2.5,90,-173.2,2.565597936606,-2.79701839251764
2.5,90,-173.1,2.44196437793803,-2.90383856114466
2.5,90,-173,2.31400077450282,-3.00511694826256
2.5,90,-172.9,2.18196359093575,-3.10068467523016
2.5,90,-172.8,2.0461152458635,-3.19038547060482
2.5,90,-172.7,1.9067234178328,-3.2740758110621
2.5,90,-172.6,1.76406035681574,-3.35162501758454
2.5,90,-172.5,1.61840220478292,-3.42291530845802
2.5,90,-172.4,1.47002832862388,-3.48784181092221
2.5,90,-172.3,1.31922066844501,-3.54631253360666
2.5,90,-172.2,1.16626310400497,-3.59824830213568
2.5,90,-172.1,1.01144084174962,-3.6435826605065
2.5,90,-172,0.855039824591757,-3.68226174103108
2.5,90,-171.9,0.69734616624919,-3.71424410578081
2.5,90,-171.8,0.538645611609065,-3.73950056258487
2.5,90,-171.7,0.379223024236228,-3.75801395870517
2.5,90,-171.6,0.219361901786847,-3.76977895534435
2.5,90,-171.5,0.0593439197364825,-3.77480178613672
2.5,90,-171.4,-0.100551496515386,-3.77310000272801
2.5,90,-171.3,-0.260047571441242,-3.7647022104676
2.5,90,-171.2,-0.418870551680881,-3.74964779711874
2.5,90,-171.1,-0.576750051740559,-3.72798665734068
2.5,90,-171,-0.733419374284783,-3.69977891551283
2.5,90,-170.9,-0.888615806466512,-3.66509464925873
2.5,90,-170.8,-1.04208089397346,-3.62401361578974
2.5,90,-170.7,-1.19356069466703,-3.57662498292787
2.5,90,-170.6,-1.34280601385725,-3.5230270663882
2.5,90,-170.5,-1.48957262338988,-3.46332707460795
2.5,90,-170.4,-1.63362146681656,-3.39764086210481
2.5,90,-170.3,-1.77471885297927,-3.32609269203644
2.5,90,-170.2,-1.91263664036135,-3.24881500832031
2.5,90,-170.1,-2.04715241454178,-3.16594821736191
2.5,90,-170,-2.17804966103817,-3.07764047913451
2.5,90,-169.9,-2.30511793573481,-2.98404750705962
2.5,90,-169.8,-2.42815303497139,-2.88533237585655
2.5,90,-169.7,-2.54695716721337,-2.78166533626722
2.5,90,-169.6,-2.66133912804091,-2.67322363532168
2.5,90,-169.5,-2.77111447998284,-2.56019134059268
2.5,90,-169.4,-2.87610573848567,-2.44275916669979
2.5,90,-169.3,-2.97614256505302,-2.32112430216311
2.5,90,-169.2,-3.07106196831663,-2.19549023458068
2.5,90,-169.1,-3.16070851351372,-2.06606657200983
2.5,90,-169,-3.2449345405504,-1.93306885837351
2.5,90,-168.9,-3.32360039052798,-1.79671838069127
2.5,90,-168.8,-3.39657464030816,-1.65724196594587
2.5,90,-168.7,-3.46373434439261,-1.51487176544659
2.5,90,-168.6,-3.52496528310037,-1.36984502463376
2.5,90,-168.5,-3.58016221574528,-1.22240383638691
2.5,90,-168.4,-3.62922913724866,-1.07279487605058
2.5,90,-168.3,-3.67207953637509,-0.92126911657199
2.5,90,-168.2,-3.70863665355259,-0.768081522355242
2.5,90,-168.1,-3.73883373603778,-0.61349072067233
2.5,90,-168,-3.76261428801358,-0.457758649727567
2.5,90,-167.9,-3.77993231306335,-0.301150182752719
2.5,90,-167.8,-3.79075254635592,-0.143932727799713
2.5,90,-167.7,-3.79505067379821,0.0136241967940608
2.5,90,-167.6,-3.7928135353713,0.171249410980336
2.5,90,-167.5,-3.78403930985998,0.328670545009145
2.5,90,-167.4,-3.76873767821632,0.485614533948182
2.5,90,-167.3,-3.74692996286464,0.641808133474938
2.5,90,-167.2,-3.71864924035725,0.796978455396108
2.5,90,-167.1,-3.68394042492697,0.950853521055555
2.5,90,-167,-3.64286032065165,1.10316283051185
2.5,90,-166.9,-3.59547764014701,1.2536379451052
2.5,90,-166.8,-3.54187298793296,1.40201308079731
2.5,90,-166.7,-3.48213880687424,1.54802570945352
2.5,90,-166.6,-3.4163792863753,1.69141716505207
2.5,90,-166.5,-3.34471023130781,1.83193325165208
2.5,90,-166.4,-3.26725889096481,1.96932484982836
2.5,90,-166.3,-3.18416374766376,2.10334851819527
2.5,90,-166.2,-3.09557426495805,2.23376708658819
2.5,90,-166.1,-3.00165059575929,2.36035023745537
2.5,90,-166,-2.90256325101591,2.48287507203311
2.5,90,-165.9,-2.79849272993532,2.60112665793297
2.5,90,-165.8,-2.68962911306998,2.71489855486247
2.5,90,-165.7,-2.57617161991212,2.82399331532721
2.5,90,-165.6,-2.45832813295042,2.92822295732267
2.5,90,-165.5,-2.33631469043302,3.02740940621619
2.5,90,-165.4,-2.2103549503519,3.12138490324034
2.5,90,-165.3,-2.08067962840839,3.20999237826804
2.5,90,-165.2,-1.94752591293857,3.29308578481178
2.5,90,-165.1,-1.81113685996636,3.37053039548324
2.5,90,-165,-1.67176077170875,3.44220305646101
2.5,90,-164.9,-1.52965056198256,3.50799239983971
2.5,90,-164.8,-1.38506311205069,3.56779901307017
2.5,90,-164.7,-1.2382586204999,3.62153556504339
2.5,90,-164.6,-1.08949995075992,3.66912688871707
2.5,90,-164.5,-0.939051979854936,3.71051002052861
2.5,90,-164.4,-0.7871809519253,3.74563419717868
2.5,90,-164.3,-0.634153839967324,3.77446081070151
2.5,90,-164.2,-0.480237719116964,3.79696332305764
2.5,90,-164.1,-0.32569915464825,3.81312714178874
2.5,90,-164,-0.170803607671589,3.82294945855949
2.5,90,-163.9,-0.0158148613052045,3.82643905267437
2.5,90,-163.8,0.139005530146501,3.82361606189564
2.5,90,-163.7,0.293398766734214,3.8145117231001
2.5,90,-163.6,0.447109301130774,3.79916808549398
2.5,90,-163.5,0.599885307928325,3.77763769925594
2.5,90,-163.4,0.751479122575104,3.74998328259669
2.5,90,-163.3,0.901647648882903,3.71627737030836
2.5,90,-163.2,1.05015273435627,3.67660194692716
2.5,90,-163.1,1.19676151292,3.63104806764987
2.5,90,-163,1.34124671494399,3.57971547012588
2.5,90,-162.9,1.48338694477956,3.52271218019627
2.5,90,-162.8,1.62296692633,3.46015411456666
2.5,90,-162.7,1.7597777174704,3.39216468328594
2.5,90,-162.6,1.8936168944116,3.31887439475826
2.5,90,-162.5,2.02428870736123,3.24042046584321
2.5,90,-162.4,2.15160420907137,3.15694643940288
2.5,90,-162.3,2.27538135807665,3.06860181143368
2.5,90,-162.2,2.39544509861178,2.97554166968195
2.5,90,-162.1,2.51162741935565,2.87792634538659
2.5,90,-162,2.62376739327766,2.77592107952198
2.5,90,-161.9,2.73171120095808,2.66969570463572
2.5,90,-161.8,2.83531213982022,2.55942434308945
2.5,90,-161.7,2.93443062174483,2.44528512222183
2.5,90,-161.6,3.028934161538,2.32745990666481
2.5,90,-161.5,3.11869735869322,2.20613404775859
2.5,90,-161.4,3.20360187482556,2.08149614973437
2.5,90,-161.3,3.28353640906476,1.95373785206629
2.5,90,-161.2,3.35839667357306,1.82305362714095
2.5,90,-161.1,3.42808537120637,1.68964059215664
2.5,90,-161,3.49251217716629,1.55369833394621
2.5,90,-160.9,3.55159372629521,1.41542874522319
2.5,90,-160.8,3.60525360745409,1.27503587057804
2.5,90,-160.7,3.65342236619111,1.13272576040637
2.5,90,-160.6,3.69603751666511,0.988706330832283
2.5,90,-160.5,3.73304356353235,0.843187227600397
2.5,90,-160.4,3.76439203424216,0.696379691849651
2.5,90,-160.3,3.79004152191996,0.548496425652475
2.5,90,-160.2,3.80995773874805,0.399751455201914
2.5,90,-160.1,3.82411357948877,0.250359989560268
2.5,90,-160,3.83248919453482,0.100538272941512
2.5,90,-159.9,3.8350720716198,-0.0494965714113011
2.5,90,-159.8,3.83185712508283,-0.199526707577788
2.5,90,-159.7,3.82284679135663,-0.349333765223442
2.5,90,-159.6,3.80805112914038,-0.49869903129123
2.5,90,-159.5,3.78748792253196,-0.647403656451991
2.5,90,-159.4,3.7611827852284,-0.795228877435511
2.5,90,-159.3,3.72916926376209,-0.941956256142089
2.5,90,-159.2,3.69148893762485,-1.08736793619459
2.5,90,-159.1,3.64819151404341,-1.23124691734154
2.5,90,-159,3.59933491510911,-1.37337734786483
2.5,90,-158.9,3.54498535493368,-1.51354483487895
2.5,90,-158.8,3.48521740449974,-1.65153677214634
2.5,90,-158.7,3.42011404190202,-1.78714268476563
2.5,90,-158.6,3.34976668573069,-1.92015458982951
2.5,90,-158.5,3.27427520943199,-2.05036737189525
2.5,90,-158.4,3.1937479345931,-2.17757917186541
2.5,90,-158.3,3.10830160123483,-2.30159178764647
2.5,90,-158.2,3.01806131335797,-2.42221108473597
2.5,90,-158.1,2.92316045817373,-2.53924741469115
2.5,90,-158,2.82374059765312,-2.6525160392549
2.5,90,-157.9,2.71995133125487,-2.76183755775749
2.5,90,-157.8,2.61195012892959,-2.86703833528281
2.5,90,-157.7,2.4999021337514,-2.96795092898035
2.5,90,-157.6,2.38397993379103,-3.06441450982495
2.5,90,-157.5,2.26436330311483,-3.15627527707469
2.5,90,-157.4,2.14123891206999,-3.24338686265266
2.5,90,-157.3,2.01480000729289,-3.32561072268376
2.5,90,-157.2,1.88524606215321,-3.40281651345005
2.5,90,-157.1,1.75278239861793,-3.47488244908951
2.5,90,-157,1.61761978178331,-3.54169563845143
2.5,90,-156.9,1.47997398857773,-3.60315239863622
2.5,90,-156.8,1.34006535237924,-3.65915854288827
2.5,90,-156.7,1.19811828551863,-3.7096296406734
2.5,90,-156.6,1.05436078184759,-3.75449124795931
2.5,90,-156.5,0.909023901740578,-3.79367910592273
2.5,90,-156.4,0.762341242067449,-3.82713930653104
2.5,90,-156.3,0.614548393817695,-3.85482842368572
2.5,90,-156.2,0.465882390177352,-3.87671360886716
2.5,90,-156.1,0.316581147953599,-3.89277265048384
2.5,90,-156,0.166882905309295,-3.90299399639896
2.5,90,-155.9,0.0170256588099779,-3.90737673938414
2.5,90,-155.8,-0.132753397201556,-3.90593056552705
2.5,90,-155.7,-0.282218425903324,-3.89867566589763
2.5,90,-155.6,-0.431135495006864,-3.8856426120516
2.5,90,-155.5,-0.57927311259628,-3.86687219621761
2.5,90,-155.4,-0.726402748998938,-3.84241523727387
2.5,90,-155.3,-0.872299342013964,-3.81233235386807
2.5,90,-155.2,-1.01674178296669,-3.77669370626875
2.5,90,-155.1,-1.15951338122219,-3.7355787087552
2.5,90,-155,-1.30040230497622,-3.68907571455318
2.5,90,-154.9,-1.43920199634385,-3.63728167550557
2.5,90,-154.8,-1.57571155898543,-3.58030177882633
2.5,90,-154.7,-1.70973611674152,-3.51824906342363
2.5,90,-154.6,-1.84108714199175,-3.45124401839129
2.5,90,-154.5,-1.96958275270549,-3.37941416635606
2.5,90,-154.4,-2.09504797740908,-3.30289363443248
2.5,90,-154.3,-2.21731498755779,-3.22182271557386
2.5,90,-154.2,-2.33622329706242,-3.13634742312063
2.5,90,-154.1,-2.45161992898213,-3.04661904133363
2.5,90,-154,-2.56335954965185,-2.95279367466096
2.5,90,-153.9,-2.67130457076305,-2.85503179842457
2.5,90,-153.8,-2.77532522015787,-2.75349781352561
2.5,90,-153.7,-2.87529958232713,-2.64835960765878
2.5,90,-153.6,-2.97111360981858,-2.53978812539648
2.5,90,-153.5,-3.06266110696465,-2.4279569493527
2.5,90,-153.4,-3.1498436875212,-2.3130418944717
2.5,90,-153.3,-3.23257070797676,-2.19522061730144
2.5,90,-153.2,-3.31075917843554,-2.07467224191623
2.5,90,-153.1,-3.38433365310309,-1.95157700394462
2.5,90,-153,-3.45322610250571,-1.82611591393972
2.5,90,-152.9,-3.51737576965401,-1.69847044110584
2.5,90,-152.8,-3.57672901241784,-1.56882221816404
2.5,90,-152.7,-3.63123913441311,-1.43735276790787
2.5,90,-152.6,-3.68086620670997,-1.30424325176816
2.5,90,-152.5,-3.72557688265934,-1.16967424047505
2.5,90,-152.4,-3.76534420809797,-1.03382550668088
2.5,90,-152.3,-3.80014742913491,-0.896875839187681
2.5,90,-152.2,-3.82997179964309,-0.759002878213054
2.5,90,-152.1,-3.85480839048129,-0.620382970929093
2.5,90,-152,-3.87465390235431,-0.481191046321131
