"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.8551911009143,3.54841335884297
2.5,90,-179.9,-1.67781850944948,3.6358958481618
2.5,90,-179.8,-1.49636975490113,3.71446880671196
2.5,90,-179.7,-1.31129939677319,3.78394438237409
2.5,90,-179.6,-1.12307062673097,3.84415872608392
2.5,90,-179.5,-0.93215391231369,3.8949723829858
2.5,90,-179.4,-0.739025623000196,3.93627059765182
2.5,90,-179.3,-0.544166645000881,3.96796353267147
2.5,90,-179.2,-0.34806099116611,3.9899864004686
2.5,90,-179.1,-0.151194412364024,4.00229950875274
2.5,90,-179,0.0459469834117354,4.00488822055384
2.5,90,-178.9,0.242878098085919,3.99776283031741
2.5,90,-178.8,0.439116190775135,3.98095835804665
2.5,90,-178.7,0.634182199610857,3.9545342639628
2.5,90,-178.6,0.827602032720688,3.91857408661055
2.5,90,-178.5,1.01890782330799,3.87318500775737
2.5,90,-178.4,1.20763914413694,3.81849734781942
2.5,90,-178.3,1.39334417713514,3.75466399588908
2.5,90,-178.2,1.57558083425469,3.68185977873671
2.5,90,-178.1,1.75391782618986,3.60028077340943
2.5,90,-178,1.92793567602327,3.51014356825012
2.5,90,-177.9,2.09722767535824,3.41168447731005
2.5,90,-177.8,2.2614007809912,3.30515871322631
2.5,90,-177.7,2.42007645067304,3.19083952368159
2.5,90,-177.6,2.5728914170009,3.06901729655831
2.5,90,-177.5,2.71949839896493,2.93999863884395
2.5,90,-177.4,2.85956675114222,2.80410543423909
2.5,90,-177.3,2.99278305097694,2.66167388427061
2.5,90,-177.2,3.11885162501041,2.51305353751593
2.5,90,-177.1,3.23749501531567,2.35860631131153
2.5,90,-177,3.34845438775318,2.19870551004578
2.5,90,-176.9,3.45148988398354,2.03373484383561
2.5,90,-176.8,3.54638091945799,1.86408745105258
2.5,90,-176.7,3.63292642984428,1.69016492781225
2.5,90,-176.6,3.71094506853954,1.51237636717003
2.5,90,-176.5,3.78027535807048,1.33113741038075
2.5,90,-176.4,3.84077579827917,1.14686931219324
2.5,90,-176.3,3.89232493424767,0.959998021756248
2.5,90,-176.2,3.93482138691893,0.770953280328093
2.5,90,-176.1,3.96818384933281,0.580167736602315
2.5,90,-176,3.99235105131134,0.388076080100711
2.5,90,-175.9,4.00728169530151,0.195114192742057
2.5,90,-175.8,4.01295436591984,0.0017183183745771
2.5,90,-175.7,4.00936741554183,-0.191675750229013
2.5,90,-175.6,3.99653882804746,-0.38463346767324
2.5,90,-175.5,3.9745060625743,-0.576722316521118
2.5,90,-175.4,3.94332587884627,-0.76751257332008
2.5,90,-175.3,3.90307414534561,-0.956578061382546
2.5,90,-175.2,3.8538456312809,-1.1434968917309
2.5,90,-175.1,3.79575378298231,-1.32785219367411
2.5,90,-175,3.72893048503014,-1.50923283649702
2.5,90,-174.9,3.6535258061014,-1.6872341437116
2.5,90,-174.8,3.5697077292055,-1.86145860124666
2.5,90,-174.7,3.47766186567937,-2.03151656083674
2.5,90,-174.6,3.37759115203102,-2.19702693971504
2.5,90,-174.5,3.26971552846083,-2.35761791752409
2.5,90,-174.4,3.15427159765913,-2.51292763112916
2.5,90,-174.3,3.03151226227793,-2.66260486776375
2.5,90,-174.2,2.90170633930995,-2.80630975665143
2.5,90,-174.1,2.76513814948134,-2.94371445894201
2.5,90,-174,2.62210707967773,-3.07450385547659
2.5,90,-173.9,2.47292711638119,-3.19837623155812
2.5,90,-173.8,2.31792634809449,-3.31504395756179
2.5,90,-173.7,2.1574464347769,-3.42423416387144
2.5,90,-173.6,1.99184204240525,-3.52568940828661
2.5,90,-173.5,1.82148024090991,-3.61916833370981
2.5,90,-173.4,1.64673986391558,-3.70444631360293
2.5,90,-173.3,1.46801082893705,-3.78131608240064
2.5,90,-173.2,1.2856934169421,-3.84958834779076
2.5,90,-173.1,1.10019751049182,-3.90909238152283
2.5,90,-173,0.91194179000016,-3.95967658518995
2.5,90,-172.9,0.721352888016286,-4.00120902724996
2.5,90,-172.8,0.528864501821957,-4.03357794741257
2.5,90,-172.7,0.334916465041808,-4.05669222442404
2.5,90,-172.6,0.139953779391846,-4.07048180323011
2.5,90,-172.5,-0.0555743918769939,-4.07489807749576
2.5,90,-172.4,-0.251215766838327,-4.06991422350593
2.5,90,-172.3,-0.446516021615371,-4.05552548156709
2.5,90,-172.2,-0.641019898096032,-4.03174938117375
2.5,90,-172.1,-0.834272339340441,-3.99862590639783
2.5,90,-172,-1.02581964897718,-3.95621759819895
2.5,90,-171.9,-1.21521067049855,-3.90460959064084
2.5,90,-171.8,-1.40199798200961,-3.84390957832762
2.5,90,-171.7,-1.58573910165847,-3.77424771274441
2.5,90,-171.6,-1.76599769868863,-3.6957764255919
2.5,90,-171.5,-1.94234480480407,-3.6086701776437
2.5,90,-171.4,-2.11436002033343,-3.51312513212296
2.5,90,-171.3,-2.28163270952366,-3.40935875208376
2.5,90,-171.2,-2.44376317918489,-3.29760932179238
2.5,90,-171.1,-2.6003638348523,-3.17813539262449
2.5,90,-171,-2.75106030862881,-3.05121515452286
2.5,90,-170.9,-2.89549255292143,-2.91714573459086
2.5,90,-170.8,-3.0333158943901,-2.77624242492253
2.5,90,-170.7,-3.16420204258468,-2.62883784228641
2.5,90,-170.6,-3.28784004795546,-2.47528102278131
2.5,90,-170.5,-3.40393720418332,-2.31593645506077
2.5,90,-170.4,-3.51221989008255,-2.15118305617808
2.5,90,-170.3,-3.61243434668299,-1.98141309452408
2.5,90,-170.2,-3.70434738549241,-1.80703106471795
2.5,90,-170.1,-3.78774702437159,-1.62845251965662
2.5,90,-170,-3.86244304792068,-1.4461028652313
2.5,90,-169.9,-3.92826748976746,-1.26041612347596
2.5,90,-169.8,-3.98507503466662,-1.07183367011759
2.5,90,-169.7,-4.03274333885266,-0.880802952652831
2.5,90,-169.6,-4.07117326763703,-0.687776195176486
2.5,90,-169.5,-4.10028904979375,-0.493209096232831
2.5,90,-169.4,-4.1200383488324,-0.2975595259545
2.5,90,-169.3,-4.13039225180799,-0.101286228688722
2.5,90,-169.2,-4.13134517685624,0.095152462802657
2.5,90,-169.1,-4.12291470116696,0.291299895651994
2.5,90,-169,-4.10514131161018,0.486702342003552
2.5,90,-168.9,-4.07808808070598,0.680910215503045
2.5,90,-168.8,-4.04184027107373,0.873479254031767
2.5,90,-168.7,-3.99650487190607,1.06397166390533
2.5,90,-168.6,-3.94221007138335,1.25195722114142
2.5,90,-168.5,-3.87910466927167,1.43701432581769
2.5,90,-168.4,-3.80735743422995,1.61873100598201
2.5,90,-168.3,-3.72715641058518,1.79670586804277
2.5,90,-168.2,-3.63870817951971,1.97054899104709
2.5,90,-168.1,-3.54223707974809,2.13988276274555
2.5,90,-168,-3.43798439284189,2.30434265584098
2.5,90,-167.9,-3.32620749839363,2.46357794331218
2.5,90,-167.8,-3.20717900418848,2.61725235219871
2.5,90,-167.7,-3.08118585648413,2.76504465571023
2.5,90,-167.6,-2.94852843538111,2.9066492039898
2.5,90,-167.5,-2.80951964010231,3.04177639430402
2.5,90,-167.4,-2.66448396879588,3.17015308185037
2.5,90,-167.3,-2.51375659722891,3.29152293276166
2.5,90,-167.2,-2.35768246046046,3.40564672124132
2.5,90,-167.1,-2.1966153412685,3.51230257308292
2.5,90,-167,-2.03091696876684,3.61128615810517
2.5,90,-166.9,-1.86095613028719,3.70241083426948
2.5,90,-166.8,-1.68710779922073,3.78550774644173
2.5,90,-166.7,-1.50975228112335,3.86042588290595
2.5,90,-166.6,-1.32927437998949,3.92703209284029
2.5,90,-166.5,-1.1460625861982,3.98521106802164
2.5,90,-166.4,-0.960508287238287,4.03486529203558
2.5,90,-166.3,-0.773005001928263,4.07591496023504
2.5,90,-166.2,-0.583947638470705,4.1082978736142
2.5,90,-166.1,-0.393731776321014,4.13196930964679
2.5,90,-166,-0.202752971512075,4.14690187298286
2.5,90,-165.9,-0.0114060847658358,4.15308532870689
2.5,90,-165.8,0.179915368560967,4.15052642063798
2.5,90,-165.7,0.370819847898948,4.1392486769025
2.5,90,-165.6,0.560918397672322,4.11929220473508
2.5,90,-165.5,0.749825239883458,4.0907134761702
2.5,90,-165.4,0.937158350805664,4.05358510597771
2.5,90,-165.3,1.12254002361271,4.00799562287668
2.5,90,-165.2,1.30559741882826,3.95404923473727
