"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-2.0194013006812,3.6301864356265
2.5,90,-179.9,-1.81967560372374,3.73408145261439
2.5,90,-179.8,-1.61461879235559,3.82705160231406
2.5,90,-179.7,-1.40482087197665,3.90882299558458
2.5,90,-179.6,-1.19088613981481,3.97915279730652
2.5,90,-179.5,-0.973431649018966,4.0378300137271
2.5,90,-179.4,-0.753085624071177,4.08467621522888
2.5,90,-179.3,-0.530485828764368,4.11954619085675
2.5,90,-179.2,-0.306277888330586,4.14232853074878
2.5,90,-179.1,-0.0811135676821836,4.15294613246362
2.5,90,-179,0.144350991860295,4.15135662708679
2.5,90,-178.9,0.369457074534445,4.1375527209331
2.5,90,-178.8,0.593545227511262,4.11156244864957
2.5,90,-178.7,0.815957129905241,4.07344933356427
2.5,90,-178.6,1.03603748914526,4.02331245122486
2.5,90,-178.5,1.25313595992688,3.96128639222931
2.5,90,-178.4,1.46660908045968,3.88754112067131
2.5,90,-178.3,1.6758222202294,3.80228172480313
2.5,90,-178.2,1.88015153301099,3.70574805686302
2.5,90,-178.1,2.07898590841267,3.59821425941653
2.5,90,-178,2.27172891480352,3.47998817602306
2.5,90,-177.9,2.45780072608557,3.3514106445567
2.5,90,-177.8,2.63664002442732,3.21285467207919
2.5,90,-177.7,2.80770587077854,3.06472449078003
2.5,90,-177.6,2.97047953474745,2.90745449515836
2.5,90,-177.5,3.12446627524379,2.74150806131662
2.5,90,-177.4,3.26919706317958,2.56737624996246
2.5,90,-177.3,3.40423023747713,2.38557639546592
2.5,90,-177.2,3.52915308566757,2.19665058408211
2.5,90,-177.1,3.64358334046839,2.00116402522553
2.5,90,-177,3.74717058391533,1.79970332045259
2.5,90,-176.9,3.83959755088336,1.59287463557857
2.5,90,-176.8,3.92058132417369,1.38130178209927
2.5,90,-176.7,3.98987441375755,1.16562421481473
2.5,90,-176.6,4.0472657132568,0.946494953244032
2.5,90,-176.5,4.09258132730301,0.724578435067021
2.5,90,-176.4,4.1256852640416,0.500548310436327
2.5,90,-176.3,4.14647998773835,0.275085186545016
2.5,90,-176.2,4.15490682719032,0.0488743323236019
2.5,90,-176.1,4.15094623643956,-0.177396646445929
2.5,90,-176,4.13461790512678,-0.403040150966438
2.5,90,-175.9,4.10598071669776,-0.627370941313457
2.5,90,-175.8,4.06513255357791,-0.849708485293847
2.5,90,-175.7,4.01220994935326,-1.06937929309362
2.5,90,-175.6,3.94738758892957,-1.28571922652041
2.5,90,-175.5,3.87087765857657,-1.49807577172183
2.5,90,-175.4,3.78292904869333,-1.70581026442113
2.5,90,-175.3,3.68382641304325,-1.90830005696235
2.5,90,-175.2,3.57388908909552,-2.10494061678978
2.5,90,-175.1,3.45346988496495,-2.29514754640238
2.5,90,-175,3.32295373925509,-2.47835851531943
2.5,90,-174.9,3.18275626087474,-2.65403509515983
2.5,90,-174.8,3.03332215660479,-2.82166448957647
2.5,90,-174.7,2.87512355483703,-2.9807611514853
2.5,90,-174.6,2.70865823448215,-3.13086828078415
2.5,90,-174.5,2.53444776854352,-3.27155919656053
2.5,90,-174.4,2.35303559227658,-3.40243857863078
2.5,90,-174.3,2.16498500619132,-3.52314357413006
2.5,90,-174.2,1.97087712440979,-3.63334476577268
2.5,90,-174.1,1.77130877905758,-3.7327469993163
2.5,90,-174,1.56689039144652,-3.82109006868523
2.5,90,-173.9,1.35824382079915,-3.89814925812426
2.5,90,-173.8,1.14600020116867,-3.96373574166122
2.5,90,-173.7,0.930797777031163,-4.0176968410401
2.5,90,-173.6,0.713279747765571,-4.05991614414307
2.5,90,-173.5,0.494092130898926,-4.09031348673843
2.5,90,-173.4,0.273881653585777,-4.10884480116535
2.5,90,-173.3,0.0532936813112789,-4.11550183628986
2.5,90,-173.2,-0.167029807729723,-4.11031175373125
2.5,90,-173.1,-0.386452194718714,-4.09333660596082
2.5,90,-173,-0.604344131545704,-4.06467270240875
2.5,90,-172.9,-0.820085384848053,-4.02444987017774
2.5,90,-172.8,-1.03306660692532,-3.97283061634998
2.5,90,-172.7,-1.2426910284359,-3.91000919918455
2.5,90,-172.6,-1.44837606852573,-3.83621061573592
2.5,90,-172.5,-1.64955485879738,-3.75168951357774
2.5,90,-172.4,-1.8456776782744,-3.65672903439453
2.5,90,-172.3,-2.03621329726245,-3.55163959720316
2.5,90,-172.2,-2.22065022872751,-3.43675762889422
2.5,90,-172.1,-2.3984978865097,-3.31244424964019
2.5,90,-172,-2.56928765035496,-3.17908392050724
2.5,90,-171.9,-2.73257383836911,-3.03708306033781
2.5,90,-171.8,-2.88793458807881,-2.88686863864313
2.5,90,-171.7,-3.0349726478087,-2.72888675086957
2.5,90,-171.6,-3.17331608055786,-2.56360118198106
2.5,90,-171.5,-3.30261888296915,-2.39149196384444
2.5,90,-171.4,-3.42256152233556,-2.21305393141974
2.5,90,-171.3,-3.53285139487417,-2.02879528224886
2.5,90,-171.2,-3.63322320871839,-1.83923614321628
2.5,90,-171.1,-3.72343929523382,-1.64490714802875
2.5,90,-171,-3.80328985235377,-1.44634802833378
2.5,90,-170.9,-3.87259312365549,-1.24410622088191
2.5,90,-170.8,-3.93119551686419,-1.03873549263546
2.5,90,-170.7,-3.97897166537793,-0.830794585249082
2.5,90,-170.6,-4.01582443625874,-0.6208458798992
2.5,90,-170.5,-4.04168488793783,-0.409454083024419
2.5,90,-170.4,-4.05651218063963,-0.197184933167529
2.5,90,-170.3,-4.06029344224814,0.0153960712203579
2.5,90,-170.2,-4.05304359202384,0.227724923431675
2.5,90,-170.1,-4.03480512423816,0.439240340256056
2.5,90,-170,-4.00564785343121,0.649384974655885
2.5,90,-169.9,-3.96566862262461,0.857606610299569
2.5,90,-169.8,-3.91499097544154,1.06335933895134
2.5,90,-169.7,-3.85376479270781,1.26610472171985
2.5,90,-169.6,-3.78216589373785,1.46531293511726
2.5,90,-169.5,-3.70039560215486,1.6604639027772
2.5,90,-169.4,-3.60868027576142,1.85104841352234
2.5,90,-169.3,-3.50727079967151,2.03656922627221
2.5,90,-169.2,-3.3964420416438,2.21654216203198
2.5,90,-169.1,-3.27649226832318,2.39049718291869
2.5,90,-169,-3.14774252090821,2.55797945786095
2.5,90,-168.9,-3.01053594862075,2.71855041425906
2.5,90,-168.8,-2.86523709826238,2.87178877452268
2.5,90,-168.7,-2.71223115810484,3.01729157601669
2.5,90,-168.6,-2.55192315437834,3.15467517255004
2.5,90,-168.5,-2.38473709869438,3.28357621514557
2.5,90,-168.4,-2.21111508486943,3.40365260943496
2.5,90,-168.3,-2.03151633379927,3.51458444664212
2.5,90,-168.2,-1.84641618527238,3.61607490475521
2.5,90,-168.1,-1.65630503590148,3.70785111614873
2.5,90,-168,-1.46168722268833,3.78966499761111
2.5,90,-167.9,-1.26307985212491,3.86129403846113
2.5,90,-167.8,-1.06101157515327,3.92254204221083
2.5,90,-167.7,-0.856021308769758,3.9732398170504
2.5,90,-167.6,-0.648656905547656,4.01324581030206
2.5,90,-167.5,-0.439473772865966,4.04244668191629
2.5,90,-167.4,-0.229033444165309,4.06075781206708
2.5,90,-167.3,-0.0179021050925053,4.06812373794837
