"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-141.5,0.876730846973749,-4.23314032085629
2.5,90,-141.4,0.906898813058449,-4.22154124504215
2.5,90,-141.3,0.936881490798663,-4.20967866971405
2.5,90,-141.2,0.966675568528065,-4.19755642054027
2.5,90,-141.1,0.996277684549109,-4.18517841156417
2.5,90,-141,1.0256844350808,-4.17254863909823
2.5,90,-140.9,1.05489238301949,-4.15967117519707
2.5,90,-140.8,1.08389806743948,-4.14655016074987
2.5,90,-140.7,1.11269801375463,-4.13318979823554
2.5,90,-140.6,1.14128874445743,-4.11959434418656
2.5,90,-140.5,1.16966679034838,-4.1057681014094
2.5,90,-140.4,1.19782870216488,-4.09171541101154
2.5,90,-140.3,1.22577106251693,-4.07744064428634
2.5,90,-140.2,1.25349049803519,-4.06294819450847
2.5,90,-140.1,1.28098369163617,-4.04824246869295
2.5,90,-140,1.30824739480971,-4.03332787937163
2.5,90,-139.9,1.33527843983413,-4.01820883644057
2.5,90,-139.8,1.36207375182697,-4.00288973913182
2.5,90,-139.7,1.38863036054062,-3.98737496816178
2.5,90,-139.6,1.41494541181604,-3.97166887810768
2.5,90,-139.5,1.44101617861112,-3.95577579006187
2.5,90,-139.4,1.46684007152463,-3.93969998461188
2.5,90,-139.3,1.49241464874186,-3.92344569519204
2.5,90,-139.2,1.51773762533342,-3.90701710184955
2.5,90,-139.1,1.54280688184481,-3.89041832546573
2.5,90,-139,1.56762047212064,-3.87365342246905
2.5,90,-138.9,1.59217663031429,-3.85672638007415
2.5,90,-138.8,1.61647377704089,-3.83964111207651
2.5,90,-138.7,1.64051052463878,-3.82240145522909
2.5,90,-138.6,1.66428568151199,-3.80501116622296
2.5,90,-138.5,1.68779825553454,-3.78747391928958
2.5,90,-138.4,1.71104745650389,-3.76979330443835
2.5,90,-138.3,1.73403269763977,-3.751972826338
2.5,90,-138.2,1.7567535961312,-3.73401590384638
2.5,90,-138.1,1.77920997274266,-3.71592587018826
2.5,90,-138,1.80140185049708,-3.69770597377596
2.5,90,-137.9,1.8233294524606,-3.6793593796635
2.5,90,-137.8,1.84499319866072,-3.66088917161999
2.5,90,-137.7,1.86639370217551,-3.64229835480348
2.5,90,-137.6,1.88753176443786,-3.62358985901235
2.5,90,-137.5,1.9084083698039,-3.604766542487
2.5,90,-137.4,1.92902467943978,-3.58583119623018
2.5,90,-137.3,1.94938202458567,-3.56678654881114
2.5,90,-137.2,1.96948189925936,-3.54763527161429
2.5,90,-137.1,1.98932595246567,-3.52837998449032
2.5,90,-137,2.00891597998039,-3.50902326176415
2.5,90,-136.9,2.02825391577956,-3.48956763855162
2.5,90,-136.8,2.04734182318671,-3.47001561733376
2.5,90,-136.7,2.06618188581156,-3.45036967473594
2.5,90,-136.6,2.0847763983539,-3.43063226845665
2.5,90,-136.5,2.10312775734625,-3.41080584428964
2.5,90,-136.4,2.12123845190807,-3.3908928431818
2.5,90,-136.3,2.13911105458273,-3.37089570826833
2.5,90,-136.2,2.15674821232654,-3.35081689182634
2.5,90,-136.1,2.1741526377167,-3.33065886208837
2.5,90,-136,2.19132710044191,-3.3104241098568
2.5,90,-135.9,2.20827441913579,-3.29011515486201
2.5,90,-135.8,2.22499745360955,-3.26973455180717
2.5,90,-135.7,2.24149909753576,-3.24928489604481
2.5,90,-135.6,2.25778227163052,-3.2287688288316
2.5,90,-135.5,2.27384991737616,-3.20818904211028
2.5,90,-135.4,2.28970499132133,-3.18754828277005
2.5,90,-135.3,2.30535045998984,-3.16684935633962
2.5,90,-135.2,2.32078929542359,-3.14609513007005
2.5,90,-135.1,2.33602447137944,-3.1252885353683
2.5,90,-135,2.35105896019346,-3.10443256954558
2.5,90,-134.9,2.36589573032025,-3.08353029684895
2.5,90,-134.8,2.38053774454867,-3.06258484874846
2.5,90,-134.7,2.39498795888971,-3.04159942345648
2.5,90,-134.6,2.40924932212575,-3.02057728466044
2.5,90,-134.5,2.42332477600526,-2.99952175945458
2.5,90,-134.4,2.43721725606082,-2.97843623546141
2.5,90,-134.3,2.45092969302329,-2.95732415713791
2.5,90,-134.2,2.46446501479962,-2.93618902126672
2.5,90,-134.1,2.4778261489769,-2.91503437163732
2.5,90,-134,2.49101602581082,-2.89386379292689
2.5,90,-133.9,2.50403758165225,-2.87268090379585
2.5,90,-133.8,2.5168937627621,-2.85148934921729
2.5,90,-133.7,2.52958752946084,-2.8302927920646
2.5,90,-133.6,2.5421218605564,-2.80909490398611
2.5,90,-133.5,2.55449975799124,-2.78789935559985
2.5,90,-133.4,2.5667242516475,-2.76670980604591
2.5,90,-133.3,2.57879840424723,-2.74552989193815
2.5,90,-133.2,2.59072531628381,-2.72436321576052
2.5,90,-133.1,2.60250813091957,-2.70321333375726
2.5,90,-133,2.61415003878471,-2.68208374336937
2.5,90,-132.9,2.62565428261253,-2.66097787027315
