"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.80757141797403,3.45937470382347
2.5,90,-179.9,-2.11482134880898,3.27685965097058
2.5,90,-179.8,-2.40388421022532,3.06720412581121
2.5,90,-179.7,-2.67237822545872,2.8321990294486
2.5,90,-179.6,-2.91809606963939,2.57384272729745
2.5,90,-179.5,-3.13902278409342,2.29432422684389
2.5,90,-179.4,-3.33335208461035,1.99600482461059
2.5,90,-179.3,-3.49950093455061,1.6813983740838
2.5,90,-179.2,-3.63612226784251,1.35315033707363
2.5,90,-179.1,-3.74211576196526,1.01401579038666
2.5,90,-179,-3.81663657681285,0.666836567720044
2.5,90,-178.9,-3.85910199175846,0.314517723287187
2.5,90,-178.8,-3.86919589016551,-0.0399964911994224
2.5,90,-178.7,-3.84687105788492,-0.393746940960335
2.5,90,-178.6,-3.79234927980709,-0.743784016708003
2.5,90,-178.5,-3.70611923616588,-1.08719193953997
2.5,90,-178.4,-3.58893221788477,-1.42111276542084
2.5,90,-178.3,-3.44179569767684,-1.74276989510737
2.5,90,-178.2,-3.26596481072863,-2.04949089948685
2.5,90,-178.1,-3.06293181547868,-2.33872947591259
2.5,90,-178,-2.8344136211192,-2.60808635817928
2.5,90,-177.9,-2.58233748388095,-2.8553290112298
2.5,90,-177.8,-2.30882498878366,-3.07840995146742
2.5,90,-177.7,-2.01617444724082,-3.27548354457686
2.5,90,-177.6,-1.70684185358773,-3.4449211449587
2.5,90,-177.5,-1.38342055515811,-3.5853244541571
2.5,90,-177.4,-1.0486198008785,-3.69553698990946
2.5,90,-177.3,-0.705242342400201,-3.77465357255976
2.5,90,-177.2,-0.356161269467288,-3.82202775144218
2.5,90,-177.1,-0.00429626747825149,-3.83727711033044
2.5,90,-177,0.347410510031955,-3.82028640804176
2.5,90,-176.9,0.696018757998583,-3.77120852764527
2.5,90,-176.8,1.03861432783237,-3.6904632253249
2.5,90,-176.7,1.37233332898487,-3.57873368764422
2.5,90,-176.6,1.69438582766304,-3.43696092362359
2.5,90,-176.5,2.00207894927916,-3.26633603552399
2.5,90,-176.4,2.29283919575053,-3.06829042940775
2.5,90,-176.3,2.56423379482312,-2.84448404326963
2.5,90,-176.2,2.81399090611152,-2.59679168667893
2.5,90,-176.1,3.04001851749553,-2.3272876013059
2.5,90,-176,3.24042187580759,-2.0382283663089
2.5,90,-175.9,3.41351930732108,-1.73203428620869
2.5,90,-175.8,3.55785629631801,-1.41126941145944
2.5,90,-175.7,3.67221770387652,-1.07862035334487
2.5,90,-175.6,3.75563802387259,-0.73687406498139
2.5,90,-175.5,3.80740958892279,-0.38889476901147
2.5,90,-175.4,3.82708865548071,-0.0376002199496652
2.5,90,-175.3,3.8144993144172,0.314062504975239
2.5,90,-175.2,3.76973519102351,0.663141488299739
2.5,90,-175.1,3.6931589163432,1.00670452719746
2.5,90,-175,3.58539936991755,1.34186355868751
2.5,90,-174.9,3.4473467122773,1.6657987536307
2.5,90,-174.8,3.2801452436818,1.97578208011893
2.5,90,-174.7,3.08518414355007,2.26920014064703
2.5,90,-174.6,2.86408616259832,2.5435760928527
2.5,90,-174.5,2.61869435675086,2.7965904705863
2.5,90,-174.4,2.35105696828653,3.02610073057199
2.5,90,-174.3,2.06341057527895,3.23015935989652
2.5,90,-174.2,1.75816164505839,3.40703039092732
2.5,90,-174.1,1.43786664103822,3.55520418293964
2.5,90,-174,1.10521084469063,3.67341034362498
2.5,90,-173.9,0.762986065620613,3.76062867865048
2.5,90,-173.8,0.414067422464648,3.81609807342963
2.5,90,-173.7,0.0613893856555945,3.83932322811574
2.5,90,-173.6,-0.292078720142845,3.83007918441259
2.5,90,-173.5,-0.643357550977477,3.78841360096643
2.5,90,-173.4,-0.989482709479018,3.71464675271428
2.5,90,-173.3,-1.32752963344413,3.60936924846207
2.5,90,-173.2,-1.65463819884711,3.47343747999746
2.5,90,-173.1,-1.96803683068862,3.30796683504712
2.5,90,-173,-2.26506591851169,3.11432272520794
2.5,90,-172.9,-2.54320033855397,2.89410949845647
2.5,90,-172.8,-2.800070891328,2.64915732381614
2.5,90,-172.7,-3.03348447188519,2.38150715307691
2.5,90,-172.6,-3.24144280005095,2.09339388097686
2.5,90,-172.5,-3.42215954945798,1.7872278408124
2.5,90,-172.4,-3.57407572714455,1.46557478692435
2.5,90,-172.3,-3.69587316974434,1.13113452875828
2.5,90,-172.2,-3.78648603773905,0.786718393124529
2.5,90,-172.1,-3.84511020576592,0.435225701758587
2.5,90,-172,-3.87121046442626,0.0796194602177105
2.5,90,-171.9,-3.86452546728646,-0.277098538539964
2.5,90,-171.8,-3.82507037564907,-0.631912986939803
2.5,90,-171.7,-3.75313717303856,-0.981820499125622
2.5,90,-171.6,-3.64929264103151,-1.32385499597857
2.5,90,-171.5,-3.51437400789658,-1.65511282371748
2.5,90,-171.4,-3.34948230132761,-1.97277739258004
2.5,90,-171.3,-3.15597345617889,-2.27414312552154
2.5,90,-171.2,-2.93544724738011,-2.55663851211059
2.5,90,-171.1,-2.68973413694735,-2.8178480698213
2.5,90,-171,-2.42088014205292,-3.05553302366468
2.5,90,-170.9,-2.13112984831324,-3.267650525497
2.5,90,-170.8,-1.82290770864279,-3.45237124631439
2.5,90,-170.7,-1.49879778306387,-3.60809518828676
2.5,90,-170.6,-1.16152208861702,-3.73346557809577
2.5,90,-170.5,-0.813917740860746,-3.82738071919541
2.5,90,-170.4,-0.458913079272024,-3.88900369777508
2.5,90,-170.3,-0.0995029780538164,-3.91776985533181
2.5,90,-170.2,0.261276448658146,-3.91339195969272
2.5,90,-170.1,0.620373532494155,-3.87586302591161
2.5,90,-170,0.974746908899436,-3.80545675852477
2.5,90,-169.9,1.32139132699228,-3.7027256070179
2.5,90,-169.8,1.65736319061616,-3.56849644685067
2.5,90,-169.7,1.97980561180279,-3.40386391882967
2.5,90,-169.6,2.28597276159989,-3.21018147983447
2.5,90,-169.5,2.57325330883025,-2.98905023770678
2.5,90,-169.4,2.83919274479067,-2.742305662337
2.5,90,-169.3,3.08151440111921,-2.47200228344924
2.5,90,-169.2,3.29813897896967,-2.18039650313902
2.5,90,-169.1,3.48720242015245,-1.86992766769278
2.5,90,-169,3.64707196491983,-1.54319755847041
2.5,90,-168.9,3.77636025647048,-1.20294847552757
2.5,90,-168.8,3.87393736889633,-0.852040100058733
2.5,90,-168.7,3.93894065304401,-0.493425332552371
2.5,90,-168.6,3.97078231346404,-0.130125312660401
2.5,90,-168.5,3.96915464910872,0.234796165887354
2.5,90,-168.4,3.9340329105432,0.598258626509716
2.5,90,-168.3,3.86567574697956,0.957191044750555
2.5,90,-168.2,3.76462323724778,1.30855792296925
2.5,90,-168.1,3.63169251969862,1.6493850810178
2.5,90,-168,3.46797105680528,1.97678494144498
2.5,90,-167.9,3.27480759071435,2.28798109195916
2.5,90,-167.8,3.05380086600218,2.5803319139909
2.5,90,-167.7,2.80678621525292,2.85135307413985
2.5,90,-167.6,2.53582012160959,3.09873868502382
2.5,90,-167.5,2.24316288999803,3.32038095347482
2.5,90,-167.4,1.93125957513213,3.514388147048
2.5,90,-167.3,1.60271932952433,3.67910072431684
2.5,90,-167.2,1.26029334842406,3.81310549028447
2.5,90,-167.1,0.906851600754791,3.91524765531681
2.5,90,-167,0.545358545621594,3.98464069413813
2.5,90,-166.9,0.178848042716819,4.02067392046976
2.5,90,-166.8,-0.189602328119697,4.02301771266769
2.5,90,-166.7,-0.55689731787804,3.9916263460471
2.5,90,-166.6,-0.91995020646371,3.92673840829514
2.5,90,-166.5,-1.27570892329565,3.82887479528101
2.5,90,-166.4,-1.62118186661303,3.69883430549212
2.5,90,-166.3,-1.95346320043978,3.53768687206868
2.5,90,-166.2,-2.26975741283183,3.34676449179683
2.5,90,-166.1,-2.56740292559525,3.12764993026938
2.5,90,-166,-2.84389455405332,2.88216330155894
2.5,90,-165.9,-3.09690462557435,2.61234663900613
2.5,90,-165.8,-3.32430257736787,2.32044659093846
2.5,90,-165.7,-3.52417286739831,2.00889539116014
2.5,90,-165.6,-3.69483104703779,1.68029026874589
2.5,90,-165.5,-3.83483786014932,1.33737147490385
2.5,90,-165.4,-3.9430112505105,0.982999116337671
2.5,90,-165.3,-4.01843617770807,0.620128994524062
2.5,90,-165.2,-4.06047216068588,0.251787658556459
2.5,90,-165.1,-4.06875848784694,-0.118953114387327
2.5,90,-165,-4.04321705281758,-0.48900219236637
2.5,90,-164.9,-3.98405279549916,-0.855275094581696
2.5,90,-164.8,-3.89175174867826,-1.21471990797248
2.5,90,-164.7,-3.76707671105844,-1.56434289385673
2.5,90,-164.6,-3.61106058793385,-1.90123356712618
2.5,90,-164.5,-3.42499746066806,-2.22258903554718
2.5,90,-164.4,-3.21043146549906,-2.52573739358684
2.5,90,-164.3,-2.96914358079128,-2.80815997382006
2.5,90,-164.2,-2.70313643954033,-3.06751226928867
2.5,90,-164.1,-2.41461730055272,-3.30164335208551
2.5,90,-164,-2.10597932712714,-3.5086136268152
2.5,90,-163.9,-1.77978133613081,-3.68671077231106
2.5,90,-163.8,-1.43872619296892,-3.83446374093705
2.5,90,-163.7,-1.08563803898804,-3.95065470182372
2.5,90,-163.6,-0.723438547245217,-4.03432883232761
2.5,90,-163.5,-0.355122410230384,-4.08480188070406
2.5,90,-163.4,0.0162677309899123,-4.1016654422727
2.5,90,-163.3,0.387666702706512,-4.08478991106871
2.5,90,-163.2,0.756012343888898,-4.03432508893003
2.5,90,-163.1,1.11827096488941,-3.95069845400047
2.5,90,-163,1.47146250507333,-3.83461111055367
2.5,90,-162.9,1.81268517829938,-3.6870314616918
2.5,90,-162.8,2.13913940036275,-3.50918666567345
2.5,90,-162.7,2.44815079943911,-3.30255195521619
2.5,90,-162.6,2.7371921191758,-3.06883791693808
2.5,90,-162.5,3.00390383427107,-2.8099758450021
2.5,90,-162.4,3.24611331007106,-2.52810129886647
2.5,90,-162.3,3.46185235079105,-2.22553600968541
2.5,90,-162.2,3.64937299530184,-1.90476829323726
2.5,90,-162.1,3.80716143488893,-1.56843213916711
2.5,90,-162,3.93394994385036,-1.21928515672357
2.5,90,-161.9,4.02872673109509,-0.860185565971673
2.5,90,-161.8,4.09074363889029,-0.494068430597837
2.5,90,-161.7,4.11952163341622,-0.123921333850217
2.5,90,-161.6,4.11485405066303,0.247240297166202
2.5,90,-161.5,4.07680758027769,0.616398011712309
2.5,90,-161.4,4.00572098907601,0.980555092888656
2.5,90,-161.3,3.90220160491039,1.33676104672097
2.5,90,-161.2,3.76711960026575,1.68213562057556
2.5,90,-161.1,3.60160013318622,2.0138921536759
2.5,90,-161,3.40701342075956,2.32936006918412
2.5,90,-160.9,3.18496283726106,2.6260063255677
2.5,90,-160.8,2.93727114504064,2.90145565471954
2.5,90,-160.7,2.66596498120082,3.15350942543564
2.5,90,-160.6,2.37325773693589,3.38016298327607
2.5,90,-160.5,2.06153097897626,3.57962133142845
2.5,90,-160.4,1.73331457380934,3.75031303182755
2.5,90,-160.3,1.39126568514553,3.89090222133284
2.5,90,-160.2,1.03814682338939,4.00029865408453
2.5,90,-160.1,0.676803132610699,4.07766569810393
2.5,90,-160,0.310139105635426,4.12242623162693
2.5,90,-159.9,-0.0589050786276629,4.13426640240692
2.5,90,-159.8,-0.427377399669306,4.1131372311455
2.5,90,-159.7,-0.792337825522542,4.05925405814864
2.5,90,-159.6,-1.15088193386537,3.97309385011407
2.5,90,-159.5,-1.50016413244332,3.8553904014819
2.5,90,-159.4,-1.8374202917995,3.70712748188003
2.5,90,-159.3,-2.15998960945158,3.52952999772842
2.5,90,-159.2,-2.46533553225369,3.32405325189823
2.5,90,-159.1,-2.75106557265694,3.09237040032744
2.5,90,-159,-3.01494986484756,2.83635821855145
2.5,90,-158.9,-3.25493831818572,2.55808130411735
2.5,90,-158.8,-3.46917623790633,2.25977485269821
2.5,90,-158.7,-3.65601829653516,1.9438261563393
2.5,90,-158.6,-3.81404075381558,1.61275498156237
2.5,90,-158.5,-3.9420518379967,1.26919299296684
2.5,90,-158.4,-4.03910021697089,0.915862394449729
2.5,90,-158.3,-4.10448150383491,0.555553965171262
2.5,90,-158.2,-4.13774275784107,0.191104670902886
2.5,90,-158.1,-4.138684958268,-0.174624966608672
2.5,90,-158,-4.10736344533359,-0.538773559149305
2.5,90,-157.9,-4.04408633875732,-0.898501418318343
2.5,90,-157.8,-3.94941096082318,-1.25101281898534
2.5,90,-157.7,-3.82413830666234,-1.59357778425912
2.5,90,-157.6,-3.66930561984369,-1.92355322163517
2.5,90,-157.5,-3.48617714610612,-2.23840324665089
2.5,90,-157.4,-3.27623315207765,-2.53571853830247
2.5,90,-157.3,-3.04115730899303,-2.81323457958981
2.5,90,-157.2,-2.78282255364858,-3.06884864676205
2.5,90,-157.1,-2.50327555002764,-3.3006354220448
2.5,90,-157,-2.20471988511459,-3.50686111673586
2.5,90,-156.9,-1.88949814132171,-3.68599600444913
2.5,90,-156.8,-1.56007299561709,-3.83672527785554
2.5,90,-156.7,-1.21900750182218,-3.9579581563928
2.5,90,-156.6,-0.868944717603299,-4.04883518697373
2.5,90,-156.5,-0.51258684138653,-4.1087336945926
2.5,90,-156.4,-0.152674026773038,-4.13727135478379
2.5,90,-156.3,0.208036956992467,-4.13430787500613
2.5,90,-156.2,0.566794050322033,-4.09994478708455
2.5,90,-156.1,0.920871047890549,-4.03452336771704
2.5,90,-156,1.26758839910487,-3.93862071863405
2.5,90,-155.9,1.60433350527893,-3.81304405216309
2.5,90,-155.8,1.92858035985926,-3.65882324159657
2.5,90,-155.7,2.23790838470387,-3.47720170878245
2.5,90,-155.6,2.53002032316229,-3.26962573365844
2.5,90,-155.5,2.80275905946354,-3.03773228194178
2.5,90,-155.4,3.05412324360413,-2.78333545778938
2.5,90,-155.3,3.28228161145725,-2.50841169787893
2.5,90,-155.2,3.48558590109511,-2.21508383197287
2.5,90,-155.1,3.66258227823491,-1.905604142554
2.5,90,-155,3.81202119617988,-1.58233656251962
2.5,90,-154.9,3.93286562852322,-1.24773815515854
2.5,90,-154.8,4.0242976261103,-0.904340024679211
2.5,90,-154.7,4.08572316319995,-0.554727808398116
2.5,90,-154.6,4.11677525132315,-0.201521903327257
2.5,90,-154.5,4.11731531289765,0.152642419682368
2.5,90,-154.4,4.08743282011283,0.505134861853919
2.5,90,-154.3,4.02744321784764,0.853349752017366
2.5,90,-154.2,3.93788416232352,1.19472536440764
2.5,90,-154.1,3.81951011972782,1.52676275556274
2.5,90,-154,3.67328538107857,1.84704398239538
2.5,90,-153.9,3.50037556105249,2.15324956974626
2.5,90,-153.8,3.30213765928339,2.4431751028985
2.5,90,-153.7,3.080108772683,2.71474682856668
2.5,90,-153.6,2.83599355657616,2.96603615669801
2.5,90,-153.5,2.57165054081038,3.19527296496137
2.5,90,-153.4,2.2890774144564,3.40085761795723
2.5,90,-153.3,1.9903953992011,3.58137162388676
2.5,90,-153.2,1.6778328370262,3.73558686256492
2.5,90,-153.1,1.35370812222913,3.86247333016848
2.5,90,-153,1.02041211125814,3.96120535787892
2.5,90,-152.9,0.680390146197966,4.03116627351521
2.5,90,-152.8,0.336123829041332,4.07195148726419
2.5,90,-152.7,-0.00988731586589949,4.08336999460864
2.5,90,-152.6,-0.355144154607818,4.06544430143693
2.5,90,-152.5,-0.697166096918924,4.01840878800408
2.5,90,-152.4,-1.03350895784099,3.94270653981516
2.5,90,-152.3,-1.36178239956381,3.83898468453826
2.5,90,-152.2,-1.67966682984832,3.70808828464532
2.5,90,-152.1,-1.98492963894328,3.5510528455542
2.5,90,-152,-2.27544066322461,3.36909550853401
2.5,90,-151.9,-2.54918677084502,3.16360500647872
2.5,90,-151.8,-2.804285472424,2.93613046879096
2.5,90,-151.7,-3.03899746815806,2.68836916900327
2.5,90,-151.6,-3.25173805162076,2.42215331535062
2.5,90,-151.5,-3.44108729987523,2.13943599026121
2.5,90,-151.4,-3.6057989892607,1.8422763496226
2.5,90,-151.3,-3.74480818626163,1.53282419668438
2.5,90,-151.2,-3.85723747314271,1.21330404855913
2.5,90,-151.1,-3.94240177845562,0.885998815477787
2.5,90,-151,-3.99981179301496,0.553233214232152
2.5,90,-150.9,-4.02917596242038,0.217357037615754
2.5,90,-150.8,-4.0304010575968,-0.119271598850216
2.5,90,-150.7,-4.00359133505361,-0.454302913012913
2.5,90,-150.6,-3.94904630856026,-0.785411897360497
2.5,90,-150.5,-3.86725716362542,-1.11031443089546
2.5,90,-150.4,-3.75890185548723,-1.42678295088271
2.5,90,-150.3,-3.62483894020952,-1.73266157834444
2.5,90,-150.2,-3.46610019687488,-2.02588059646599
2.5,90,-150.1,-3.28388210672076,-2.30447018701688
2.5,90,-150,-3.07953626232444,-2.56657333642619
2.5,90,-149.9,-2.85455878657368,-2.8104578302178
2.5,90,-149.8,-2.61057884711494,-3.03452726205783
2.5,90,-149.7,-2.34934635722507,-3.23733099162264
2.5,90,-149.6,-2.07271895857834,-3.41757299380048
2.5,90,-149.5,-1.78264838515422,-3.57411955032951
2.5,90,-149.4,-1.48116631054696,-3.70600574377597
2.5,90,-149.3,-1.17036978317505,-3.81244072271152
2.5,90,-149.2,-0.852406355356443,-3.89281171598204
