"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.75556650505658,3.49809828490917
2.5,90,-179.9,-1.52629762299135,3.60430184109831
2.5,90,-179.8,-1.29057617875143,3.69552334879773
2.5,90,-179.7,-1.04937990525533,3.77136491965806
2.5,90,-179.6,-0.803711988091982,3.83149252049855
2.5,90,-179.5,-0.554596883503396,3.8756377170251
2.5,90,-179.4,-0.303076003700048,3.90359914129578
2.5,90,-179.3,-0.0502032880600156,3.91524367152596
2.5,90,-179.2,0.202959320138216,3.9105073141144
2.5,90,-179.1,0.455346470796513,3.88939577917597
2.5,90,-179,0.705894056344579,3.85198474237701
2.5,90,-178.9,0.953543891028783,3.7984197874771
2.5,90,-178.8,1.19724839717303,3.72891602567589
2.5,90,-178.7,1.43597527493464,3.64375738963376
2.5,90,-178.6,1.66871213172089,3.54329560186816
2.5,90,-178.5,1.89447104723126,3.42794881910898
2.5,90,-178.4,2.1122930500494,3.29819995611352
2.5,90,-178.3,2.32125248183941,3.15459469437572
2.5,90,-178.2,2.52046122549654,2.99773918310455
2.5,90,-178.1,2.70907277407341,2.82829744177108
2.5,90,-178,2.88628611794405,2.64698847541999
2.5,90,-177.9,3.05134942847717,2.45458311579243
2.5,90,-177.8,3.20356351746827,2.25190060309356
2.5,90,-177.7,3.34228505271655,2.03980492494852
2.5,90,-177.6,3.46692951142355,1.81920093070523
2.5,90,-177.5,3.57697385452757,1.59103024074867
2.5,90,-177.4,3.67195890665918,1.35626697187438
2.5,90,-177.3,3.75149142809788,1.11591330101774
2.5,90,-177.2,3.81524586691842,0.870994890731616
2.5,90,-177.1,3.86296578141654,0.622556200749725
2.5,90,-177,3.89446492489164,0.371655710741352
2.5,90,-176.9,3.90962798691305,0.11936107996683
2.5,90,-176.8,3.90841098729957,-0.133255730046631
2.5,90,-176.7,3.89084132117305,-0.385123343454404
2.5,90,-176.6,3.85701745559478,-0.635175842272168
2.5,90,-176.5,3.80710828043605,-0.882357596535254
2.5,90,-176.4,3.7413521182572,-1.12562802652083
2.5,90,-176.3,3.66005540005102,-1.36396627163935
2.5,90,-176.2,3.56359101573363,-1.59637574129685
2.5,90,-176.1,3.45239635021781,-1.8218885239067
2.5,90,-176,3.32697101776717,-2.03956963126745
2.5,90,-175.9,3.18787430908897,-2.24852105671888
2.5,90,-175.8,3.03572236726218,-2.44788562683277
2.5,90,-175.7,2.87118511010598,-2.63685062786726
2.5,90,-175.6,2.6949829179594,-2.81465118980908
2.5,90,-175.5,2.50788310705316,-2.98057341252744
2.5,90,-175.4,2.31069620970602,-3.13395722035031
2.5,90,-175.3,2.10427208345769,-3.27419893323715
2.5,90,-175.2,1.88949587195793,-3.40075354463826
2.5,90,-175.1,1.66728384096134,-3.51313669808811
2.5,90,-175,1.43857911312672,-3.61092635655887
2.5,90,-174.9,1.20434732549355,-3.69376416058133
2.5,90,-174.8,0.965572233500786,-3.76135647311193
2.5,90,-174.7,0.723251285235439,-3.81347511106349
2.5,90,-174.6,0.478391189251745,-3.84995776531219
2.5,90,-174.5,0.232003498791845,-3.87070811282654
2.5,90,-174.4,-0.0148997654197556,-3.87569562632116
2.5,90,-174.3,-0.261310432442422,-3.86495508850697
2.5,90,-174.2,-0.506228418016178,-3.83858581957575
2.5,90,-174.1,-0.74866586171578,-3.7967506280112
2.5,90,-174,-0.987651146153747,-3.73967449615106
2.5,90,-173.9,-1.222232781279,-3.66764301312614
2.5,90,-173.8,-1.45148313815675,-3.58100056886768
2.5,90,-173.7,-1.67450201801203,-3.48014832379755
2.5,90,-173.6,-1.89042004376994,-3.36554196959426
2.5,90,-173.5,-2.09840186280721,-3.23768929705921
2.5,90,-173.4,-2.2976491511286,-3.09714758759319
2.5,90,-173.3,-2.48740341068719,-2.94452084513228
2.5,90,-173.2,-2.66694855305825,-2.78045688559069
2.5,90,-173.1,-2.83561326414446,-2.6056443009184
2.5,90,-173,-2.99277314601947,-2.42080931481021
2.5,90,-172.9,-3.1378526333953,-2.22671254690755
2.5,90,-172.8,-3.2703266835155,-2.02414570202469
2.5,90,-172.7,-3.38972223952298,-1.81392820051125
2.5,90,-172.6,-3.49561946851454,-1.59690376535292
2.5,90,-172.5,-3.58765277657268,-1.37393698101031
2.5,90,-172.4,-3.66551160404576,-1.14590983833021
2.5,90,-172.3,-3.72894100523352,-0.913718279125549
2.5,90,-172.2,-3.77774201741492,-0.678268753244163
2.5,90,-172.1,-3.81177182483335,-0.440474800127601
2.5,90,-172,-3.8309437238274,-0.201253666020604
2.5,90,-171.9,-3.83522689576487,0.038477032858887
2.5,90,-171.8,-3.82464599480687,0.277802591733295
2.5,90,-171.7,-3.79928055780024,0.515814434644776
2.5,90,-171.6,-3.75926424377595,0.751613260004185
2.5,90,-171.5,-3.70478391062371,0.984312107298475
2.5,90,-171.4,-3.63607853652736,1.21303933869163
2.5,90,-171.3,-3.55343799368723,1.43694152995466
2.5,90,-171.2,-3.45720168173562,1.65518626580238
2.5,90,-171.1,-3.34775702807773,1.86696483529777
2.5,90,-171,-3.22553786217223,2.07149482350533
2.5,90,-170.9,-3.09102267051525,2.26802259602357
2.5,90,-170.8,-2.94473273881576,2.45582567341203
2.5,90,-170.7,-2.78723018756261,2.63421499283881
2.5,90,-170.6,-2.61911590689188,2.80253705452025
2.5,90,-170.5,-2.44102739637731,2.96017595070269
2.5,90,-170.4,-2.25363651509782,3.10655527504977
2.5,90,-170.3,-2.0576471470897,3.24113991035716
2.5,90,-170.2,-1.85379278707825,3.36343769251872
2.5,90,-170.1,-1.64283405120957,3.47300094862525
2.5,90,-170,-1.42555611737396,3.56942790699487
2.5,90,-169.9,-1.2027660996358,3.6523639768187
2.5,90,-169.8,-0.975290361259987,3.72150289496989
2.5,90,-169.7,-0.743971770860382,3.77658773737171
2.5,90,-169.6,-0.509666906289163,3.81741179216516
2.5,90,-169.5,-0.273243211038726,3.84381929176487
2.5,90,-169.4,-0.0355761081424322,3.85570600075442
2.5,90,-169.3,0.202453923172646,3.85301965645821
2.5,90,-169.2,0.439964302500883,3.83576025894419
2.5,90,-169.1,0.676073328989242,3.80398020717011
2.5,90,-169,0.909903181414212,3.75778427799249
2.5,90,-168.9,1.1405829307764,3.69732944481933
2.5,90,-168.8,1.36725155809938,3.62282453281177
2.5,90,-168.7,1.58906096960767,3.53452970773125
2.5,90,-168.6,1.80517900093535,3.43275579579212
2.5,90,-168.5,2.0147924014878,3.31786343221767
2.5,90,-168.4,2.2171097895543,3.19026203661417
2.5,90,-168.3,2.41136456826138,3.05040861377095
2.5,90,-168.2,2.5968177919726,2.89880637906757
2.5,90,-168.1,2.77276097229201,2.73600320831827
2.5,90,-168,2.93851881242819,2.56258991260553
2.5,90,-167.9,3.09345185832507,2.3791983394506
2.5,90,-167.8,3.23695905468806,2.18649930252308
2.5,90,-167.7,3.36848019382252,1.98520034301088
2.5,90,-167.6,3.48749824507644,1.77604332673814
2.5,90,-167.5,3.59354155264235,1.55980188212915
2.5,90,-167.4,3.68618588953041,1.3372786851615
2.5,90,-167.3,3.76505635568575,1.10930259851745
2.5,90,-167.2,3.82982910848609,0.876725673225763
2.5,90,-167.1,3.88023291422989,0.64042002216546
2.5,90,-167,3.91605050970756,0.4012745758772
2.5,90,-166.9,3.93711976354179,0.160191732178994
2.5,90,-166.8,3.94333462768743,-0.081916087902489
2.5,90,-166.7,3.93464587029166,-0.324129964401409
2.5,90,-166.6,3.9110615820315,-0.565528068486222
2.5,90,-166.5,3.87264744906009,-0.805189303097499
2.5,90,-166.4,3.81952678680221,-1.04219697814407
2.5,90,-166.3,3.75188033003388,-1.2756425035802
2.5,90,-166.2,3.66994577595371,-1.5046290831111
2.5,90,-166.1,3.57401707829453,-1.7282753908097
2.5,90,-166,3.46444349192288,-1.94571921258009
2.5,90,-165.9,3.34162836881976,-2.15612103417609
2.5,90,-165.8,3.20602770781652,-2.358667557389
2.5,90,-165.7,3.05814846196243,-2.55257512605401
