"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.68871121958346,3.65046797206577
2.5,90,-179.9,-1.8675476227495,3.56086967776839
2.5,90,-179.8,-2.04167745235499,3.46247754473661
2.5,90,-179.7,-2.2106613221586,3.35553833004509
2.5,90,-179.6,-2.37407306531708,3.2403214930653
2.5,90,-179.5,-2.5315009829506,3.11711844624716
2.5,90,-179.4,-2.68254904431035,2.98624172983593
2.5,90,-179.3,-2.82683803325293,2.84802411424449
2.5,90,-179.2,-2.96400663607651,2.70281763422591
2.5,90,-179.1,-3.09371246616313,2.55099255937832
2.5,90,-179,-3.21563302129405,2.3929363058596
2.5,90,-178.9,-3.32946656995558,2.22905229449313
2.5,90,-178.8,-3.43493296342814,2.0597587607007
2.5,90,-178.7,-3.53177437094469,1.88548752190701
2.5,90,-178.6,-3.61975593571068,1.70668270821818
2.5,90,-178.5,-3.69866635009333,1.52379946228359
2.5,90,-178.4,-3.76831834880366,1.3373026143082
2.5,90,-178.3,-3.82854911941019,1.14766533818721
2.5,90,-178.2,-3.8792206300279,0.955367794693388
2.5,90,-178.1,-3.92021987451939,0.760895767555794
2.5,90,-178,-3.95145903601948,0.564739298131372
2.5,90,-177.9,-3.97287557004603,0.367391324192521
2.5,90,-177.8,-3.98443220888498,0.169346328132163
2.5,90,-177.7,-3.98611688933161,-0.0289010003679055
2.5,90,-177.6,-3.9779426062303,-0.226857082449161
2.5,90,-177.5,-3.95994719457797,-0.424030744531456
2.5,90,-177.4,-3.93219304324058,-0.619934485015515
2.5,90,-177.3,-3.89476674357448,-0.814085709498099
2.5,90,-177.2,-3.84777867644457,-1.00600793114418
2.5,90,-177.1,-3.79136254128851,-1.19523193324399
2.5,90,-177,-3.7256748309891,-1.38129689137783
2.5,90,-176.9,-3.65089425638856,-1.56375145299874
2.5,90,-176.8,-3.56722112430562,-1.74215477263515
2.5,90,-176.7,-3.47487667290501,-1.91607750129038
2.5,90,-176.6,-3.37410236821804,-2.08510272898099
2.5,90,-176.5,-3.26515916552417,-2.24882687970563
2.5,90,-176.4,-3.14832673918505,-2.40686055845785
2.5,90,-176.3,-3.0239026843689,-2.55882935020189
2.5,90,-176.2,-2.89220169392717,-2.70437457100143
2.5,90,-176.1,-2.75355471348284,-2.84315397173751
2.5,90,-176,-2.60830807757061,-2.97484239506282
2.5,90,-175.9,-2.45682262943537,-3.09913238641781
2.5,90,-175.8,-2.29947282684861,-3.21573476007954
2.5,90,-175.7,-2.13664583605277,-3.32437912132244
2.5,90,-175.6,-1.96874061569033,-3.42481434584426
2.5,90,-175.5,-1.79616699232369,-3.51680901765126
2.5,90,-175.4,-1.61934472890969,-3.60015182660152
2.5,90,-175.3,-1.43870258735842,-3.67465192678113
2.5,90,-175.2,-1.2546773860886,-3.74013925683148
2.5,90,-175.1,-1.06771305329111,-3.79646482326284
2.5,90,-175,-0.878259676432142,-3.84350094768139
2.5,90,-174.9,-0.686772548372816,-3.8811414787264
2.5,90,-174.8,-0.493711210351313,-3.90930196936583
2.5,90,-174.7,-0.299538491972256,-3.92791982003474
2.5,90,-174.6,-0.104719548275987,-3.93695438792633
2.5,90,-174.5,0.0902791060826207,-3.93638706256285
2.5,90,-174.4,0.28499056552552,-3.92622130758829
2.5,90,-174.3,0.478948505074671,-3.90648266853973
2.5,90,-174.2,0.671688154617313,-3.87721874617395
2.5,90,-174.1,0.862747275744091,-3.83849913475374
2.5,90,-174,1.05166714088356,-3.79041532453896
2.5,90,-173.9,1.23799351432084,-3.73308056758275
2.5,90,-173.8,1.42127763453219,-3.66662970580854
2.5,90,-173.7,1.60107719708548,-3.59121896023992
2.5,90,-173.6,1.77695733715934,-3.5070256801768
2.5,90,-173.5,1.94849161052071,-3.41424805105913
2.5,90,-173.4,2.11526297157342,-3.31310475973684
2.5,90,-173.3,2.27686474685857,-3.20383461587075
2.5,90,-173.2,2.43290160214832,-3.08669612822839
2.5,90,-173.1,2.58299050103657,-2.96196703470804
2.5,90,-173,2.7267616526949,-2.82994378502655
2.5,90,-172.9,2.86385944623457,-2.69094097513976
2.5,90,-172.8,2.99394336889771,-2.54529073262976
2.5,90,-172.7,3.11668890510113,-2.39334205248535
2.5,90,-172.6,3.23178841317104,-2.2354600829261
2.5,90,-172.5,3.3389519764475,-2.07202536116559
2.5,90,-172.4,3.43790822529891,-1.90343299928388
2.5,90,-172.3,3.52840512648026,-1.73009182066749
2.5,90,-172.2,3.61021073618907,-1.55242344778724
2.5,90,-172.1,3.68311391312658,-1.37086134240675
2.5,90,-172,3.74692498786016,-1.18584979964843
2.5,90,-171.9,3.80147638480433,-0.99784289768622
2.5,90,-171.8,3.84662319319762,-0.807303405176823
2.5,90,-171.7,3.88224368354641,-0.614701648886803
2.5,90,-171.6,3.90823976613901,-0.420514344309051
2.5,90,-171.5,3.92453738839974,-0.225223392393326
2.5,90,-171.4,3.93108686805432,-0.0293146458334562
2.5,90,-171.3,3.92786315931383,0.166723351347542
2.5,90,-171.2,3.91486604955048,0.362400646890679
2.5,90,-171.1,3.89212028423532,0.557227181791549
2.5,90,-171,3.85967561823071,0.750714105676994
2.5,90,-170.9,3.81760679187799,0.942375101353117
2.5,90,-170.8,3.76601343068854,1.13172771364118
2.5,90,-170.7,3.70501986783236,1.31829467748057
2.5,90,-170.6,3.63477488901784,1.50160524017712
2.5,90,-170.5,3.55545139976573,1.68119647261202
2.5,90,-170.4,3.46724601549707,1.85661456419888
