"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-2.62362217840096,3.88783612813396
2.5,90,-179.9,-2.91177732891556,3.67730157373475
2.5,90,-179.8,-3.18305497322832,3.44541775946972
2.5,90,-179.7,-3.43587152575231,3.19353949585834
2.5,90,-179.6,-3.66875272094413,2.92313932791934
2.5,90,-179.5,-3.88034239091905,2.63579862914282
2.5,90,-179.4,-4.06941050665965,2.33319803934803
2.5,90,-179.3,-4.2348604337525,2.01710730856557
2.5,90,-179.2,-4.37573535896819,1.68937461273831
2.5,90,-179.1,-4.49122384964946,1.35191541021067
2.5,90,-179,-4.58066451374747,1.00670091064895
2.5,90,-178.9,-4.64354973439676,0.655746230199279
2.5,90,-178.8,-4.67952845910555,0.301098308322875
2.5,90,-178.7,-4.68840802990656,-0.0551763371450026
2.5,90,-178.6,-4.6701550471221,-0.411003939594217
2.5,90,-178.5,-4.62489526569654,-0.764315820738637
2.5,90,-178.4,-4.55291252929605,-1.11306065853591
2.5,90,-178.3,-4.45464675352289,-1.45521661024958
2.5,90,-178.2,-4.33069097559926,-1.78880321646633
2.5,90,-178.1,-4.18178749370038,-2.11189301386009
2.5,90,-178,-4.00882312472015,-2.42262278693147
2.5,90,-177.9,-3.81282361460081,-2.71920439182016
2.5,90,-177.8,-3.59494724041278,-2.99993508857065
2.5,90,-177.7,-3.3564776481062,-3.2632073218874
2.5,90,-177.6,-3.09881597424119,-3.50751789441931
2.5,90,-177.5,-2.82347230401537,-3.73147648092945
2.5,90,-177.4,-2.53205652152527,-3.93381343629647
2.5,90,-177.3,-2.22626861140651,-4.11338685512407
2.5,90,-177.2,-1.90788847377486,-4.26918884576916
2.5,90,-177.1,-1.57876531674038,-4.40035098679211
2.5,90,-177,-1.24080669266344,-4.50614893915549
2.5,90,-176.9,-0.895967245786308,-4.586006192901
2.5,90,-176.8,-0.546237239876405,-4.63949693249381
2.5,90,-176.7,-0.193630935090931,-4.66634801048769
2.5,90,-176.6,0.159825116595803,-4.66644002460851
2.5,90,-176.5,0.512103788361673,-4.63980749873713
2.5,90,-176.4,0.861189039564065,-4.58663817356355
2.5,90,-176.3,1.20508745360584,-4.50727141785192
2.5,90,-176.2,1.54183958690914,-4.40219577626963
2.5,90,-176.1,1.86953106513105,-4.27204567456617
2.5,90,-176,2.18630336495579,-4.11759730751402
2.5,90,-175.9,2.49036422232367,-3.93976373942127
2.5,90,-175.8,2.77999761078342,-3.73958925117196
2.5,90,-175.7,3.05357323674969,-3.51824297162928
2.5,90,-175.6,3.30955550179294,-3.27701183483227
2.5,90,-175.5,3.54651188565735,-3.01729290771271
2.5,90,-175.4,3.76312070746189,-2.74058513605067
2.5,90,-175.3,3.95817822647333,-2.44848055905762
2.5,90,-175.2,4.13060504791066,-2.14265504532743
2.5,90,-175.1,4.27945180343011,-1.824858604918
2.5,90,-175,4.40390408021846,-1.49690533401904
2.5,90,-174.9,4.50328657696463,-1.16066305002859
2.5,90,-174.8,4.57706646936451,-0.818042675896741
2.5,90,-174.7,4.62485597221283,-0.470987433310382
2.5,90,-174.6,4.64641408953071,-0.121461904689182
2.5,90,-174.5,4.64164754854397,0.22855897595441
2.5,90,-174.4,4.61061091764536,0.577100943454908
2.5,90,-174.3,4.5535059127258,0.922201373914805
2.5,90,-174.2,4.47067990042475,1.26192015058613
2.5,90,-174.1,4.36262361091404,1.5943503657661
2.5,90,-174,4.22996807677439,1.9176288025987
2.5,90,-173.9,4.07348081833766,2.22994614225862
2.5,90,-173.8,3.89406129953415,2.52955684382451
2.5,90,-173.7,3.69273568179468,2.8147886461959
2.5,90,-173.6,3.47065090689643,3.08405164367523
2.5,90,-173.5,3.22906814280182,3.33584688929941
2.5,90,-173.4,2.96935562951313,3.56877448265313
2.5,90,-173.3,2.69298096473898,3.78154110172003
2.5,90,-173.2,2.40150287174055,3.97296694130717
2.5,90,-173.1,2.09656249408446,4.14199202370481
2.5,90,-173,1.77987426417072,4.28768185050251
2.5,90,-172.9,1.45321639432351,4.40923236785923
2.5,90,-172.8,1.11842104092586,4.50597422100703
2.5,90,-172.7,0.777364193534645,4.57737627734445
2.5,90,-172.6,0.431955342141094,4.62304840112702
2.5,90,-172.5,0.0841269767199054,4.64274346648264
2.5,90,-172.4,-0.264176026039659,4.63635859924872
2.5,90,-172.3,-0.611007073438427,4.6039356419386
2.5,90,-172.2,-0.954428529268659,4.5456608399772
2.5,90,-172.1,-1.29252233247293,4.46186375119142
2.5,90,-172,-1.62340050656872,4.35301538438203
2.5,90,-171.9,-1.94521550494145,4.21972557662828
2.5,90,-171.8,-2.25617033785804,4.06273962276901
2.5,90,-171.7,-2.5545284280456,3.88293417425067
2.5,90,-171.6,-2.83862314292743,3.68131242821663
2.5,90,-171.5,-3.10686695309531,3.45899863132048
2.5,90,-171.4,-3.35776016832982,3.21723192626353
2.5,90,-171.3,-3.5898992044546,2.95735957246317
2.5,90,-171.2,-3.80198433651562,2.68082957554487
2.5,90,-171.1,-3.99282689621267,2.3891827634966
2.5,90,-171,-4.16135587416947,2.0840443503129
2.5,90,-170.9,-4.3066238905002,1.76711503077744
2.5,90,-170.8,-4.42781250020947,1.44016165266186
2.5,90,-170.7,-4.5242368032357,1.10500751504962
2.5,90,-170.6,-4.59534933240424,0.763522343704129
2.5,90,-170.5,-4.64074319618433,0.417611996376984
2.5,90,-170.4,-4.660154456927,0.0692079526856484
2.5,90,-170.3,-4.65346372918567,-0.279743355342637
2.5,90,-170.2,-4.62069698676889,-0.627291314766194
2.5,90,-170.1,-4.56202557132835,-0.971491947057675
2.5,90,-170,-4.4777653995247,-1.31041870844695
2.5,90,-169.9,-4.36837537011919,-1.64217321614592
2.5,90,-169.8,-4.2344549766872,-1.96489584132973
2.5,90,-169.7,-4.07674113602009,-2.2767761100698
2.5,90,-169.6,-3.89610424664788,-2.57606285406248
2.5,90,-169.5,-3.69354349625497,-2.86107405397262
2.5,90,-169.4,-3.4701814410488,-3.13020631951274
2.5,90,-169.3,-3.22725788434908,-3.38194395201239
2.5,90,-169.2,-2.96612308577221,-3.61486753718429
2.5,90,-169.1,-2.6882303363598,-3.8276620180702
2.5,90,-169,-2.39512793881956,-4.01912420073566
2.5,90,-168.9,-2.08845063568668,-4.18816964816901
2.5,90,-168.8,-1.7699105316435,-4.3338389210209
2.5,90,-168.7,-1.44128755943673,-4.45530312727312
2.5,90,-168.6,-1.10441954177789,-4.55186874664023
2.5,90,-168.5,-0.761191904279326,-4.622981699463
2.5,90,-168.4,-0.413527096851408,-4.66823063402748
2.5,90,-168.3,-0.0633737830370975,-4.68734941061806
2.5,90,-168.2,0.287304141522052,-4.68021876515959
2.5,90,-168.1,0.636538638927675,-4.64686713999849
2.5,90,-168,0.982368663617166,-4.58747067418649
2.5,90,-167.9,1.32285127751913,-4.50235235053589
2.5,90,-167.8,1.6560726813547,-4.39198030167953
2.5,90,-167.7,1.98015909781666,-4.25696528236263
2.5,90,-167.6,2.29328744291185,-4.09805732018417
2.5,90,-167.5,2.59369572270214,-3.91614156195996
2.5,90,-167.4,2.87969309402144,-3.71223333776642
2.5,90,-167.3,3.14966952948564,-3.48747246950798
2.5,90,-167.2,3.40210502922958,-3.24311685550314
2.5,90,-167.1,3.63557832430269,-2.98053536706726
2.5,90,-167,3.84877501950785,-2.70120009735833
2.5,90,-166.9,4.04049512666795,-2.40667800681271
2.5,90,-166.8,4.20965994283396,-2.0986220132986
2.5,90,-166.7,4.35531823177887,-1.7787615786353
2.5,90,-166.6,4.47665167123749,-1.44889284633578
2.5,90,-166.5,4.57297953272405,-1.11086838830376
2.5,90,-166.4,4.64376256535888,-0.766586620740465
2.5,90,-166.3,4.6886060599361,-0.417980951659834
2.5,90,-166.2,4.70726207443092,-0.0670087241694152
2.5,90,-166.1,4.69963080724787,0.284359978973857
2.5,90,-166,4.66576110971509,0.634153603088354
2.5,90,-165.9,4.60585013459967,0.980410394611343
2.5,90,-165.8,4.52024212272015,1.3211896124164
2.5,90,-165.7,4.40942633502787,1.65458261070196
2.5,90,-165.6,4.27403414278415,1.97872372752002
2.5,90,-165.5,4.11483529363766,2.29180091421198
2.5,90,-165.4,3.93273337647349,2.59206604262801
2.5,90,-165.3,3.72876051282392,2.87784482902766
2.5,90,-165.2,3.50407130737077,3.14754631596853
2.5,90,-165.1,3.2599360945965,3.39967185627649
2.5,90,-165,2.99773352292479,3.63282354633503
2.5,90,-164.9,2.71894252170414,3.84571205940895
2.5,90,-164.8,2.42513370010202,4.03716383350688
2.5,90,-164.7,2.11796023036612,4.20612757236175
2.5,90,-164.6,1.79914827095588,4.35168002243734
2.5,90,-164.5,1.47048698772456,4.4730309934263
2.5,90,-164.4,1.13381823363234,4.56952759445434
2.5,90,-164.3,0.791025949369163,4.64065766311877
2.5,90,-164.2,0.444025348761326,4.6860523695282
2.5,90,-164.1,0.0947519539133963,4.70548798264352
2.5,90,-164,-0.254849454307483,4.69888679141044
2.5,90,-163.9,-0.602835904600985,4.66631717838654
2.5,90,-163.8,-0.947277256723266,4.60799284876592
2.5,90,-163.7,-1.28626711108812,4.52427122285667
2.5,90,-163.6,-1.61793354244675,4.41565100513668
2.5,90,-163.5,-1.94044959503522,4.28276894796695
2.5,90,-163.4,-2.25204347837799,4.12639583285047
2.5,90,-163.3,-2.55100840512414,3.94743169675051
2.5,90,-163.2,-2.83571201482231,3.74690033540381
2.5,90,-163.1,-3.10460533041362,3.52594311974832
2.5,90,-163,-3.35623119740646,3.28581216550724
2.5,90,-162.9,-3.5892321591681,3.02786289961167
2.5,90,-162.8,-3.80235772550687,2.75354607047395
2.5,90,-162.7,-3.99447099568761,2.46439925213507
2.5,90,-162.6,-4.16455460120454,2.16203789497302
2.5,90,-162.5,-4.31171593798943,1.84814597797343
2.5,90,-162.4,-4.43519166223458,1.52446631951179
2.5,90,-162.3,-4.53435142862896,1.19279060516737
2.5,90,-162.2,-4.60870085450516,0.854949192284149
2.5,90,-162.1,-4.65788369814755,0.512800751806759
2.5,90,-162,-4.68168324428591,0.168221808346139
2.5,90,-161.9,-4.68002289456018,-0.176903760517226
2.5,90,-161.8,-4.65296596546411,-0.520695205013434
