"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.40488853966815,3.88672792844991
2.5,90,-179.9,-1.10713545081619,3.98071513088631
2.5,90,-179.8,-0.803188168639582,4.05188568583498
2.5,90,-179.7,-0.494799807547849,4.09983838893181
2.5,90,-179.6,-0.18374901730403,4.1243074532677
2.5,90,-179.5,0.128170567757977,4.1251641066737
2.5,90,-179.4,0.439160978429566,4.1024173560454
2.5,90,-179.3,0.747430592230169,4.05621391254573
2.5,90,-179.2,1.05120477950721,3.98683727705664
2.5,90,-179.1,1.34873644669416,3.8947059908097
2.5,90,-179,1.63831640993397,3.78037106167271
2.5,90,-178.9,1.91828353328988,3.64451258206074
2.5,90,-178.8,2.18703456725303,3.48793555983428
2.5,90,-178.7,2.44303362519743,3.31156498880286
2.5,90,-178.6,2.6848212378205,3.11644019052891
2.5,90,-178.5,2.91102292842378,2.90370846398451
2.5,90,-178.4,3.12035725510922,2.6746180842171
2.5,90,-178.3,3.31164326957539,2.43051069548904
2.5,90,-178.2,3.48380734615793,2.17281314834429
2.5,90,-178.1,3.6358893390488,1.90302883368484
2.5,90,-178,3.76704803021042,1.62272857018722
2.5,90,-177.9,3.87656583533936,1.33354110423137
2.5,90,-177.8,3.96385274029511,1.03714328392372
2.5,90,-177.7,4.02844944564912,0.735249970763225
2.5,90,-177.6,4.07002970239052,0.429603754004454
2.5,90,-177.5,4.08840182730349,0.12196453380668
2.5,90,-177.4,4.08350939206626,-0.185900960181859
2.5,90,-177.3,4.05543108566898,-0.492229648071601
2.5,90,-177.2,4.00437975526618,-0.795272510475933
2.5,90,-177.1,3.9307006360249,-1.09330486527556
2.5,90,-177,3.83486878586196,-1.38463644625534
2.5,90,-176.9,3.71748574614364,-1.6676212212283
2.5,90,-176.8,3.57927545440683,-1.9406668894676
2.5,90,-176.7,3.4210794399195,-2.20224400086867
2.5,90,-176.6,3.24385133739412,-2.4508946422549
2.5,90,-176.5,3.04865075836573,-2.68524063959209
2.5,90,-176.4,2.83663656362632,-2.90399122854563
2.5,90,-176.3,2.60905958363025,-3.10595014979159
2.5,90,-176.2,2.3672548369431,-3.29002212971994
2.5,90,-176.1,2.11263329956575,-3.45521871162901
2.5,90,-176,1.84667328032252,-3.60066340715385
2.5,90,-175.9,1.57091145943867,-3.72559614246562
2.5,90,-175.8,1.2869336489382,-3.82937697868713
2.5,90,-175.7,0.996365334570521,-3.91148909094506
2.5,90,-175.6,0.70086205961688,-3.9715409954894
2.5,90,-175.5,0.402099711138084,-4.00926801931393
2.5,90,-175.4,0.10176476901602,-4.02453301166934
2.5,90,-175.3,-0.198455422487315,-4.01732630173822
2.5,90,-175.2,-0.496882301954832,-3.98776491150128
2.5,90,-175.1,-0.791855599537078,-3.93609103743423
2.5,90,-175,-1.0817426516652,-3.86266981910286
2.5,90,-174.9,-1.36494746836598,-3.7679864169408
2.5,90,-174.8,-1.6399195022347,-3.65264242547308
2.5,90,-174.7,-1.90516207085549,-3.51735165196559
2.5,90,-174.6,-2.15924038746015,-3.36293529391364
2.5,90,-174.5,-2.40078915785499,-3.19031655191443
2.5,90,-174.4,-2.62851970508643,-3.00051471728354
2.5,90,-174.3,-2.84122658693583,-2.79463877626121
2.5,90,-174.2,-3.03779367509279,-2.57388057480257
2.5,90,-174.1,-3.21719966872716,-2.33950758975136
2.5,90,-174,-3.378523019129,-2.09285535365407
2.5,90,-173.9,-3.52094624608064,-1.83531958158723
2.5,90,-173.8,-3.64375963063842,-1.56834804913777
2.5,90,-173.7,-3.74636427299859,-1.29343227111433
2.5,90,-173.6,-3.82827450807877,-1.01209903067241
2.5,90,-173.5,-3.88911967533385,-0.72590180832653
2.5,90,-173.4,-3.92864524311675,-0.436412159812363
2.5,90,-173.3,-3.94671329157078,-0.145211090959362
2.5,90,-173.2,-3.94330236157522,0.146119523334447
2.5,90,-173.1,-3.91850668064361,0.436005430256237
2.5,90,-173,-3.8725347798768,0.72288835614608
2.5,90,-172.9,-3.80570751908485,1.00523418702855
2.5,90,-172.8,-3.71845554000338,1.28154093211069
2.5,90,-172.7,-3.61131617012807,1.55034643187377
2.5,90,-172.6,-3.48492980207203,1.81023577464818
2.5,90,-172.5,-3.34003577550457,2.05984838795433
2.5,90,-172.4,-3.1774677906612,2.2978847733758
2.5,90,-172.3,-2.99814888411243,2.52311285630601
2.5,90,-172.2,-2.80308599895536,2.73437392453198
2.5,90,-172.1,-2.59336418284202,2.93058813228612
2.5,90,-172,-2.37014044829054,3.11075954908265
2.5,90,-171.9,-2.13463733054688,3.27398073534144
2.5,90,-171.8,-1.88813617887947,3.41943682947737
2.5,90,-171.7,-1.63197021761238,3.54640913377636
2.5,90,-171.6,-1.36751741343573,3.65427818898449
2.5,90,-171.5,-1.09619318559514,3.74252633008402
2.5,90,-171.4,-0.819442995460577,3.81073971821652
2.5,90,-171.3,-0.538734851718892,3.85860984612706
2.5,90,-171.2,-0.25555176704232,3.8859345168376
2.5,90,-171.1,0.0286157984365625,3.8926182975071
2.5,90,-171,0.31227747215315,3.87867245259758
2.5,90,-170.9,0.593950448693603,3.84421436253499
2.5,90,-170.8,0.872166880824741,3.78946643603155
