"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.93133114212333,3.59525247125729
2.5,90,-179.9,-1.85420856967555,3.63597227344551
2.5,90,-179.8,-1.77629629168302,3.67502562874563
2.5,90,-179.7,-1.69763360106424,3.71240144999308
2.5,90,-179.6,-1.61825959691089,3.74808965589216
2.5,90,-179.5,-1.53821313188004,3.78208111699443
2.5,90,-179.4,-1.45753276579997,3.81436759892747
2.5,90,-179.3,-1.3762567258771,3.84494170361594
2.5,90,-179.2,-1.29442287380845,3.87379680926052
2.5,90,-179.1,-1.21206868001631,3.90092700985425
2.5,90,-179,-1.12923120513131,3.9263270550198
2.5,90,-178.9,-1.04594708875813,3.9499922909457
2.5,90,-178.8,-0.962252545464952,3.97191860318389
2.5,90,-178.7,-0.878183367845887,3.99210236204605
2.5,90,-178.6,-0.793774936415196,4.01054037130142
2.5,90,-178.5,-0.709062236004386,4.02722982083575
2.5,90,-178.4,-0.624079878250819,4.04216824387882
2.5,90,-178.3,-0.538862129687226,4.05535347934885
2.5,90,-178.2,-0.453442944870697,4.0667836397949
2.5,90,-178.1,-0.367856003924371,4.07645708534607
2.5,90,-178,-0.282134753808154,4.08437240399786
2.5,90,-177.9,-0.196312452587455,4.09052839848346
2.5,90,-177.8,-0.110422215929426,4.09492407989217
2.5,90,-177.7,-0.0244970650280522,4.09755866810911
2.5,90,-177.6,0.0614300248593668,4.09843159906099
2.5,90,-177.5,0.147326076089781,4.0975425386641
2.5,90,-177.4,0.233158061348754,4.09489140328209
2.5,90,-177.3,0.318892858210518,4.09047838641614
2.5,90,-177.2,0.404497206329969,4.08430399126708
2.5,90,-177.1,0.489937668017402,4.07636906873177
2.5,90,-177,0.575180592904671,4.06667486032289
2.5,90,-176.9,0.660192087356335,4.05522304543562
2.5,90,-176.8,0.744937989220008,4.04201579232541
2.5,90,-176.7,0.829383848439309,4.02705581210999
2.5,90,-176.6,0.913494913976612,4.01034641506648
2.5,90,-176.5,0.997236127412008,3.99189156846079
2.5,90,-176.4,1.08057212349562,3.97169595512335
2.5,90,-176.3,1.1634672378417,3.9497650319707
2.5,90,-176.2,1.24588552185786,3.92610508766952
2.5,90,-176.1,1.32779076490926,3.90072329864535
2.5,90,-176,1.40914652362175,3.87362778265542
2.5,90,-175.9,1.48991615813384,3.8448276491711
2.5,90,-175.8,1.57006287501642,3.81433304585169
2.5,90,-175.7,1.64954977649002,3.78215520043603
2.5,90,-175.6,1.72833991548609,3.74830645743274
2.5,90,-175.5,1.8063963560205,3.71280030905083
2.5,90,-175.4,1.88368223827585,3.67565141988174
2.5,90,-175.3,1.96016084772549,3.6368756449184
2.5,90,-175.2,2.03579568757666,3.59649004057767
2.5,90,-175.1,2.11055055376331,3.5545128684768
2.5,90,-175,2.18438961168345,3.51096359180272
2.5,90,-174.9,2.2572774738482,3.46586286420282
2.5,90,-174.8,2.32917927759492,3.41923251121727
2.5,90,-174.7,2.40006076201102,3.37109550436331
2.5,90,-174.6,2.46988834322085,3.32147592807226
2.5,90,-174.5,2.53862918720497,3.27039893976649
2.5,90,-174.4,2.60625127934743,3.21789072344804
2.5,90,-174.3,2.67272348994472,3.16397843724904
2.5,90,-174.2,2.73801563495658,3.10869015546815
2.5,90,-174.1,2.80209853133539,3.05205480568397
2.5,90,-174,2.86494404633564,2.99410210159613
2.5,90,-173.9,2.92652514027672,2.93486247229669
2.5,90,-173.8,2.98681590231237,2.87436698871666
2.5,90,-173.7,3.04579157884386,2.81264728802691
2.5,90,-173.6,3.10342859430398,2.74973549679571
2.5,90,-173.5,3.1597045641321,2.68566415371942
2.5,90,-173.4,3.21459829985495,2.62046613274672
2.5,90,-173.3,3.26808980628519,2.55417456740943
2.5,90,-173.2,3.32016027094534,2.48682277715704
2.5,90,-173.1,3.37079204592017,2.41844419646491
2.5,90,-173,3.41996862243259,2.34907230744994
2.5,90,-172.9,3.46767459852743,2.27874057668201
2.5,90,-172.8,3.51389564033065,2.20748239682601
2.5,90,-172.7,3.55861843743038,2.13533103368657
2.5,90,-172.6,3.6018306529966,2.06231957915951
2.5,90,-172.5,3.64352086932042,1.98848091051795
2.5,90,-172.4,3.683678529508,1.91384765638179
2.5,90,-172.3,3.72229387611032,1.83845216963301
2.5,90,-172.2,3.75935788750545,1.76232650745253
2.5,90,-172.1,3.79486221287567,1.68550241856368
2.5,90,-172,3.82879910663649,1.60801133767639
2.5,90,-171.9,3.86116136317884,1.52988438703556
2.5,90,-171.8,3.89194225277921,1.45115238488718
2.5,90,-171.7,3.92113545951474,1.37184586058917
2.5,90,-171.6,3.94873502199283,1.29199507600947
2.5,90,-171.5,3.97473527766664,1.21163005277566
2.5,90,-171.4,3.99913081146002,1.13078060486652
2.5,90,-171.3,4.02191640936917,1.04947637596897
2.5,90,-171.2,4.04308701764306,0.967746880963668
2.5,90,-171.1,4.06263770807225,0.885621550851693
2.5,90,-171,4.0805636498368,0.803129780390384
2.5,90,-170.9,4.0968600882794,0.720300977673909
2.5,90,-170.8,4.11152233088061,0.637164614868618
2.5,90,-170.7,4.12454574062097,0.553750279299627
2.5,90,-170.6,4.13592573681976,0.470087724080436
2.5,90,-170.5,4.14565780344495,0.386206917482948
2.5,90,-170.4,4.15373750479279,0.302138090261602
2.5,90,-170.3,4.16016050834214,0.217911780170288
2.5,90,-170.2,4.16492261449643,0.133558872946145
2.5,90,-170.1,4.16801979283864,0.0491106390784302
2.5,90,-170,4.16944822444152,-0.0354012342672601
2.5,90,-169.9,4.16920434969794,-0.119944616737928
2.5,90,-169.8,4.16728492106579,-0.204486914197305
2.5,90,-169.7,4.16368706005896,-0.288995054472997
2.5,90,-169.6,4.1584083177614,-0.373435479795828
2.5,90,-169.5,4.1514467380958,-0.457774146197612
2.5,90,-169.4,4.1428009230428,-0.54197653004651
2.5,90,-169.3,4.13247009898043,-0.626007641811563
2.5,90,-169.2,4.12045418329841,-0.709832047057306
2.5,90,-169.1,4.10675385043669,-0.793413894580268
2.5,90,-169,4.09137059650332,-0.876716951510901
2.5,90,-168.9,4.0743068016425,-0.959704645117305
2.5,90,-168.8,4.05556578935022,-1.04234011096512
2.5,90,-168.7,4.03515188197054,-1.12458624700853
2.5,90,-168.6,4.01307045165139,-1.20640577311419
2.5,90,-168.5,3.98932796609281,-1.28776129545257
2.5,90,-168.4,3.96393202848291,-1.36861537513072
2.5,90,-168.3,3.93689141108684,-1.44893060038788
2.5,90,-168.2,3.90821608202962,-1.52866966163107
2.5,90,-168.1,3.87791722489599,-1.60779542855214
2.5,90,-168,3.84600725085565,-1.68627102854194
