"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.55504957962124,3.75335671452223
2.5,90,-179.9,-1.77455151466278,3.65443911646799
2.5,90,-179.8,-1.98793169957882,3.54264012691888
2.5,90,-179.7,-2.19442643672227,3.41832871794592
2.5,90,-179.6,-2.39329352251201,3.28192002188934
2.5,90,-179.5,-2.58381514038621,3.13387414553937
2.5,90,-179.4,-2.76530069457625,2.97469479195517
2.5,90,-179.3,-2.93708957069227,2.80492769221526
2.5,90,-179.2,-3.0985538091275,2.62515885053259
2.5,90,-179.1,-3.24910067740909,2.43601260731649
2.5,90,-179,-3.3881751278507,2.23814952591229
2.5,90,-178.9,-3.51526212719244,2.03226410988904
2.5,90,-178.8,-3.62988884535361,1.81908235886182
2.5,90,-178.7,-3.73162669096349,1.5993591719211
2.5,90,-178.6,-3.82009318197779,1.37387560878505
2.5,90,-178.5,-3.89495364042712,1.14343601978127
2.5,90,-178.4,-3.95592270117329,0.908865056695541
2.5,90,-178.3,-4.00276562546601,0.671004577382256
2.5,90,-178.2,-4.03529941108613,0.430710457813309
2.5,90,-178.1,-4.0533936919277,0.188849325934711
2.5,90,-178,-4.05697142099898,-0.0537047677000846
2.5,90,-177.9,-4.04600933200328,-0.29607372704825
2.5,90,-177.8,-4.02053817588605,-0.537378819580243
2.5,90,-177.7,-3.98064272999212,-0.776744101010037
2.5,90,-177.6,-3.92646157875835,-1.01329983941774
2.5,90,-177.5,-3.85818666616003,-1.24618592236431
2.5,90,-177.4,-3.7760626214236,-1.47455523064494
2.5,90,-177.3,-3.68038586080367,-1.69757696248629
2.5,90,-177.2,-3.57150346948618,-1.91443989226634
2.5,90,-177.1,-3.44981186891495,-2.12435554821112
2.5,90,-177,-3.31575527603036,-2.32656129401011
2.5,90,-176.9,-3.16982396205495,-2.52032329987029
2.5,90,-176.8,-3.01255231954197,-2.7049393892119
2.5,90,-176.7,-2.84451674742104,-2.87974174797033
2.5,90,-176.6,-2.66633336471706,-3.04409948431487
2.5,90,-176.5,-2.47865556447521,-3.19742102751592
2.5,90,-176.4,-2.28217142020109,-3.33915635566968
2.5,90,-176.3,-2.07760095780002,-3.46879904303111
2.5,90,-176.2,-1.86569330658588,-3.58588811878478
2.5,90,-176.1,-1.64722374341006,-3.69000973020458
2.5,90,-176,-1.42299064434471,-3.7807986042958
2.5,90,-175.9,-1.1938123586349,-3.85793930317374
2.5,90,-175.8,-0.960524019809549,-3.92116726960116
2.5,90,-175.7,-0.72397430891968,-3.97026966026875
2.5,90,-175.6,-0.485022184849993,-4.00508596555457
2.5,90,-175.5,-0.244533596530985,-4.02550841562685
2.5,90,-175.4,-0.00337819167106113,-4.03148217385316
2.5,90,-175.3,0.237573963670772,-4.02300531953957
2.5,90,-175.2,0.477455640728155,-4.0001286230378
2.5,90,-175.1,0.715405665397614,-3.962955117221
2.5,90,-175,0.950572084370678,-3.91163947023254
2.5,90,-174.9,1.18211526764617,-3.84638716525356
2.5,90,-174.8,1.40921093568191,-3.76745349380773
2.5,90,-174.7,1.63105310013021,-3.67514236982446
2.5,90,-174.6,1.84685690782605,-3.56980497231034
2.5,90,-174.5,2.05586137845327,-3.45183822503219
2.5,90,-174.4,2.25733202709033,-3.32168312209372
2.5,90,-174.3,2.4505633636318,-3.17982290868914
2.5,90,-174.2,2.63488126188085,-3.02678112664508
2.5,90,-174.1,2.809645191908,-2.86311953461655
2.5,90,-174,2.97425031006492,-2.68943591298574
2.5,90,-173.9,3.12812940181976,-2.50636176363047
2.5,90,-173.8,3.27075467334216,-2.31455991477951
2.5,90,-173.7,3.40163938849882,-2.11472204116762
