"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.10180880122805,3.3257690667516
2.5,90,-179.9,-0.730755409353663,3.42771025865967
2.5,90,-179.8,-0.350636535748857,3.48835359566505
2.5,90,-179.7,0.0339611672003663,3.50694123797678
2.5,90,-179.6,0.418394353690563,3.48322379924004
2.5,90,-179.5,0.798019257000298,3.41746360933891
2.5,90,-179.4,1.16824798889543,3.31043175817114
2.5,90,-179.3,1.52460417948847,3.16339895459006
2.5,90,-179.2,1.86277727903089,2.97812031039689
2.5,90,-179.1,2.17867485938611,2.75681423361267
2.5,90,-179,2.46847227733918,2.50213568734422
2.5,90,-178.9,2.72865909413618,2.21714413949601
2.5,90,-178.8,2.95608168532649,1.90526659351532
2.5,90,-178.7,3.14798152160058,1.57025615049507
2.5,90,-178.6,3.30202865430587,1.21614660755481
2.5,90,-178.5,3.41634999802599,0.84720364580221
2.5,90,-178.4,3.48955206629477,0.467873202757182
2.5,90,-178.3,3.52073788440554,0.082727658376867
2.5,90,-178.2,3.50951787451989,-0.303589509650756
2.5,90,-178.1,3.45601458200692,-0.686419927211565
2.5,90,-178,3.36086118723754,-1.06114669734767
2.5,90,-177.9,3.22519382299253,-1.42325026000622
2.5,90,-177.8,3.05063779328154,-1.76836305847379
2.5,90,-177.7,2.83928786378024,-2.09232234796748
2.5,90,-177.6,2.59368286636085,-2.3912205049436
2.5,90,-177.5,2.31677492942703,-2.66145222661759
2.5,90,-177.4,2.01189371112079,-2.89975804857482
2.5,90,-177.3,1.68270607314663,-3.10326365371056
2.5,90,-177.2,1.33317168820857,-3.26951449750836
2.5,90,-177.1,0.9674951232193,-3.39650533219239
2.5,90,-177,0.590074982901622,-3.4827042748709
2.5,90,-176.9,0.205450733672203,-3.52707113163346
2.5,90,-176.8,-0.181752144678725,-3.5290697598614
2.5,90,-176.7,-0.56687801231686,-3.48867432387498
2.5,90,-176.6,-0.945297249019314,-3.40636937358484
2.5,90,-176.5,-1.31246207830595,-3.28314375111245
2.5,90,-176.4,-1.66396135935402,-3.12047840547435
2.5,90,-176.3,-1.99557368344231,-2.92032826946053
2.5,90,-176.2,-2.30331813317732,-2.68509842487686
2.5,90,-176.1,-2.58350209207562,-2.41761485147786
2.5,90,-176,-2.83276552882008,-2.12109012035324
2.5,90,-175.9,-3.04812122421748,-1.79908445345099
2.5,90,-175.8,-3.2269904590122,-1.45546262658011
2.5,90,-175.7,-3.36723373661852,-1.0943472429736
2.5,90,-175.6,-3.46717617583328,-0.72006894770461
2.5,90,-175.5,-3.52562727391937,-0.337114189420677
2.5,90,-175.4,-3.54189480929715,0.0499288354275896
2.5,90,-175.3,-3.51579272459845,0.436425399780828
2.5,90,-175.2,-3.44764290413949,0.81774995563083
2.5,90,-175.1,-3.33827083405817,1.18934166249001
2.5,90,-175,-3.18899520752428,1.54675906452722
2.5,90,-174.9,-3.00161161066479,1.88573325788156
2.5,90,-174.8,-2.77837049625518,2.20221890930809
2.5,90,-174.7,-2.52194972094588,2.49244251466745
2.5,90,-174.6,-2.23542198698911,2.75294732049503
2.5,90,-174.5,-1.92221759031607,2.98063437353005
2.5,90,-174.4,-1.58608293266455,3.17279921111579
2.5,90,-174.3,-1.23103530559678,3.32716375920442
2.5,90,-174.2,-0.861314498090994,3.44190306362887
2.5,90,-174.1,-0.48133181641906,3.51566654361284
2.5,90,-174,-0.0956171348052832,3.5475935233901
2.5,90,-173.9,0.291235382433054,3.53732286746856
2.5,90,-173.8,0.674622232193712,3.4849966166488
2.5,90,-173.7,1.04998553587466,3.39125759450907
2.5,90,-173.6,1.41286735479728,3.25724102681672
2.5,90,-173.5,1.7589627075372,3.08456028833093
2.5,90,-173.4,2.08417065637168,2.87528696185382
2.5,90,-173.3,2.3846428550912,2.63192546231491
2.5,90,-173.2,2.65682898271652,2.35738254332321
2.5,90,-173.1,2.89751852680155,2.05493206421913
2.5,90,-173,3.10387842548074,1.7281754514845
2.5,90,-172.9,3.27348612866246,1.38099833876581
2.5,90,-172.8,3.40435769513179,1.01752391414605
2.5,90,-172.7,3.49497060310867,0.642063541142208
2.5,90,-172.6,3.54428101624734,0.25906525079231
2.5,90,-172.5,3.55173531437582,-0.126939274237261
2.5,90,-172.4,3.51727576762323,-0.511388586574687
2.5,90,-172.3,3.44134030313016,-0.889745586869927
2.5,90,-172.2,3.32485638441735,-1.25755121659816
2.5,90,-172.1,3.16922909384799,-1.61047709248145
2.5,90,-172,2.97632357760947,-1.94437645897782
2.5,90,-171.9,2.74844207943704,-2.25533285761658
2.5,90,-171.8,2.48829585310578,-2.53970594141519
2.5,90,-171.7,2.19897230377905,-2.79417389879631
2.5,90,-171.6,1.88389776390732,-3.01577199387915
2.5,90,-171.5,1.54679635988126,-3.20192677819226
2.5,90,-171.4,1.1916454704705,-3.35048558214734
2.5,90,-171.3,0.822628316709204,-3.4597409523573
2.5,90,-171.2,0.444084254896974,-3.52844976235619
2.5,90,-171.1,0.0604573694116384,-3.55584678873065
2.5,90,-171,-0.323756020186514,-3.54165261131193
2.5,90,-170.9,-0.70406031290917,-3.48607576409145
2.5,90,-170.8,-1.07601341324289,-3.38980913209116
2.5,90,-170.7,-1.43527872812261,-3.25402065771549
2.5,90,-170.6,-1.77767576293367,-3.08033848731915
2.5,90,-170.5,-2.09922872475539,-2.87083075404497
2.5,90,-170.4,-2.39621256725555,-2.62798025564865
2.5,90,-170.3,-2.66519594444291,-2.35465434529646
2.5,90,-170.2,-2.90308057944264,-2.05407040851
2.5,90,-170.1,-3.10713659908463,-1.729757349904
2.5,90,-170,-3.27503343481933,-1.38551355853999
2.5,90,-169.9,-3.40486594467383,-1.02536186010074
2.5,90,-169.8,-3.49517546896729,-0.653501997231576
2.5,90,-169.7,-3.54496559359697,-0.274261205948604
2.5,90,-169.6,-3.5537124581449,0.107956524302787
2.5,90,-169.5,-3.52136951106793,0.488721906733453
2.5,90,-169.4,-3.44836668003913,0.86363192377397
2.5,90,-169.3,-3.33560399131966,1.22836090018428
2.5,90,-169.2,-3.18443973707534,1.5787104876221
2.5,90,-169.1,-2.99667335304561,1.91065798140564
2.5,90,-169,-2.77452323017956,2.22040241276187
2.5,90,-168.9,-2.52059974206794,2.50440788883179
2.5,90,-168.8,-2.23787382454696,2.75944368772931
2.5,90,-168.7,-1.92964149411325,2.98262065655602
2.5,90,-168.6,-1.59948473720111,3.17142350595074
2.5,90,-168.5,-1.25122924242998,3.32373864492228
2.5,90,-168.4,-0.888899482199431,3.43787725375263
2.5,90,-168.3,-0.516671678120011,3.51259335000483
2.5,90,-168.2,-0.138825206439957,3.54709666242407
2.5,90,-168.1,0.240306985352961,3.54106018906267
2.5,90,-168,0.61638837134235,3.49462237855161
2.5,90,-167.9,0.985128668578889,3.40838393633957
2.5,90,-167.8,1.34233291163056,3.28339932018376
2.5,90,-167.7,1.68394921692124,3.12116305047431
2.5,90,-167.6,2.006114692057,2.92359102039553
2.5,90,-167.5,2.30519897012773,2.69299704778945
2.5,90,-167.4,2.57784487964465,2.43206496424481
2.5,90,-167.3,2.82100579693669,2.14381658678042
2.5,90,-167.2,3.03197926900309,1.83157596297799
2.5,90,-167.1,3.20843654049822,1.4989303210398
2.5,90,-167,3.34844766812775,1.14968819157347
2.5,90,-166.9,3.45050195865954,0.787835197565374
2.5,90,-166.8,3.51352352235469,0.417488032690384
2.5,90,-166.7,3.53688179122931,0.0428471656007437
2.5,90,-166.6,3.52039691048437,-0.331851181019563
2.5,90,-166.5,3.46433997099061,-0.702383223135301
2.5,90,-166.4,3.36942811019084,-1.06458542798495
2.5,90,-166.3,3.23681456749371,-1.41440140293304
2.5,90,-166.2,3.06807383750572,-1.7479273311071
2.5,90,-166.1,2.86518211963061,-2.0614554446467
2.5,90,-166,2.63049331503477,-2.35151505236548
2.5,90,-165.9,2.36671087115289,-2.61491066995335
2.5,90,-165.8,2.07685581924544,-2.8487568371231
2.5,90,-165.7,1.76423139153239,-3.05050924686288
2.5,90,-165.6,1.43238464067921,-3.21799185668896
2.5,90,-165.5,1.08506551552285,-3.34941969994966
2.5,90,-165.4,0.726183872592906,-3.44341716622241
2.5,90,-165.3,0.359764922948132,-3.49903157306516
2.5,90,-165.2,-0.0100963720550662,-3.51574190619204
2.5,90,-165.1,-0.379281434333585,-3.49346266090095
2.5,90,-165,-0.743694208166973,-3.43254277363739
2.5,90,-164.9,-1.09930678487858,-3.33375968828788
2.5,90,-164.8,-1.44220400296314,-3.19830865652436
2.5,90,-164.7,-1.76862652901819,-3.02778742464841
2.5,90,-164.6,-2.07501194582284,-2.82417651032062
2.5,90,-164.5,-2.35803340009345,-2.58981532074278
2.5,90,-164.4,-2.61463539347182,-2.32737440876827
2.5,90,-164.3,-2.842066335778,-2.03982420456423
2.5,90,-164.2,-3.03790751902833,-1.73040059741089
2.5,90,-164.1,-3.20009821369822,-1.40256777461556
2.5,90,-164,-3.32695663467183,-1.05997875201871
2.5,90,-163.9,-3.4171965727138,-0.706434052917964
2.5,90,-163.8,-3.46993953755121,-0.345839009223817
2.5,90,-163.7,-3.48472231017472,0.0178398298433381
2.5,90,-163.6,-3.46149985416084,0.380618690276663
2.5,90,-163.5,-3.40064358808585,0.738540475445168
2.5,90,-163.4,-3.3029350728523,1.08771809147986
2.5,90,-163.3,-3.16955521840359,1.42437672006203
2.5,90,-163.2,-3.00206916330004,1.74489457859957
2.5,90,-163.1,-2.80240702743653,2.0458417285926
2.5,90,-163,-2.57284078229299,2.32401651851256
2.5,90,-162.9,-2.31595752405891,2.57647927741096
2.5,90,-162.8,-2.03462947233269,2.80058290936001
2.5,90,-162.7,-1.73198105049066,2.9940000762722
2.5,90,-162.6,-1.41135343291022,3.15474669720275
2.5,90,-162.5,-1.07626696874716,3.28120153540684
2.5,90,-162.4,-0.730381911681056,3.37212168969875
2.5,90,-162.3,-0.377457899783575,3.4266538535117
2.5,90,-162.2,-0.0213126393339715,3.44434125293883
2.5,90,-162.1,0.334219749054458,3.42512622340825
2.5,90,-162,0.685330264214118,3.3693484329588
2.5,90,-161.9,1.02827598595726,3.27773880780374
2.5,90,-161.8,1.35942002278156,3.15140926247107
2.5,90,-161.7,1.67527001948779,2.99183838178846
2.5,90,-161.6,1.97251481830623,2.80085324485697
2.5,90,-161.5,2.24805889124624,2.58060762147909
2.5,90,-161.4,2.49905418943732,2.3335568088606
2.5,90,-161.3,2.72292908687254,2.0624294104095
2.5,90,-161.2,2.91741413079546,1.77019638877743
2.5,90,-161.1,3.08056434857093,1.46003775163841
2.5,90,-161,3.21077790080032,1.13530725083069
2.5,90,-160.9,3.30681091221062,0.799495493216365
2.5,90,-160.8,3.36778835498892,0.456191874787807
2.5,90,-160.7,3.39321090325122,0.109045758092304
2.5,90,-160.6,3.38295772173787,-0.238272683086107
2.5,90,-160.5,3.33728519612351,-0.582111528637348
2.5,90,-160.4,3.25682165603367,-0.91887566885551
2.5,90,-160.3,3.14255818450352,-1.245064445064
2.5,90,-160.2,2.99583564874304,-1.55730798036971
2.5,90,-160.1,2.81832812625869,-1.85240182503203
2.5,90,-160,2.61202293722162,-2.12733956303415
2.5,90,-159.9,2.3791975280976,-2.37934305209617
2.5,90,-159.8,2.12239348262557,-2.60588999825538
2.5,90,-159.7,1.84438796395623,-2.80473859789452
2.5,90,-159.6,1.54816291588073,-2.97394901434653
2.5,90,-159.5,1.23687237137722,-3.1119014925392
2.5,90,-159.4,0.913808233018372,-3.21731095313995
2.5,90,-159.3,0.582364901981535,-3.28923794689396
2.5,90,-159.2,0.246003140421281,-3.32709588986994
2.5,90,-159.1,-0.0917864442357006,-3.33065454070007
2.5,90,-159,-0.427519904915994,-3.30003972118214
2.5,90,-158.9,-0.757756066815399,-3.2357293213696
2.5,90,-158.8,-1.07913187055123,-3.13854566909257
2.5,90,-158.7,-1.38839658393895,-3.00964438132195
2.5,90,-158.6,-1.68244453592741,-2.85049985053048
2.5,90,-158.5,-1.9583460458417,-2.66288755285807
2.5,90,-158.4,-2.21337624390492,-2.44886339612593
2.5,90,-158.3,-2.44504150475911,-2.21074035426323
2.5,90,-158.2,-2.65110324405646,-1.95106266024808
2.5,90,-158.1,-2.82959885880832,-1.67257785199231
2.5,90,-158,-2.97885962470675,-1.37820698452123
2.5,90,-157.9,-3.09752539768767,-1.07101333717494
2.5,90,-157.8,-3.18455600221634,-0.754169956259088
2.5,90,-157.7,-3.23923922474177,-0.430926381546257
2.5,90,-157.6,-3.2611953671023,-0.104574909235715
2.5,90,-157.5,-3.25037835097913,0.221583255569076
2.5,90,-157.4,-3.2070734004019,0.544271607050184
2.5,90,-157.3,-3.13189136444275,0.860271364579615
2.5,90,-157.2,-3.02575977622965,1.16645358372772
2.5,90,-157.1,-2.8899107769292,1.45981003343294
2.5,90,-157,-2.7258660640727,1.73748253718689
2.5,90,-156.9,-2.53541905223361,1.99679049578698
2.5,90,-156.8,-2.32061446034007,2.2352563315654
2.5,90,-156.7,-2.08372556358614,2.45062861873374
2.5,90,-156.6,-1.82722936878299,2.64090269129794
2.5,90,-156.5,-1.55377998988929,2.80433854858465
2.5,90,-156.4,-1.26618051524528,2.93947590844825
2.5,90,-156.3,-0.967353669594424,3.04514628936896
2.5,90,-156.2,-0.660311582249386,3.12048203455839
2.5,90,-156.1,-0.348124977706398,3.16492222352036
2.5,90,-156,-0.0338921066379873,3.17821544892958
2.5,90,-155.9,0.279292266463203,3.16041946884876
2.5,90,-155.8,0.588367507589502,3.11189777588259
2.5,90,-155.7,0.890337086056593,3.03331315554342
2.5,90,-155.6,1.1822975834207,2.92561833558005
2.5,90,-155.5,1.4614664597994,2.79004385601262
2.5,90,-155.4,1.72520831532542,2.62808331586077
2.5,90,-155.3,1.97105940328646,2.44147617680702
2.5,90,-155.2,2.19675017250725,2.23218832609028
2.5,90,-155.1,2.40022563946499,2.00239062058273
2.5,90,-155,2.57966341522904,1.7544356511095
2.5,90,-154.9,2.73348923829635,1.49083298049304
