"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-173.7,-1.10158787209822,-3.5192756780465
2.5,90,-173.6,-0.964406388865451,-3.55703921306598
2.5,90,-173.5,-0.825940157373316,-3.5894591325358
2.5,90,-173.4,-0.686399625385985,-3.61649266052994
2.5,90,-173.3,-0.545996799017158,-3.63810551264896
2.5,90,-173.2,-0.404944869688852,-3.65427197697222
2.5,90,-173.1,-0.263457834131227,-3.66497497595117
2.5,90,-173,-0.121750108790601,-3.6702061084574
2.5,90,-172.9,0.0199638598993269,-3.66996567132066
2.5,90,-172.8,0.161469987853217,-3.66426265982337
2.5,90,-172.7,0.302554946689969,-3.65311474675826
2.5,90,-172.6,0.443006556476643,-3.63654823980234
2.5,90,-172.5,0.582614176204307,-3.61459801711183
2.5,90,-172.4,0.721169090326639,-3.5873074411978
2.5,90,-172.3,0.858464889702962,-3.55472825129788
2.5,90,-172.2,0.994297845309285,-3.5169204346153
2.5,90,-172.1,1.12846727312309,-3.47395207694915
2.5,90,-172,1.26077588864534,-3.42589919338866
2.5,90,-171.9,1.39103014959558,-3.37284553988701
2.5,90,-171.8,1.51904058540519,-3.31488240666474
2.5,90,-171.7,1.64462211223452,-3.25210839451898
2.5,90,-171.6,1.76759433235536,-3.18462917522872
2.5,90,-171.5,1.88778181686535,-3.11255723734934
2.5,90,-171.4,2.00501437083559,-3.03601161877892
2.5,90,-171.3,2.11912728013791,-2.95511762755352
2.5,90,-171.2,2.22996153934705,-2.87000655238834
2.5,90,-171.1,2.33736406026772,-2.78081536452598
2.5,90,-171,2.44118786079456,-2.68768641248022
2.5,90,-170.9,2.54129223397038,-2.59076711127568
2.5,90,-170.8,2.63754289726638,-2.49020962777791
2.5,90,-170.7,2.72981212226202,-2.38617056368752
2.5,90,-170.6,2.81797884505265,-2.27881063773421
2.5,90,-170.5,2.90192875785686,-2.16829436855387
2.5,90,-170.4,2.98155438243105,-2.05478975966502
2.5,90,-170.3,3.05675512602571,-1.9384679878793
2.5,90,-170.2,3.12743732073305,-1.81950309638757
2.5,90,-170.1,3.19351424717941,-1.69807169365846
2.5,90,-170,3.25490614360647,-1.57435265917079
2.5,90,-169.9,3.31154020146075,-1.44852685687895
2.5,90,-169.8,3.36335054867317,-1.32077685717945
2.5,90,-169.7,3.41027822185585,-1.19128666801174
2.5,90,-169.6,3.4522711286735,-1.06024147558753
2.5,90,-169.5,3.48928400166154,-0.927827395101524
2.5,90,-169.4,3.52127834476054,-0.794231231636864
2.5,90,-169.3,3.54822237382024,-0.659640251337351
2.5,90,-169.2,3.57009095229305,-0.5242419627846
2.5,90,-169.1,3.58686552329006,-0.38822390838583
2.5,90,-169,3.5985340391117,-0.251773465453611
2.5,90,-168.9,3.60509088929067,-0.115077656543059
2.5,90,-168.8,3.60653682809953,0.021677031496706
2.5,90,-168.7,3.60287890237857,0.158304820395973
2.5,90,-168.6,3.59413038043412,0.294620805987626
2.5,90,-168.5,3.58031068264403,0.430441117178334
2.5,90,-168.4,3.56144531428728,0.565583069224842
2.5,90,-168.3,3.53756580099058,0.699865312219129
2.5,90,-168.2,3.50870962705718,0.833107975717728
2.5,90,-168.1,3.47492017681463,0.965132810467183
2.5,90,-168,3.43624667898957,1.09576332818217
2.5,90,-167.9,3.39274415399147,1.2248249403182
2.5,90,-167.8,3.34447336386371,1.35214509675852
2.5,90,-167.7,3.29150076454301,1.47755342529332
2.5,90,-167.6,3.23389845995632,1.60088187271807
2.5,90,-167.5,3.17174415738102,1.7219648483137
2.5,90,-167.4,3.10512112339967,1.84063937039491
2.5,90,-167.3,3.03411813969627,1.9567452165285
2.5,90,-167.2,2.95882945786853,2.07012507792741
2.5,90,-167.1,2.87935475236881,2.18062471842521
2.5,90,-167,2.79579907063905,2.28809313832611
2.5,90,-166.9,2.70827277947016,2.39238274331156
2.5,90,-166.8,2.61689150659435,2.49334951846803
2.5,90,-166.7,2.52177607651227,2.59085320738089
2.5,90,-166.6,2.42305243956293,2.68475749611903
2.5,90,-166.5,2.32085159326411,2.77493020181695
2.5,90,-166.4,2.21530949498516,2.86124346544344
2.5,90,-166.3,2.10656696505961,2.94357394823423
2.5,90,-166.2,1.99476957950405,3.02180303115809
2.5,90,-166.1,1.8800675515797,3.09581701668471
2.5,90,-166,1.76261560151321,3.16550733202968
2.5,90,-165.9,1.64257281378446,3.2307707329667
2.5,90,-165.8,1.52010248148651,3.29150950722228
2.5,90,-165.7,1.39537193736968,3.34763167640383
2.5,90,-165.6,1.26855237129329,3.39905119535803
2.5,90,-165.5,1.13981863392447,3.44568814781569
2.5,90,-165.4,1.00934902664467,3.48746893714856
2.5,90,-165.3,0.877325077744421,3.5243264710479
2.5,90,-165.2,0.743931305110292,3.55620033892879
2.5,90,-165.1,0.609354965728572,3.58303698087328
2.5,90,-165,0.473785792449275,3.60478984694494
2.5,90,-164.9,0.337415718569527,3.62141954574025
2.5,90,-164.8,0.200438590906112,3.63289398108598
2.5,90,-164.7,0.0630498721310053,3.63918847584656
2.5,90,-164.6,-0.074553666758026,3.64028588187066
2.5,90,-164.5,-0.212174262871233,3.63617667518076
2.5,90,-164.4,-0.349613485722923,3.62685903559285
2.5,90,-164.3,-0.486672568277908,3.61233891004376
2.5,90,-164.2,-0.623152743575557,3.59263005900144
2.5,90,-164.1,-0.75885558570901,3.56775408543571
2.5,90,-164,-0.893583353899728,3.53774044593418
2.5,90,-163.9,-1.02713933837933,3.50262644365785
2.5,90,-163.8,-1.15932820677684,3.46245720294297
2.5,90,-163.7,-1.28995634970505,3.41728562546787
2.5,90,-163.6,-1.41883222424735,3.3671723280158
2.5,90,-163.5,-1.54576669406647,3.31218556197461
2.5,90,-163.4,-1.67057336488357,3.25240111482224
2.5,90,-163.3,-1.79306891411885,3.1879021939501
2.5,90,-163.2,-1.9130734135317,3.11877929327518
2.5,90,-163.1,-2.03041064375753,3.0451300431855
2.5,90,-163,-2.1449083997043,2.96705904444886
2.5,90,-162.9,-2.25639878584436,2.88467768679521
2.5,90,-162.8,-2.36471850051715,2.79810395295322
2.5,90,-162.7,-2.46970910844181,2.7074622089852
2.5,90,-162.6,-2.57121730072819,2.6128829818177
2.5,90,-162.5,-2.66909514176579,2.51450272491013
2.5,90,-162.4,-2.76320030246308,2.41246357303968
2.5,90,-162.3,-2.85339627940544,2.30691308720555
2.5,90,-162.2,-2.93955259959332,2.19800399067289
2.5,90,-162.1,-3.02154501051551,2.085893897184
2.5,90,-162,-3.09925565540418,1.97074503236186
2.5,90,-161.9,-3.17257323360561,1.85272394932176
2.5,90,-161.8,-3.24139314608529,1.73200123948702
2.5,90,-161.7,-3.30561762616553,1.60875123957913
2.5,90,-161.6,-3.36515585566775,1.48315173571892
2.5,90,-161.5,-3.41992406669997,1.35538366553524
2.5,90,-161.4,-3.46984562939141,1.22563081913248
2.5,90,-161.3,-3.51485112593097,1.09407953971725
2.5,90,-161.2,-3.55487841131377,0.960918424630061
2.5,90,-161.1,-3.58987266123927,0.826338027469695
2.5,90,-161,-3.61978640763733,0.690530561937326
2.5,90,-160.9,-3.64457956232209,0.553689607965869
2.5,90,-160.8,-3.66421942929097,0.416009820636418
2.5,90,-160.7,-3.67868070619502,0.277686642321294
2.5,90,-160.6,-3.68794547550853,0.138916018431016
2.5,90,-160.5,-3.69200318592145,-0.000105882918064109
2.5,90,-160.4,-3.69085062446591,-0.13918294705664
2.5,90,-160.3,-3.68449187987128,-0.278119384532022
2.5,90,-160.2,-3.6729382976186,-0.416719998342935
2.5,90,-160.1,-3.65620842713767,-0.554790446534439
2.5,90,-160,-3.63432796155775,-0.692137500092293
2.5,90,-159.9,-3.60732967038714,-0.828569296112443
2.5,90,-159.8,-3.5752533254582,-0.963895586255502
2.5,90,-159.7,-3.53814562043394,-1.09792798052278
2.5,90,-159.6,-3.49606008413,-1.23048018641171
2.5,90,-159.5,-3.44905698786321,-1.36136824352573
2.5,90,-159.4,-3.39720324699518,-1.49041075372239
2.5,90,-159.3,-3.34057231679776,-1.61742910688951
2.5,90,-159.2,-3.27924408272638,-1.74224770243801
2.5,90,-159.1,-3.21330474514942,-1.86469416659353
2.5,90,-159,-3.14284669854537,-1.98459956556028
2.5,90,-158.9,-3.06796840514819,-2.10179861461187
2.5,90,-158.8,-2.98877426299148,-2.21612988314802
2.5,90,-158.7,-2.90537446827777,-2.32743599573075
2.5,90,-158.6,-2.81788487197964,-2.435563829088
2.5,90,-158.5,-2.72642683056293,-2.54036470504444
2.5,90,-158.4,-2.63112705071285,-2.6416945793073
2.5,90,-158.3,-2.53211742793786,-2.73941422600356
2.5,90,-158.2,-2.42953487892629,-2.83338941783134
2.5,90,-158.1,-2.32352116753579,-2.92349110165428
2.5,90,-158,-2.21422272430508,-3.00959556933567
2.5,90,-157.9,-2.10179045939403,-3.09158462357473
2.5,90,-157.8,-1.98637956887629,-3.16934573847825
2.5,90,-157.7,-1.86814933433385,-3.24277221457032
2.5,90,-157.6,-1.74726291573136,-3.31176332791656
2.5,90,-157.5,-1.6238871375795,-3.37622447301532
2.5,90,-157.4,-1.49819226843335,-3.43606729908712
2.5,90,-157.3,-1.37035179380872,-3.49120983937678
2.5,90,-157.2,-1.24054218264144,-3.5415766330692
2.5,90,-157.1,-1.10894264745629,-3.58709883941021
2.5,90,-157,-0.975734898456386,-3.62771434361962
2.5,90,-156.9,-0.84110289178907,-3.66336785418225
2.5,90,-156.8,-0.705232572288355,-3.69401099110728
2.5,90,-156.7,-0.568311611039064,-3.71960236475453
2.5,90,-156.6,-0.430529138151521,-3.74010764483915
2.5,90,-156.5,-0.292075471177066,-3.7554996192437
2.5,90,-156.4,-0.153141839636341,-3.76575824228777
2.5,90,-156.3,-0.0139201061688086,-3.77087067213113
2.5,90,-156.2,0.125397515152076,-3.77083129701545
2.5,90,-156.1,0.264618742761986,-3.76564175008248
2.5,90,-156,0.40355151320317,-3.75531091254215
2.5,90,-155.9,0.542004267747356,-3.73985490500296
2.5,90,-155.8,0.679786239395309,-3.71929706681763
2.5,90,-155.7,0.816707739588587,-3.69366792334031
2.5,90,-155.6,0.95258044395728,-3.66300514103542
2.5,90,-155.5,1.08721767642156,-3.62735347042426
2.5,90,-155.4,1.22043469096179,-3.58676467690112
2.5,90,-155.3,1.35204895037554,-3.54129745949721
2.5,90,-155.2,1.48188040134665,-3.49101735771636
2.5,90,-155.1,1.60975174516293,-3.43599664661186
2.5,90,-155,1.73548870343584,-3.37631422031768
2.5,90,-154.9,1.85892027819457,-3.31205546429026
2.5,90,-154.8,1.97987900575162,-3.24331211655712
2.5,90,-154.7,2.09820120376436,-3.17018211830741
2.5,90,-154.6,2.21372721094732,-3.09276945419524
2.5,90,-154.5,2.32630161892435,-3.01118398275919
2.5,90,-154.4,2.43577349574486,-2.92554125739221
2.5,90,-154.3,2.54199660062738,-2.83596233832197
2.5,90,-154.2,2.64482958953316,-2.7425735960853
2.5,90,-154.1,2.74413621121353,-2.64550650700029
2.5,90,-154,2.83978549341713,-2.54489744115537
2.5,90,-153.9,2.93165191898473,-2.44088744344768
2.5,90,-153.8,3.01961559160254,-2.3336220082117
2.5,90,-153.7,3.10356239102623,-2.22325084798447
2.5,90,-153.6,3.18338411762901,-2.10992765695654
2.5,90,-153.5,3.25897862616802,-1.99380986965469
2.5,90,-153.4,3.33024994869991,-1.87505841540077
2.5,90,-153.3,3.39710840661509,-1.75383746908098
2.5,90,-153.2,3.45947071179338,-1.63031419875177
2.5,90,-153.1,3.51726005691635,-1.50465851059531
2.5,90,-153,3.57040619500152,-1.37704279172292
2.5,90,-152.9,3.61884550825001,-1.24764165130897
2.5,90,-152.8,3.6625210663237,-1.11663166051899
2.5,90,-152.7,3.70138267418894,-0.984191091677003
2.5,90,-152.6,3.73538690968177,-0.850499657097005
2.5,90,-152.5,3.76449715096517,-0.715738247982018
2.5,90,-152.4,3.78868359406059,-0.580088673774159
2.5,90,-152.3,3.80792326064548,-0.443733402317098
2.5,90,-152.2,3.82219999631509,-0.306855301171962
2.5,90,-152.1,3.8315044595104,-0.169637380407577
2.5,90,-152,3.83583410131572,-0.0322625371659256
2.5,90,-151.9,3.83519313632823,0.1050866977137
2.5,90,-151.8,3.82959250479917,0.242228410746386
2.5,90,-151.7,3.81904982624115,0.378981554278951
2.5,90,-151.6,3.80358934469045,0.515166192156702
2.5,90,-151.5,3.78324186580483,0.650603742356279
2.5,90,-151.4,3.75804468596968,0.785117216371278
2.5,90,-151.3,3.72804151357567,0.918531455146184
2.5,90,-151.2,3.69328238262182,1.05067336136146
2.5,90,-151.1,3.65382355878838,1.1813721278768
2.5,90,-151,3.60972743811438,1.31045946214381
2.5,90,-150.9,3.56106243840626,1.43776980639922
2.5,90,-150.8,3.50790288349571,1.56314055345105
2.5,90,-150.7,3.45032888045794,1.68641225786716
2.5,90,-150.6,3.38842618989618,1.80742884237272
2.5,90,-150.5,3.32228608939337,1.92603779925907
2.5,90,-150.4,3.25200523023028,2.04209038660013
2.5,90,-150.3,3.17768548746781,2.15544181906692
2.5,90,-150.2,3.09943380349294,2.26595145312357
2.5,90,-150.1,3.0173620251308,2.37348296638066
2.5,90,-150,2.93158673443067,2.47790453087517
2.5,90,-149.9,2.8422290732415,2.57908898003783
2.5,90,-149.8,2.7494145617017,2.67691396910299
2.5,90,-149.7,2.65327291078012,2.77126212870906
2.5,90,-149.6,2.55393782901871,2.86202121143258
2.5,90,-149.5,2.45154682364255,2.94908423099473
2.5,90,-149.4,2.34624099622168,3.03234959387571
2.5,90,-149.3,2.23816483308678,3.11172122307146
2.5,90,-149.2,2.12746599072239,3.1871086737274
2.5,90,-149.1,2.01429507638303,3.25842724038549
2.5,90,-149,1.89880542419972,3.32559805558617
2.5,90,-148.9,1.78115286706977,3.38854817957167
2.5,90,-148.8,1.66149550464451,3.44721068084726
2.5,90,-148.7,1.53999346775685,3.50152470736648
2.5,90,-148.6,1.41680867965263,3.55143554812083
2.5,90,-148.5,1.29210461441494,3.59689468492944
2.5,90,-148.4,1.16604605299454,3.63785983424205
2.5,90,-148.3,1.03879883728096,3.67429497878949
2.5,90,-148.2,0.910529622671453,3.70617038893795
2.5,90,-148.1,0.781405629614236,3.73346263362801
2.5,90,-148,0.651594394620972,3.75615458080648
2.5,90,-147.9,0.521263521260099,3.774235387287
2.5,90,-147.8,0.390580431656235,3.78770047800618
2.5,90,-147.7,0.259712119032915,3.7965515146733
2.5,90,-147.6,0.128824901845018,3.80079635384487
2.5,90,-147.5,-0.0019158199467022,3.80044899448923
2.5,90,-147.4,-0.132345805902531,3.79552951514095
2.5,90,-147.3,-0.262302212876023,3.78606400078063
2.5,90,-147.2,-0.391623828977513,3.77208445961049
2.5,90,-147.1,-0.520151303181209,3.75362872993247
2.5,90,-147,-0.647727370036941,3.73074037737005
2.5,90,-146.9,-0.77419706896005,3.70346858271011
2.5,90,-146.8,-0.899407957588071,3.67186802067457
2.5,90,-146.7,-1.02321031871168,3.63599872996449
2.5,90,-146.6,-1.14545736030852,3.5959259749499
2.5,90,-146.5,-1.26600540823331,3.55172009940886
2.5,90,-146.4,-1.38471409114369,3.50345637274621
2.5,90,-146.3,-1.50144651727209,3.45121482914826
2.5,90,-146.2,-1.61606944268473,3.39508010015261
2.5,90,-146.1,-1.72845343070332,3.33514124113295
2.5,90,-146,-1.83847300220072,3.27149155221629
2.5,90,-145.9,-1.94600677651922,3.2042283941655
2.5,90,-145.8,-2.05093760279874,3.13345299977143
2.5,90,-145.7,-2.15315268154215,3.05927028130857
2.5,90,-145.6,-2.25254367628503,2.98178863461338
2.5,90,-145.5,-2.34900681527864,2.90111974034744
2.5,90,-145.4,-2.44244298313515,2.81737836300711
2.5,90,-145.3,-2.53275780242552,2.73068214823748
2.5,90,-145.2,-2.61986170526048,2.64115141900184
2.5,90,-145.1,-2.7036699949245,2.54890897114806
2.5,90,-145,-2.78410289767145,2.45407986890022
2.5,90,-144.9,-2.86108560482707,2.35679124078891
2.5,90,-144.8,-2.93454830537923,2.25717207651477
2.5,90,-144.7,-3.00442620927065,2.15535302521932
2.5,90,-144.6,-3.07065956163938,2.05146619561449
2.5,90,-144.5,-3.1331936482827,1.94564495839597
2.5,90,-144.4,-3.19197879264525,1.83802375134046
2.5,90,-144.3,-3.24697034465747,1.72873788745581
2.5,90,-144.2,-3.29812866177042,1.61792336652533
2.5,90,-144.1,-3.345419082552,1.50571669035479
2.5,90,-144,-3.38881189322451,1.39225468199912
2.5,90,-143.9,-3.4282822875352,1.27767430921364
2.5,90,-143.8,-3.46381032036104,1.16211251234099
2.5,90,-143.7,-3.49538085545439,1.04570603681267
2.5,90,-143.6,-3.52298350773907,0.928591270410875
2.5,90,-143.5,-3.54661258056625,0.810904085404333
2.5,90,-143.4,-3.56626699833604,0.692779685640277
2.5,90,-143.3,-3.58195023488486,0.574352458644522
2.5,90,-143.2,-3.59367023802955,0.455755832751717
2.5,90,-143.1,-3.60143935064797,0.337122139261008
2.5,90,-143,-3.6052742286619,0.218582479584832
2.5,90,-142.9,-3.60519575627195,0.10026659733614
2.5,90,-142.8,-3.60122895877598,-0.0176972447249385
2.5,90,-142.7,-3.59340291328286,-0.135182382982526
2.5,90,-142.6,-3.5817506576117,-0.252063866610869
2.5,90,-142.5,-3.56630909764372,-0.368218566706523
2.5,90,-142.4,-3.54711891337039,-0.48352528105064
2.5,90,-142.3,-3.52422446385631,-0.597864834657359
2.5,90,-142.2,-3.49767369131022,-0.711120176271195
2.5,90,-142.1,-3.46751802443192,-0.823176470981875
2.5,90,-142,-3.43381228117686,-0.933921189128782
2.5,90,-141.9,-3.39661457105542,-1.04324419166665
2.5,90,-141.8,-3.35598619705796,-1.15103781216306
2.5,90,-141.7,-3.31199155727333,-1.2571969355935
2.5,90,-141.6,-3.26469804624444,-1.36161907409362
2.5,90,-141.5,-3.21417595608275,-1.46420443981955
2.5,90,-141.4,-3.16049837734252,-1.56485601505656
2.5,90,-141.3,-3.1037410996362,-1.66347961970444
2.5,90,-141.2,-3.04398251195504,-1.75998397625334
2.5,90,-141.1,-2.9813035026431,-1.85428077234909
2.5,90,-141,-2.91578735895894,-1.94628472103028
2.5,90,-140.9,-2.84751966614811,-2.03591361870136
2.5,90,-140.8,-2.77658820593976,-2.12308840088797
2.5,90,-140.7,-2.70308285437356,-2.20773319580188
2.5,90,-140.6,-2.62709547885886,-2.28977537572267
2.5,90,-140.5,-2.54871983436444,-2.36914560618504
2.5,90,-140.4,-2.46805145863846,-2.44577789293993
2.5,90,-140.3,-2.38518756635925,-2.51960962663928
2.5,90,-140.2,-2.3002269421227,-2.59058162517551
2.5,90,-140.1,-2.21326983217861,-2.65863817358856
2.5,90,-140,-2.12441783483673,-2.72372706143713
2.5,90,-139.9,-2.03377378947513,-2.78579961751379
2.5,90,-139.8,-1.94144166409478,-2.84481074177039
2.5,90,-139.7,-1.84752644138066,-2.90071893430596
2.5,90,-139.6,-1.7521340032438,-2.95348632125882
2.5,90,-139.5,-1.65537101383799,-3.00307867743421
2.5,90,-139.4,-1.55734480106286,-3.04946544549123
2.5,90,-139.3,-1.45816323658511,-3.09261975150716
2.5,90,-139.2,-1.35793461443086,-3.1325184167329
2.5,90,-139.1,-1.25676752822302,-3.16914196535232
2.5,90,-139,-1.15477074715997,-3.20247462805816
2.5,90,-138.9,-1.05205309085415,-3.23250434126002
2.5,90,-138.8,-0.948723303170727,-3.2592227417449
2.5,90,-138.7,-0.844889925229335,-3.28262515661763
2.5,90,-138.6,-0.740661167753486,-3.30271058835764
2.5,90,-138.5,-0.636144782971871,-3.31948169484016
2.5,90,-138.4,-0.531447936298645,-3.3329447641826
2.5,90,-138.3,-0.426677078036358,-3.34310968429255
2.5,90,-138.2,-0.32193781536482,-3.34998990701072
2.5,90,-138.1,-0.217334784895277,-3.35360240676074
2.5,90,-138,-0.112971526084125,-3.35396763363835
2.5,90,-137.9,-0.00895035581471348,-3.35110946089391
2.5,90,-137.8,0.0946277555338374,-3.34505512678536
2.5,90,-137.7,0.197663306201398,-3.33583517080295
2.5,90,-137.6,0.300058383008462,-3.32348336429188
2.5,90,-137.5,0.401716778822826,-3.30803663552475
2.5,90,-137.4,0.502544107185612,-3.28953498930243
2.5,90,-137.3,0.602447913750782,-3.26802142118799
2.5,90,-137.2,0.701337784193245,-3.24354182650561
2.5,90,-137.1,0.799125448244355,-3.21614490426312
2.5,90,-137,0.895724879520097,-3.18588205618287
2.5,90,-136.9,0.991052390815116,-3.15280728105235
2.5,90,-136.8,1.08502672454659,-3.11697706463094
2.5,90,-136.7,1.17756913804514,-3.07845026537371
2.5,90,-136.6,1.26860348340422,-3.03728799625728
2.5,90,-136.5,1.35805628161783,-2.99355350301433
2.5,90,-136.4,1.44585679075375,-2.94731203910515
2.5,90,-136.3,1.53193706793204,-2.8986307377736
2.5,90,-136.2,1.61623202490017,-2.84757848155285
2.5,90,-136.1,1.6986794770208,-2.79422576960247
2.5,90,-136,1.77922018551374,-2.73864458327223
2.5,90,-135.9,1.85779789282075,-2.68090825030042
2.5,90,-135.8,1.93435935098945,-2.62109130806436
2.5,90,-135.7,2.00885434300215,-2.55926936630856
2.5,90,-135.6,2.08123569700437,-2.49551896978165
2.5,90,-135.5,2.15145929341914,-2.429917461216
2.5,90,-135.4,2.21948406496213,-2.36254284508603
2.5,90,-135.3,2.28527198960525,-2.29347365257811
2.5,90,-135.2,2.3487880765656,-2.22278880820286
2.5,90,-135.1,2.41000034542797,-2.15056749847347
2.5,90,-135,2.46887979853898,-2.07688904306563
2.5,90,-134.9,2.52540038684037,-2.0018327688641
2.5,90,-134.8,2.57953896933748,-1.92547788728835
2.5,90,-134.7,2.63127526642729,-1.84790337527409
2.5,90,-134.6,2.68059180733629,-1.76918786027157
2.5,90,-134.5,2.72747387194444,-1.68940950960155
2.5,90,-134.4,2.77190942729476,-1.60864592449048
2.5,90,-134.3,2.81388905911113,-1.52697403908292
2.5,90,-134.2,2.85340589866671,-1.44447002470607
2.5,90,-134.1,2.89045554536483,-1.3612091996362
2.5,90,-134,2.925035985411,-1.27726594458893
2.5,90,-133.9,2.95714750696889,-1.1927136241299
2.5,90,-133.8,2.98679261220698,-1.10762451417162
2.5,90,-133.7,3.01397592665202,-1.02206973569468
2.5,90,-133.6,3.03870410627483,-0.936119194800469
2.5,90,-133.5,3.06098574273938,-0.849841529172849
2.5,90,-133.4,3.08083126725029,-0.763304060995828
2.5,90,-133.3,3.09825285343532,-0.676572756343048
2.5,90,-133.2,3.11326431969886,-0.589712191024947
2.5,90,-133.1,3.12588103147933,-0.502785522849093
2.5,90,-133,3.13611980383822,-0.415854470219174
2.5,90,-132.9,3.14399880480121,-0.328979296969286
2.5,90,-132.8,3.14953745986236,-0.24221880330162
2.5,90,-132.7,3.15275635805045,-0.155630322667964
2.5,90,-132.6,3.15367715994377,-0.0692697244093991
2.5,90,-132.5,3.15232250800334,0.0168085780573977
2.5,90,-132.4,3.14871593957831,0.102551613741471
2.5,90,-132.3,3.14288180291759,0.187907835525043
2.5,90,-132.2,3.13484517650222,0.272827096834691
2.5,90,-132.1,3.12463179199043,0.3572606238345
2.5,90,-132,3.11226796104487,0.441160983456462
2.5,90,-131.9,3.09778050628689,0.52448204759888
2.5,90,-131.8,3.08119669659782,0.607178953837931
2.5,90,-131.7,3.06254418696074,0.689208063009185
2.5,90,-131.6,3.04185096300998,0.770526914025625
2.5,90,-131.5,3.0191452904278,0.851094176307372
2.5,90,-131.4,2.99445566930023,0.930869600203293
2.5,90,-131.3,2.96781079351603,1.00981396578938
2.5,90,-131.2,2.93923951526479,1.08788903043015
2.5,90,-131.1,2.90877081466189,1.16505747548947
2.5,90,-131,2.87643377450067,1.24128285257519
2.5,90,-130.9,2.84225756010448,1.31652952969715
2.5,90,-130.8,2.80627140422434,1.3907626377135
2.5,90,-130.7,2.76850459690188,1.46394801743087
2.5,90,-130.6,2.72898648019131,1.53605216771594
2.5,90,-130.5,2.68774644760992,1.60704219496334
2.5,90,-130.4,2.64481394816262,1.67688576425282
2.5,90,-130.3,2.6002184947637,1.7455510525137
2.5,90,-130.2,2.55398967685745,1.81300670399901
