"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.88966216167223,3.7805014218854
2.5,90,-179.9,-2.132375270249,3.65006325071705
2.5,90,-179.8,-2.36604240803903,3.50408062631186
2.5,90,-179.7,-2.58967135447505,3.34318552699378
2.5,90,-179.6,-2.80231468058203,3.1680729030651
2.5,90,-179.5,-3.00307369342149,2.97949742733278
2.5,90,-179.4,-3.19110213674001,2.77827000542056
2.5,90,-179.3,-3.36560963415652,2.56525406496995
2.5,90,-179.2,-3.52586486279557,2.34136164348428
2.5,90,-179.1,-3.67119844685889,2.10754929508499
2.5,90,-179,-3.80100556221473,1.86481383682885
2.5,90,-178.9,-3.91474824465701,1.61418795548844
2.5,90,-178.8,-4.01195739603994,1.35673569582323
2.5,90,-178.7,-4.09223448401167,1.0935478513784
2.5,90,-178.6,-4.15525293254878,0.825737278745416
2.5,90,-178.5,-4.20075920192048,0.554434156010374
2.5,90,-178.4,-4.22857355808149,0.280781205815817
2.5,90,-178.3,-4.23859053280019,0.00592890306821335
2.5,90,-178.2,-4.23077907706688,-0.268969313141593
2.5,90,-178.1,-4.20518241149458,-0.542761804377122
2.5,90,-178,-4.16191757851646,-0.814303456023844
2.5,90,-177.9,-4.10117470220078,-1.08246034100158
2.5,90,-177.8,-4.02321596244256,-1.34611430693018
2.5,90,-177.7,-3.92837429115479,-1.60416747037893
2.5,90,-177.6,-3.81705179886912,-1.855546602579
2.5,90,-177.5,-3.68971794087124,-2.09920739174513
2.5,90,-177.4,-3.54690743264077,-2.33413856792876
2.5,90,-177.3,-3.38921792494538,-2.55936587710451
2.5,90,-177.2,-3.21730744945407,-2.77395589197376
2.5,90,-177.1,-3.0318916461962,-2.97701964773861
2.5,90,-177,-2.83374078459742,-3.16771609186584
2.5,90,-176.9,-2.62367659018776,-3.34525533760477
2.5,90,-176.8,-2.4025688893919,-3.50890171176128
2.5,90,-176.7,-2.1713320850961,-3.6579765879434
2.5,90,-176.6,-1.93092147593868,-3.79186099719261
2.5,90,-176.5,-1.68232943249205,-3.9099980085983
2.5,90,-176.4,-1.42658144371441,-4.0118948731539
2.5,90,-176.3,-1.16473204723084,-4.09712492476575
2.5,90,-176.2,-0.897860657181761,-4.16532923296044
2.5,90,-176.1,-0.62706730353772,-4.21621800246489
2.5,90,-176,-0.353468296937999,-4.24957171545249
2.5,90,-175.9,-0.0781918332630701,-4.26524201286599
2.5,90,-175.8,0.197626447704082,-4.26315231184613
2.5,90,-175.7,0.47284793502697,-4.24329815691694
2.5,90,-175.6,0.746335536134347,-4.20574730321008
2.5,90,-175.5,1.01695816833433,-4.15063953065439
2.5,90,-175.4,1.28359523741893,-4.07818618871707
2.5,90,-175.3,1.54514108833697,-3.98866947196321
2.5,90,-175.2,1.80050941280539,-3.88244142740355
2.5,90,-175.1,2.04863759863773,-3.75992269532959
2.5,90,-175,2.2884910054998,-3.62160098609166
2.5,90,-174.9,2.51906715175491,-3.46802929606259
2.5,90,-174.8,2.73939979704792,-3.29982386684552
2.5,90,-174.7,2.9485629052975,-3.1176618926316
2.5,90,-174.6,3.14567447282768,-2.92227898149008
2.5,90,-174.5,3.32990020648074,-2.71446637727684
2.5,90,-174.4,3.50045703671386,-2.4950679497795
2.5,90,-174.3,3.65661645090475,-2.26497696166876
2.5,90,-174.2,3.79770763237576,-2.02513262179771
2.5,90,-174.1,3.92312039099984,-1.77651643537672
2.5,90,-174,4.0323078716807,-1.52014836254359
2.5,90,-173.9,4.12478902750343,-1.25708279784641
2.5,90,-173.8,4.200150844941,-0.98840438414404
2.5,90,-173.7,4.2580503091712,-0.715223675409395
2.5,90,-173.6,4.29821609831686,-0.438672663876299
2.5,90,-173.5,4.32044999626598,-0.159900187897905
2.5,90,-173.4,4.32462801465968,0.119932762223726
2.5,90,-173.3,4.31070121565384,0.39965782233684
2.5,90,-173.2,4.27869622816309,0.678104097580365
2.5,90,-173.1,4.2287154514797,0.954103050956921
2.5,90,-173,4.16093694142249,1.2264934170841
2.5,90,-172.9,4.07561397550604,1.49412612030592
2.5,90,-172.8,3.97307429502344,1.75586917587281
2.5,90,-172.7,3.85371902339777,2.01061255252988
2.5,90,-172.6,3.71802126167423,2.25727297458314
2.5,90,-172.5,3.56652436358191,2.4947986413665
2.5,90,-172.4,3.39983989419083,2.72217384199342
