"Freq [GHz]","Phi [deg]","Theta [deg]","re(rEX) [V]","im(rEX) [V]"
2.5,90,-180,-1.28253827728427,3.94310896078276
2.5,90,-179.9,-1.59811430965516,3.82553171775131
2.5,90,-179.8,-1.90317363766494,3.68278387179402
2.5,90,-179.7,-2.19571623917331,3.51578675123542
2.5,90,-179.6,-2.47382116547985,3.3256199181051
2.5,90,-179.5,-2.73565900054748,3.11351453377759
2.5,90,-179.4,-2.97950377904874,2.88084574878541
2.5,90,-179.3,-3.20374428722379,2.6291241592641
2.5,90,-179.2,-3.40689467367197,2.35998637837895
2.5,90,-179.1,-3.58760430078785,2.07518477676571
2.5,90,-179,-3.74466677158669,1.77657645145712
2.5,90,-178.9,-3.87702807112758,1.46611148793292
2.5,90,-178.8,-3.98379376662416,1.14582058478015
2.5,90,-178.7,-4.06423521560823,0.817802114956904
2.5,90,-178.6,-4.11779473716306,0.484208701777562
2.5,90,-178.5,-4.14408970724393,0.147233391448374
2.5,90,-178.4,-4.14291554542549,-0.190904492746536
2.5,90,-178.3,-4.11424756702935,-0.52797372671813
2.5,90,-178.2,-4.05824168145499,-0.86174570211673
2.5,90,-178.1,-3.97523392462783,-1.19000899119601
2.5,90,-178,-3.86573882074964,-1.51058386682909
2.5,90,-177.9,-3.73044657594654,-1.82133668386061
2.5,90,-177.8,-3.57021911391488,-2.12019402792195
2.5,90,-177.7,-3.38608497121796,-2.40515653837689
2.5,90,-177.6,-3.1792330774396,-2.67431231321697
2.5,90,-177.5,-2.95100545290254,-2.92584980549482
2.5,90,-177.4,-2.70288886406112,-3.15807012327
2.5,90,-177.3,-2.4365054839271,-3.36939864804273
2.5,90,-177.2,-2.15360261192674,-3.55839589026449
2.5,90,-177.1,-1.85604151437511,-3.72376750471864
2.5,90,-177,-1.54578545322176,-3.86437339335531
2.5,90,-176.9,-1.22488697684008,-3.97923582850764
2.5,90,-176.8,-0.895474552324417,-4.06754653530078
2.5,90,-176.7,-0.559738624001876,-4.12867267844428
2.5,90,-176.6,-0.21991718759727,-4.1621617054489
2.5,90,-176.5,0.121719026335166,-4.16774500558635
2.5,90,-176.4,0.462881662502249,-4.14534035156864
2.5,90,-176.3,0.801280044320375,-4.09505309891982
2.5,90,-176.2,1.1346365682525,-4.01717612629043
2.5,90,-176.1,1.46070208495942,-3.91218850847032
2.5,90,-176,1.77727116229323,-3.7807529225304
2.5,90,-175.9,2.08219712499805,-3.62371179630786
2.5,90,-175.8,2.37340676657083,-3.44208221727675
2.5,90,-175.7,2.64891463007164,-3.23704962865484
2.5,90,-175.6,2.90683675676946,-3.00996034832012
2.5,90,-175.5,3.14540380435956,-2.76231295467947
2.5,90,-175.4,3.36297344007832,-2.49574859198349
2.5,90,-175.3,3.55804191836254,-2.21204025564451
2.5,90,-175.2,3.72925475772252,-1.91308112582901
2.5,90,-175.1,3.8754164371986,-1.60087202489431
2.5,90,-175,3.99549903911427,-1.27750808106098
2.5,90,-174.9,4.08864977178203,-0.945164687002878
2.5,90,-174.8,4.1541973133218,-0.606082847733591
2.5,90,-174.7,4.19165692575805,-0.262554017227326
2.5,90,-174.6,4.20073429702118,0.0830954724161476
2.5,90,-174.5,4.18132807732722,0.428520281812669
2.5,90,-174.4,4.13353108558542,0.771372124811099
2.5,90,-174.3,4.05763017091788,1.10931590627921
2.5,90,-174.2,3.9541047239981,1.44004582348762
2.5,90,-174.1,3.82362384265338,1.76130131699933
2.5,90,-174,3.66704216595484,2.07088275740063
2.5,90,-173.9,3.48539440076325,2.36666675548779
2.5,90,-173.8,3.27988857432955,2.64662098566075
2.5,90,-173.7,3.05189805599452,2.90881841524607
2.5,90,-173.6,2.8029524002123,3.15145083627458
2.5,90,-173.5,2.53472707196513,3.37284160084136
2.5,90,-173.4,2.24903212407288,3.5714574665484
2.5,90,-173.3,1.94779990385535,3.74591946464141
2.5,90,-173.2,1.63307187401847,3.89501271025144
2.5,90,-173.1,1.30698463944304,4.01769508159484
2.5,90,-173,0.971755277697964,4.11310470301554
2.5,90,-172.9,0.629666076531036,4.18056617531007
2.5,90,-172.8,0.28304878626175,4.21959550579467
2.5,90,-172.7,-0.0657315011342588,4.22990369998757
2.5,90,-172.6,-0.414292731420144,4.21139898651122
2.5,90,-172.5,-0.760252408976451,4.16418765679853
2.5,90,-172.4,-1.10124414086863,4.08857351133216
2.5,90,-172.3,-1.43493408542087,3.98505591437929
2.5,90,-172.2,-1.7590371871111,3.85432646942481
2.5,90,-172.1,-2.07133308100633,3.69726433767272
2.5,90,-172,-2.36968155224857,3.51493023199803
2.5,90,-171.9,-2.65203743926239,3.30855912851247
2.5,90,-171.8,-2.91646487336865,3.07955174737524
2.5,90,-171.7,-3.16115075231486,2.82946486356587
2.5,90,-171.6,-3.38441735084338,2.56000051696099
2.5,90,-171.5,-3.58473397776084,2.27299419915975
2.5,90,-171.4,-3.76072759600056,1.97040210201627
2.5,90,-171.3,-3.9111923298315,1.65428751970082
2.5,90,-171.2,-4.03509779159328,1.32680650227677
2.5,90,-171.1,-4.13159616906924,0.990192864196664
2.5,90,-171,-4.20002802377612,0.646742655744549
2.5,90,-170.9,-4.23992675997528,0.298798209255725
2.5,90,-170.8,-4.25102173402537,-0.0512681251088758
2.5,90,-170.7,-4.23323998371731,-0.401070437179775
2.5,90,-170.6,-4.18670656738399,-0.74822579014546
2.5,90,-170.5,-4.1117435127781,-1.09037071113291
2.5,90,-170.4,-4.00886738588184,-1.42517752126214
2.5,90,-170.3,-3.87878549987346,-1.75037038891903
2.5,90,-170.2,-3.7223907943491,-2.06374099234073
2.5,90,-170.1,-3.5407554245092,-2.36316368080544
2.5,90,-170,-3.33512310929134,-2.64661002773538
2.5,90,-169.9,-3.10690029629954,-2.91216267381691
2.5,90,-169.8,-2.85764620977185,-3.15802836378283
2.5,90,-169.7,-2.58906185568698,-3.38255008673216
2.5,90,-169.6,-2.30297806537499,-3.58421823673654
2.5,90,-169.5,-2.00134266561652,-3.76168071793958
2.5,90,-169.4,-1.68620686914471,-3.91375192633377
2.5,90,-169.3,-1.35971098465704,-4.03942054883906
2.5,90,-169.2,-1.02406954987598,-4.13785612913085
2.5,90,-169.1,-0.681555994830087,-4.2084143588128
2.5,90,-169,-0.334486945344377,-4.25064106192006
2.5,90,-168.9,0.0147937212816856,-4.26427485030313
2.5,90,-168.8,0.363930955284987,-4.24924843710525
2.5,90,-168.7,0.710574634705168,-4.20568860523259
2.5,90,-168.6,1.05239557400052,-4.13391483735386
2.5,90,-168.5,1.38710132945905,-4.03443662348028
2.5,90,-168.4,1.71245169200214,-3.90794947149993
2.5,90,-168.3,2.02627376091642,-3.75532965510132
2.5,90,-168.2,2.3264764957339,-3.577627742256
2.5,90,-168.1,2.61106464788044,-3.37606095577769
2.5,90,-168,2.87815197879116,-3.15200442537313
2.5,90,-167.9,3.12597367688923,-2.90698139800352
2.5,90,-167.8,3.35289789211527,-2.64265248022101
2.5,90,-167.7,3.55743631349916,-2.36080399240324
2.5,90,-167.6,3.73825372254772,-2.06333552043011
2.5,90,-167.5,3.89417646291178,-1.75224675530098
2.5,90,-167.4,4.02419977483303,-1.42962371545208
2.5,90,-167.3,4.12749395119693,-1.09762445007234
2.5,90,-167.2,4.20340928056131,-0.758464324526225
2.5,90,-167.1,4.25147975123236,-0.414400991049347
2.5,90,-167,4.27142549925048,-0.0677191491958684
2.5,90,-166.9,4.26315399196562,0.279284798922087
2.5,90,-166.8,4.22675994766184,0.624318093749052
2.5,90,-166.7,4.16252400036863,0.965106859813846
2.5,90,-166.6,4.07091012751426,1.29941114136037
2.5,90,-166.5,3.95256186637322,1.6250396320975
2.5,90,-166.4,3.80829735328261,1.93986400207244
2.5,90,-166.3,3.63910322729455,2.2418327283018
2.5,90,-166.2,3.44612744724802,2.528984340021
2.5,90,-166.1,3.23067107813567,2.79945999420334
2.5,90,-166,2.99417910906667,3.05151530231189
2.5,90,-165.9,2.73823037105205,3.28353133503059
2.5,90,-165.8,2.46452662822462,3.49402473793706
2.5,90,-165.7,2.17488092092845,3.68165689766975
2.5,90,-165.6,1.87120524334526,3.84524210506045
2.5,90,-165.5,1.55549764194713,3.98375466889693
2.5,90,-165.4,1.22982882406613,4.09633494139151
2.5,90,-165.3,0.896328368233584,4.18229422401372
2.5,90,-165.2,0.557170629667099,4.24111853003659
2.5,90,-165.1,0.214560435366082,4.27247118789877
2.5,90,-165,-0.129281336279895,4.27619427724311
2.5,90,-164.9,-0.472132196651217,4.25230889720527
2.5,90,-164.8,-0.811782414913239,4.20101427414268
2.5,90,-164.7,-1.14604922038322,4.12268572346699
2.5,90,-164.6,-1.47279074873764,4.01787148752372
